Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,League Name,League ID,Season
15.0,Sun,2019-12-01,16:00,Espanyol,1.4,2–4,2.5,Osasuna,21238.0,RCDE Stadium,Mario Melero,Match Report,,La-Liga,12,2019-2020
15.0,Sun,2019-12-01,18:30,Getafe,1.7,4–0,0.3,Levante,6535.0,Coliseum Alfonso PÃ©rez,Javier Estrada,Match Report,,La-Liga,12,2019-2020
15.0,Sun,2019-12-01,21:00,Atlético Madrid,1.2,0–1,1.1,Barcelona,64226.0,Estadio Wanda Metropolitano,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2019-2020
16.0,Fri,2019-12-06,21:00,Villarreal,1.6,0–0,1.5,Atlético Madrid,17964.0,Estadio de la CerÃ¡mica,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2019-2020
16.0,Sat,2019-12-07,13:00,Real Madrid,1.9,2–0,0.3,Espanyol,64125.0,Estadio Santiago BernabÃ©u,Santiago Jaime,Match Report,,La-Liga,12,2019-2020
16.0,Sat,2019-12-07,16:00,Granada,2.0,3–0,0.3,Alavés,14773.0,Estadio Nuevo Los CÃ¡rmenes,JesÃºs Gil,Match Report,,La-Liga,12,2019-2020
16.0,Sat,2019-12-07,18:30,Levante,2.2,2–4,2.6,Valencia,23137.0,Estadio Ciudad de Valencia,David MediÃ©,Match Report,,La-Liga,12,2019-2020
16.0,Sat,2019-12-07,21:00,Barcelona,3.4,5–2,1.2,Mallorca,71072.0,Camp Nou,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2019-2020
16.0,Sun,2019-12-08,12:00,Eibar,0.4,0–1,0.9,Getafe,5969.0,Estadio Municipal de IpurÃºa,Eduardo Prieto,Match Report,,La-Liga,12,2019-2020
16.0,Sun,2019-12-08,14:00,Betis,1.5,3–2,0.9,Athletic Club,46106.0,Estadio Benito VillamarÃ­n,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2019-2020
16.0,Sun,2019-12-08,16:00,Valladolid,0.5,0–0,1.4,Real Sociedad,18654.0,Estadio Municipal JosÃ© Zorrilla,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
16.0,Sun,2019-12-08,18:30,Leganés,0.9,3–2,0.4,Celta Vigo,7115.0,Estadio Municipal de Butarque,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2019-2020
16.0,Sun,2019-12-08,21:00,Osasuna,0.9,1–1,1.4,Sevilla,15045.0,Estadio El Sadar,Javier Estrada,Match Report,,La-Liga,12,2019-2020
17.0,Fri,2019-12-13,21:00,Alavés,1.0,1–1,0.6,Leganés,15567.0,Estadio de Mendizorroza,CÃ©sar Soto,Match Report,,La-Liga,12,2019-2020
17.0,Sat,2019-12-14,13:00,Granada,0.8,1–2,1.1,Levante,14127.0,Estadio Nuevo Los CÃ¡rmenes,Carlos del Cerro,Match Report,,La-Liga,12,2019-2020
17.0,Sat,2019-12-14,16:00,Real Sociedad,2.5,2–2,2.0,Barcelona,36639.0,Estadio Municipal de Anoeta,Alberola Rojas,Match Report,,La-Liga,12,2019-2020
17.0,Sat,2019-12-14,18:30,Athletic Club,0.9,0–0,0.2,Eibar,43203.0,San MamÃ©s,Mario Melero,Match Report,,La-Liga,12,2019-2020
17.0,Sat,2019-12-14,21:00,Atlético Madrid,1.9,2–0,0.9,Osasuna,46033.0,Estadio Wanda Metropolitano,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2019-2020
17.0,Sun,2019-12-15,12:00,Getafe,0.9,2–0,0.4,Valladolid,10816.0,Coliseum Alfonso PÃ©rez,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2019-2020
17.0,Sun,2019-12-15,14:00,Celta Vigo,2.5,2–2,1.7,Mallorca,13247.0,Estadio de BalaÃ­dos,Ricardo de Burgos,Match Report,,La-Liga,12,2019-2020
17.0,Sun,2019-12-15,16:00,Espanyol,1.2,2–2,0.8,Betis,22248.0,RCDE Stadium,Guillermo Cuadra,Match Report,,La-Liga,12,2019-2020
17.0,Sun,2019-12-15,18:30,Sevilla,1.8,1–2,1.7,Villarreal,36521.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2019-2020
17.0,Sun,2019-12-15,21:00,Valencia,1.6,1–1,1.3,Real Madrid,44230.0,Estadio de Mestalla,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2019-2020
10.0,Wed,2019-12-18,20:00,Barcelona,0.9,0–0,0.9,Real Madrid,93426.0,Camp Nou,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2019-2020
18.0,Fri,2019-12-20,21:00,Eibar,2.6,3–0,1.4,Granada,5341.0,Estadio Municipal de IpurÃºa,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
18.0,Sat,2019-12-21,13:00,Mallorca,1.0,0–2,1.5,Sevilla,14321.0,Iberostar Estadi,JesÃºs Gil,Match Report,,La-Liga,12,2019-2020
18.0,Sat,2019-12-21,16:00,Barcelona,1.2,4–1,0.6,Alavés,63054.0,Camp Nou,Mario Melero,Match Report,,La-Liga,12,2019-2020
18.0,Sat,2019-12-21,18:30,Villarreal,1.8,1–0,0.5,Getafe,14526.0,Estadio de la CerÃ¡mica,Santiago Jaime,Match Report,,La-Liga,12,2019-2020
18.0,Sat,2019-12-21,21:00,Valladolid,1.1,1–1,1.0,Valencia,16295.0,Estadio Municipal JosÃ© Zorrilla,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2019-2020
18.0,Sun,2019-12-22,12:00,Leganés,0.9,2–0,0.6,Espanyol,10183.0,Estadio Municipal de Butarque,Alberola Rojas,Match Report,,La-Liga,12,2019-2020
18.0,Sun,2019-12-22,14:00,Osasuna,1.8,3–4,2.2,Real Sociedad,16197.0,Estadio El Sadar,David MediÃ©,Match Report,,La-Liga,12,2019-2020
18.0,Sun,2019-12-22,16:00,Betis,0.7,1–2,1.6,Atlético Madrid,52017.0,Estadio Benito VillamarÃ­n,Javier Estrada,Match Report,,La-Liga,12,2019-2020
18.0,Sun,2019-12-22,18:30,Levante,2.5,3–1,0.9,Celta Vigo,18653.0,Estadio Ciudad de Valencia,Eduardo Prieto,Match Report,,La-Liga,12,2019-2020
18.0,Sun,2019-12-22,21:00,Real Madrid,2.3,0–0,0.6,Athletic Club,71306.0,Estadio Santiago BernabÃ©u,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2019-2020
19.0,Fri,2020-01-03,19:00,Valladolid,1.1,2–2,2.3,Leganés,21492.0,Estadio Municipal JosÃ© Zorrilla,Juan MartÃ­nez,Match Report,,La-Liga,12,2019-2020
19.0,Fri,2020-01-03,21:00,Sevilla,1.3,1–1,0.2,Athletic Club,37972.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
19.0,Sat,2020-01-04,13:00,Valencia,0.5,1–0,1.3,Eibar,39702.0,Estadio de Mestalla,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2019-2020
19.0,Sat,2020-01-04,16:00,Getafe,0.7,0–3,2.3,Real Madrid,15426.0,Coliseum Alfonso PÃ©rez,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2019-2020
19.0,Sat,2020-01-04,18:30,Atlético Madrid,1.4,2–1,0.4,Levante,59084.0,Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,,La-Liga,12,2019-2020
19.0,Sat,2020-01-04,21:00,Espanyol,0.4,2–2,1.7,Barcelona,33562.0,RCDE Stadium,Carlos del Cerro,Match Report,,La-Liga,12,2019-2020
19.0,Sun,2020-01-05,12:00,Granada,1.5,1–0,1.2,Mallorca,16395.0,Estadio Nuevo Los CÃ¡rmenes,CÃ©sar Soto,Match Report,,La-Liga,12,2019-2020
19.0,Sun,2020-01-05,14:00,Real Sociedad,0.9,1–2,1.4,Villarreal,31538.0,Estadio Municipal de Anoeta,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2019-2020
19.0,Sun,2020-01-05,16:00,Alavés,0.5,1–1,1.7,Betis,17689.0,Estadio de Mendizorroza,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2019-2020
19.0,Sun,2020-01-05,21:00,Celta Vigo,1.9,1–1,0.7,Osasuna,11932.0,Estadio de BalaÃ­dos,Guillermo Cuadra,Match Report,,La-Liga,12,2019-2020
20.0,Fri,2020-01-17,21:00,Leganés,0.3,0–3,1.6,Getafe,11450.0,Estadio Municipal de Butarque,Javier Estrada,Match Report,,La-Liga,12,2019-2020
20.0,Sat,2020-01-18,13:00,Levante,1.0,0–1,1.8,Alavés,16848.0,Estadio Ciudad de Valencia,Guillermo Cuadra,Match Report,,La-Liga,12,2019-2020
20.0,Sat,2020-01-18,16:00,Real Madrid,1.2,2–1,0.5,Sevilla,72512.0,Estadio Santiago BernabÃ©u,Juan MartÃ­nez,Match Report,,La-Liga,12,2019-2020
20.0,Sat,2020-01-18,18:30,Osasuna,1.3,0–0,0.6,Valladolid,15382.0,Estadio El Sadar,Alberola Rojas,Match Report,,La-Liga,12,2019-2020
20.0,Sat,2020-01-18,21:00,Eibar,1.1,2–0,0.9,Atlético Madrid,6429.0,Estadio Municipal de IpurÃºa,JesÃºs Gil,Match Report,,La-Liga,12,2019-2020
20.0,Sun,2020-01-19,12:00,Mallorca,1.8,4–1,0.4,Valencia,9856.0,Iberostar Estadi,Mario Melero,Match Report,,La-Liga,12,2019-2020
20.0,Sun,2020-01-19,14:00,Betis,1.6,3–0,0.5,Real Sociedad,51171.0,Estadio Benito VillamarÃ­n,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2019-2020
20.0,Sun,2020-01-19,16:00,Villarreal,2.1,1–2,1.5,Espanyol,12053.0,Estadio de la CerÃ¡mica,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
20.0,Sun,2020-01-19,18:30,Athletic Club,3.4,1–1,0.6,Celta Vigo,41348.0,San MamÃ©s,David MediÃ©,Match Report,,La-Liga,12,2019-2020
20.0,Sun,2020-01-19,21:00,Barcelona,1.6,1–0,0.2,Granada,65444.0,Camp Nou,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2019-2020
21.0,Fri,2020-01-24,21:00,Osasuna,1.9,2–0,0.5,Levante,14667.0,Estadio El Sadar,CÃ©sar Soto,Match Report,,La-Liga,12,2019-2020
21.0,Sat,2020-01-25,13:00,Espanyol,0.6,1–1,0.9,Athletic Club,27542.0,RCDE Stadium,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2019-2020
21.0,Sat,2020-01-25,16:00,Valencia,1.3,2–0,1.1,Barcelona,45882.0,Estadio de Mestalla,JesÃºs Gil,Match Report,,La-Liga,12,2019-2020
21.0,Sat,2020-01-25,18:30,Alavés,0.5,1–2,1.2,Villarreal,18153.0,Estadio de Mendizorroza,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2019-2020
21.0,Sat,2020-01-25,21:00,Sevilla,0.7,2–0,0.6,Granada,33533.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2019-2020
21.0,Sun,2020-01-26,12:00,Atlético Madrid,1.0,0–0,0.7,Leganés,52767.0,Estadio Wanda Metropolitano,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2019-2020
21.0,Sun,2020-01-26,14:00,Celta Vigo,1.1,0–0,0.1,Eibar,15490.0,Estadio de BalaÃ­dos,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
21.0,Sun,2020-01-26,16:00,Getafe,1.3,1–0,1.3,Betis,13244.0,Coliseum Alfonso PÃ©rez,Eduardo Prieto,Match Report,,La-Liga,12,2019-2020
21.0,Sun,2020-01-26,18:30,Real Sociedad,1.7,3–0,0.5,Mallorca,29912.0,Estadio Municipal de Anoeta,Santiago Jaime,Match Report,,La-Liga,12,2019-2020
21.0,Sun,2020-01-26,21:00,Valladolid,0.3,0–1,0.5,Real Madrid,23404.0,Estadio Municipal JosÃ© Zorrilla,Ricardo de Burgos,Match Report,,La-Liga,12,2019-2020
22.0,Sat,2020-02-01,13:00,Granada,0.7,2–1,1.8,Espanyol,15226.0,Estadio Nuevo Los CÃ¡rmenes,Guillermo Cuadra,Match Report,,La-Liga,12,2019-2020
22.0,Sat,2020-02-01,16:00,Real Madrid,1.1,1–0,0.2,Atlético Madrid,77223.0,Estadio Santiago BernabÃ©u,Javier Estrada,Match Report,,La-Liga,12,2019-2020
22.0,Sat,2020-02-01,18:30,Mallorca,0.5,0–1,0.8,Valladolid,13891.0,Iberostar Estadi,David MediÃ©,Match Report,,La-Liga,12,2019-2020
22.0,Sat,2020-02-01,21:00,Valencia,0.9,1–0,1.2,Celta Vigo,39637.0,Estadio de Mestalla,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
22.0,Sun,2020-02-02,12:00,Leganés,1.1,2–1,0.1,Real Sociedad,10842.0,Estadio Municipal de Butarque,Mario Melero,Match Report,,La-Liga,12,2019-2020
22.0,Sun,2020-02-02,14:00,Eibar,1.8,1–1,1.5,Betis,6558.0,Estadio Municipal de IpurÃºa,Juan MartÃ­nez,Match Report,,La-Liga,12,2019-2020
22.0,Sun,2020-02-02,16:00,Athletic Club,0.8,0–2,1.5,Getafe,40291.0,San MamÃ©s,Alberola Rojas,Match Report,,La-Liga,12,2019-2020
22.0,Sun,2020-02-02,18:30,Sevilla,1.4,1–1,0.6,Alavés,36286.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Carlos del Cerro,Match Report,,La-Liga,12,2019-2020
22.0,Sun,2020-02-02,18:30,Villarreal,1.7,3–1,0.9,Osasuna,17081.0,Estadio de la CerÃ¡mica,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2019-2020
22.0,Sun,2020-02-02,21:00,Barcelona,3.5,2–1,1.2,Levante,60295.0,Camp Nou,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2019-2020
23.0,Fri,2020-02-07,21:00,Alavés,1.2,2–1,0.2,Eibar,17089.0,Estadio de Mendizorroza,Eduardo Prieto,Match Report,,La-Liga,12,2019-2020
23.0,Sat,2020-02-08,13:00,Levante,0.9,2–0,1.0,Leganés,17110.0,Estadio Ciudad de Valencia,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
23.0,Sat,2020-02-08,16:00,Getafe,2.8,3–0,0.3,Valencia,13070.0,Coliseum Alfonso PÃ©rez,Ricardo de Burgos,Match Report,,La-Liga,12,2019-2020
23.0,Sat,2020-02-08,18:30,Valladolid,0.6,1–1,1.0,Villarreal,17547.0,Estadio Municipal JosÃ© Zorrilla,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2019-2020
23.0,Sat,2020-02-08,21:00,Atlético Madrid,0.8,1–0,0.7,Granada,54113.0,Estadio Wanda Metropolitano,CÃ©sar Soto,Match Report,,La-Liga,12,2019-2020
23.0,Sun,2020-02-09,12:00,Espanyol,1.0,1–0,0.6,Mallorca,32084.0,RCDE Stadium,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2019-2020
23.0,Sun,2020-02-09,14:00,Real Sociedad,1.6,2–1,0.3,Athletic Club,36730.0,Estadio Municipal de Anoeta,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2019-2020
23.0,Sun,2020-02-09,16:00,Osasuna,0.8,1–4,2.4,Real Madrid,17000.0,Estadio El Sadar,JesÃºs Gil,Match Report,,La-Liga,12,2019-2020
23.0,Sun,2020-02-09,18:30,Celta Vigo,1.2,2–1,1.0,Sevilla,20375.0,Estadio de BalaÃ­dos,Santiago Jaime,Match Report,,La-Liga,12,2019-2020
23.0,Sun,2020-02-09,21:00,Betis,1.0,2–3,1.5,Barcelona,54526.0,Estadio Benito VillamarÃ­n,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2019-2020
24.0,Fri,2020-02-14,21:00,Valencia,1.4,2–2,0.9,Atlético Madrid,42297.0,Estadio de Mestalla,David MediÃ©,Match Report,,La-Liga,12,2019-2020
24.0,Sat,2020-02-15,13:00,Mallorca,1.8,1–0,0.9,Alavés,12329.0,Iberostar Estadi,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2019-2020
24.0,Sat,2020-02-15,16:00,Barcelona,1.8,2–1,0.8,Getafe,89409.0,Camp Nou,Guillermo Cuadra,Match Report,,La-Liga,12,2019-2020
24.0,Sat,2020-02-15,18:30,Villarreal,0.8,2–1,1.4,Levante,17269.0,Estadio de la CerÃ¡mica,Mario Melero,Match Report,,La-Liga,12,2019-2020
24.0,Sat,2020-02-15,21:00,Granada,1.8,2–1,0.7,Valladolid,15782.0,Estadio Nuevo Los CÃ¡rmenes,Juan MartÃ­nez,Match Report,,La-Liga,12,2019-2020
24.0,Sun,2020-02-16,12:00,Sevilla,1.2,2–2,0.5,Espanyol,35661.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2019-2020
24.0,Sun,2020-02-16,14:00,Leganés,0.9,0–0,0.5,Betis,11160.0,Estadio Municipal de Butarque,Javier Estrada,Match Report,,La-Liga,12,2019-2020
24.0,Sun,2020-02-16,18:30,Athletic Club,0.7,0–1,0.4,Osasuna,44222.0,San MamÃ©s,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
24.0,Sun,2020-02-16,21:00,Real Madrid,1.5,2–2,1.0,Celta Vigo,62477.0,Estadio Santiago BernabÃ©u,Alberola Rojas,Match Report,,La-Liga,12,2019-2020
25.0,Fri,2020-02-21,21:00,Betis,3.2,3–3,0.6,Mallorca,47231.0,Estadio Benito VillamarÃ­n,JesÃºs Gil,Match Report,,La-Liga,12,2019-2020
25.0,Sat,2020-02-22,13:00,Celta Vigo,0.2,1–0,0.4,Leganés,19335.0,Estadio de BalaÃ­dos,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2019-2020
25.0,Sat,2020-02-22,16:00,Barcelona,3.9,5–0,0.6,Eibar,66970.0,Camp Nou,CÃ©sar Soto,Match Report,,La-Liga,12,2019-2020
25.0,Sat,2020-02-22,18:30,Real Sociedad,1.9,3–0,0.3,Valencia,31381.0,Estadio Municipal de Anoeta,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
25.0,Sat,2020-02-22,21:00,Levante,0.3,1–0,1.6,Real Madrid,23566.0,Estadio Ciudad de Valencia,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2019-2020
25.0,Sun,2020-02-23,12:00,Osasuna,0.7,0–3,1.5,Granada,14866.0,Estadio El Sadar,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2019-2020
25.0,Sun,2020-02-23,14:00,Alavés,1.6,2–1,0.8,Athletic Club,19412.0,Estadio de Mendizorroza,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2019-2020
25.0,Sun,2020-02-23,16:00,Valladolid,1.4,2–1,1.2,Espanyol,19645.0,Estadio Municipal JosÃ© Zorrilla,Eduardo Prieto,Match Report,,La-Liga,12,2019-2020
25.0,Sun,2020-02-23,18:30,Getafe,0.3,0–3,2.3,Sevilla,13438.0,Coliseum Alfonso PÃ©rez,Javier Estrada,Match Report,,La-Liga,12,2019-2020
25.0,Sun,2020-02-23,21:00,Atlético Madrid,1.3,3–1,0.7,Villarreal,54462.0,Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,,La-Liga,12,2019-2020
26.0,Fri,2020-02-28,21:00,Real Sociedad,1.2,1–0,0.5,Valladolid,30611.0,Estadio Municipal de Anoeta,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2019-2020
26.0,Sat,2020-02-29,13:00,Eibar,2.4,3–0,0.8,Levante,5920.0,Estadio Municipal de IpurÃºa,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
26.0,Sat,2020-02-29,16:00,Valencia,0.6,2–1,1.2,Betis,37418.0,Estadio de Mestalla,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2019-2020
26.0,Sat,2020-02-29,18:30,Leganés,0.8,1–1,1.0,Alavés,10043.0,Estadio Municipal de Butarque,Juan MartÃ­nez,Match Report,,La-Liga,12,2019-2020
26.0,Sat,2020-02-29,21:00,Granada,0.7,0–0,0.3,Celta Vigo,15877.0,Estadio Nuevo Los CÃ¡rmenes,Guillermo Cuadra,Match Report,,La-Liga,12,2019-2020
26.0,Sun,2020-03-01,12:00,Sevilla,1.8,3–2,1.6,Osasuna,31382.0,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Carlos del Cerro,Match Report,,La-Liga,12,2019-2020
26.0,Sun,2020-03-01,14:00,Athletic Club,2.7,1–0,0.8,Villarreal,36350.0,San MamÃ©s,David MediÃ©,Match Report,,La-Liga,12,2019-2020
26.0,Sun,2020-03-01,16:00,Espanyol,1.1,1–1,0.8,Atlético Madrid,30360.0,RCDE Stadium,Alberola Rojas,Match Report,,La-Liga,12,2019-2020
26.0,Sun,2020-03-01,18:30,Mallorca,0.1,0–1,0.7,Getafe,14241.0,Iberostar Estadi,Mario Melero,Match Report,,La-Liga,12,2019-2020
26.0,Sun,2020-03-01,21:00,Real Madrid,1.1,2–0,1.0,Barcelona,78357.0,Estadio Santiago BernabÃ©u,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2019-2020
27.0,Fri,2020-03-06,21:00,Alavés,1.2,1–1,0.5,Valencia,14083.0,Estadio de Mendizorroza,JesÃºs Gil,Match Report,,La-Liga,12,2019-2020
27.0,Sat,2020-03-07,13:00,Eibar,0.9,1–2,1.1,Mallorca,6110.0,Estadio Municipal de IpurÃºa,Javier Estrada,Match Report,,La-Liga,12,2019-2020
27.0,Sat,2020-03-07,16:00,Atlético Madrid,2.6,2–2,1.5,Sevilla,60422.0,Estadio Wanda Metropolitano,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2019-2020
27.0,Sat,2020-03-07,18:30,Barcelona,1.9,1–0,0.7,Real Sociedad,77035.0,Camp Nou,Juan MartÃ­nez,Match Report,,La-Liga,12,2019-2020
27.0,Sat,2020-03-07,21:00,Getafe,1.0,0–0,0.6,Celta Vigo,11286.0,Coliseum Alfonso PÃ©rez,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2019-2020
27.0,Sun,2020-03-08,12:00,Osasuna,2.0,1–0,0.3,Espanyol,15737.0,Estadio El Sadar,Ricardo de Burgos,Match Report,,La-Liga,12,2019-2020
27.0,Sun,2020-03-08,14:00,Valladolid,1.9,1–4,0.7,Athletic Club,21632.0,Estadio Municipal JosÃ© Zorrilla,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2019-2020
27.0,Sun,2020-03-08,16:00,Levante,1.1,1–1,1.3,Granada,16168.0,Estadio Ciudad de Valencia,Eduardo Prieto,Match Report,,La-Liga,12,2019-2020
27.0,Sun,2020-03-08,18:30,Villarreal,1.5,1–2,1.5,Leganés,16143.0,Estadio de la CerÃ¡mica,CÃ©sar Soto,Match Report,,La-Liga,12,2019-2020
27.0,Sun,2020-03-08,21:00,Betis,1.2,2–1,1.4,Real Madrid,51521.0,Estadio Benito VillamarÃ­n,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
24.0,Tue,2020-03-10,20:00,Eibar,2.2,1–2,1.5,Real Sociedad,,Estadio Municipal de IpurÃºa,David MediÃ©,Match Report,,La-Liga,12,2019-2020
28.0,Thu,2020-06-11,22:00,Sevilla,1.5,2–0,0.5,Betis,,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2019-2020
28.0,Fri,2020-06-12,19:30,Granada,1.7,2–1,0.7,Getafe,,Estadio Nuevo Los CÃ¡rmenes,David MediÃ©,Match Report,,La-Liga,12,2019-2020
28.0,Fri,2020-06-12,22:00,Valencia,0.8,1–1,1.3,Levante,,Estadio de Mestalla,Alberola Rojas,Match Report,,La-Liga,12,2019-2020
28.0,Sat,2020-06-13,14:00,Espanyol,1.7,2–0,0.2,Alavés,,RCDE Stadium,Pablo GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
28.0,Sat,2020-06-13,17:00,Celta Vigo,0.1,0–1,2.0,Villarreal,,Estadio de BalaÃ­dos,ValentÃ­n Pizarro,Match Report,,La-Liga,12,2019-2020
28.0,Sat,2020-06-13,19:30,Leganés,1.2,1–2,1.3,Valladolid,,Estadio Municipal de Butarque,Mario Melero,Match Report,,La-Liga,12,2019-2020
28.0,Sat,2020-06-13,22:00,Mallorca,0.8,0–4,2.4,Barcelona,,Iberostar Estadi,Carlos del Cerro,Match Report,,La-Liga,12,2019-2020
28.0,Sun,2020-06-14,14:00,Athletic Club,0.4,1–1,1.4,Atlético Madrid,,San MamÃ©s,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
28.0,Sun,2020-06-14,19:30,Real Madrid,1.3,3–1,0.6,Eibar,,Estadio Alfredo Di StÃ©fano,Guillermo Cuadra,Match Report,,La-Liga,12,2019-2020
28.0,Sun,2020-06-14,22:00,Real Sociedad,1.4,1–1,1.3,Osasuna,,Estadio Municipal de Anoeta,AdriÃ¡n Cordero,Match Report,,La-Liga,12,2019-2020
29.0,Mon,2020-06-15,19:30,Levante,0.8,1–1,0.8,Sevilla,,Estadio Ciudad de Valencia,Alejandro HernÃ¡ndez,Match Report,,La-Liga,12,2019-2020
29.0,Mon,2020-06-15,22:00,Betis,1.7,2–2,0.7,Granada,,Estadio Benito VillamarÃ­n,CÃ©sar Soto,Match Report,,La-Liga,12,2019-2020
29.0,Tue,2020-06-16,19:30,Getafe,1.3,0–0,0.9,Espanyol,,Coliseum Alfonso PÃ©rez,JosÃ© Luis Munuera,Match Report,,La-Liga,12,2019-2020
29.0,Tue,2020-06-16,19:30,Villarreal,1.6,1–0,1.4,Mallorca,,Estadio de la CerÃ¡mica,Javier Estrada,Match Report,,La-Liga,12,2019-2020
29.0,Tue,2020-06-16,22:00,Barcelona,1.5,2–0,0.8,Leganés,,Camp Nou,Juan MartÃ­nez,Match Report,,La-Liga,12,2019-2020
29.0,Wed,2020-06-17,19:30,Eibar,2.1,2–2,1.3,Athletic Club,,Estadio Municipal de IpurÃºa,Eduardo Prieto,Match Report,,La-Liga,12,2019-2020
29.0,Wed,2020-06-17,19:30,Valladolid,0.4,0–0,1.1,Celta Vigo,,Estadio Municipal JosÃ© Zorrilla,JesÃºs Gil,Match Report,,La-Liga,12,2019-2020
29.0,Wed,2020-06-17,22:00,Osasuna,1.1,0–5,2.0,Atlético Madrid,,Estadio El Sadar,Ricardo de Burgos,Match Report,,La-Liga,12,2019-2020
29.0,Thu,2020-06-18,19:30,Alavés,1.9,2–0,0.4,Real Sociedad,,Estadio de Mendizorroza,Santiago Jaime,Match Report,,La-Liga,12,2019-2020
29.0,Thu,2020-06-18,22:00,Real Madrid,1.8,3–0,0.4,Valencia,,Estadio Alfredo Di StÃ©fano,JosÃ© SÃ¡nchez,Match Report,,La-Liga,12,2019-2020
30.0,Fri,2020-06-19,19:30,Mallorca,0.4,1–1,1.5,Leganés,,Iberostar Estadi,Antonio MatÃ©u Lahoz,Match Report,,La-Liga,12,2019-2020
30.0,Fri,2020-06-19,19:30,Granada,1.2,0–1,0.6,Villarreal,,Estadio Nuevo Los CÃ¡rmenes,Guillermo Cuadra,Match Report,,La-Liga,12,2019-2020
30.0,Fri,2020-06-19,22:00,Sevilla,0.5,0–0,0.6,Barcelona,,Estadio RamÃ³n SÃ¡nchez PizjuÃ¡n,JosÃ© GonzÃ¡lez,Match Report,,La-Liga,12,2019-2020
