Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Rémy Dugimont,fr FRA,"MF,FW",Auxerre,33,1986,27,17,1539,17.1,6,2,4,2,2,3,0,0.35,0.12,0.47,0.23,0.35,53,16,30.2,3.10,0.94,0.08,0.25,,57,61.1,78,6,10,21,1,1.26,20,18,+2,+0.12,+0.21,0,14,21,6,17,8,18,,,0,Ligue-2,60,2019-2020
Maxime Dupé,fr FRA,GK,Clermont Foot,26,1993,27,27,2430,27.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,96.4,90,27,0,,0,1.74,32,25,+7,+0.26,-2.74,0,0,4,0,1,0,0,,,0,Ligue-2,60,2019-2020
Tom Duponchelle,fr FRA,DF,Le Mans,23,1996,17,14,1331,14.8,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,9,0,0.0,0.61,0.00,0.00,,,78,52.8,89,12,3,30,10,1.00,17,24,-7,-0.47,+0.13,0,13,19,0,47,9,8,,,0,Ligue-2,60,2019-2020
Alan Dzabana,fr FRA,FW,Le Havre,22,1997,8,1,213,2.4,1,0,1,0,0,1,0,0.42,0.00,0.42,0.42,0.42,7,4,57.1,2.96,1.69,0.14,0.25,,27,8.5,78,0,7,19,9,1.25,3,1,+2,+0.85,+0.42,0,11,6,3,3,1,5,,,0,Ligue-2,60,2019-2020
Félix Eboa Eboa,cm CMR,DF,Guingamp,22,1997,13,11,1053,11.7,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.17,0.00,0.00,,,81,41.8,88,9,2,45,9,1.38,19,14,+5,+0.43,+0.30,1,11,14,0,0,17,7,,,0,Ligue-2,60,2019-2020
Enzo Ebosse,cm CMR,DF,Le Mans,20,1999,16,15,1296,14.4,0,2,0,0,0,3,1,0.00,0.14,0.14,0.00,0.14,2,0,0.0,0.14,0.00,0.00,,,81,51.4,85,11,1,18,9,0.63,15,21,-6,-0.42,+0.25,1,12,4,0,48,27,16,,,0,Ligue-2,60,2019-2020
Malcolm Edjouma,fr FRA,MF,Chambly Oise,22,1996,9,3,328,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,1.37,0.00,0.00,,,36,13.0,65,0,6,22,1,1.22,1,4,-3,-0.82,-0.70,0,13,4,0,0,6,12,,,0,Ligue-2,60,2019-2020
Joachim Eickmayer,fr FRA,MF,Chambly Oise,26,1993,17,17,1475,16.4,1,0,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,22,5,22.7,1.34,0.31,0.05,0.20,,87,58.5,87,15,0,,0,1.12,14,22,-8,-0.49,-0.66,0,10,9,0,5,16,10,,,0,Ligue-2,60,2019-2020
Arsène Elogo,cm CMR,MF,Grenoble,24,1995,22,15,1381,15.3,2,2,2,0,0,6,0,0.13,0.13,0.26,0.13,0.26,22,8,36.4,1.43,0.52,0.09,0.25,,63,54.8,86,8,7,14,2,1.45,12,13,-1,-0.07,+0.01,0,30,41,2,31,5,22,,,0,Ligue-2,60,2019-2020
Thomas Ephestion,mq MTQ,"MF,FW",Orléans,24,1995,16,11,936,10.4,1,0,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,16,8,50.0,1.54,0.77,0.06,0.13,,59,37.1,77,2,5,18,3,0.81,4,17,-13,-1.25,-0.74,0,11,13,0,21,3,8,,,0,Ligue-2,60,2019-2020
Ertuğrul Ersoy,tr TUR,DF,Le Havre,22,1997,20,20,1777,19.7,0,1,0,0,0,2,1,0.00,0.05,0.05,0.00,0.05,8,1,12.5,0.41,0.05,0.00,0.00,,89,70.5,89,19,0,,1,1.45,22,15,+7,+0.35,-0.37,1,20,10,1,0,22,12,,,0,Ligue-2,60,2019-2020
Maxime Etuin,fr FRA,MF,Lorient,23,1995,1,0,14,0.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,14,0.6,,0,1,13,3,3.00,0,0,0,0.00,-0.72,0,1,0,0,1,1,1,,,0,Ligue-2,60,2019-2020
Ayoub Ez Zaytouni,fr FRA,FW,Châteauroux,17,2001,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,8,0.3,,0,1,7,2,0.00,0,1,-1,-11.25,-10.71,0,0,0,0,0,0,0,,,0,Ligue-2,60,2019-2020
Karl Fabien,fr FRA,MF,Nancy,18,2000,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,7,0.3,,0,1,6,0,0.00,0,1,-1,-12.86,-12.93,0,0,0,0,0,0,0,,,0,Ligue-2,60,2019-2020
Julien Fabri,fr FRA,GK,Châteauroux,25,1994,15,15,1291,14.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,86,51.2,86,14,0,,0,1.53,16,23,-7,-0.49,+0.17,0,1,2,0,0,0,0,,,0,Ligue-2,60,2019-2020
Cheick Fantamady Diarra,ml MLI,FW,Châteauroux,27,1992,19,10,879,9.8,4,2,4,0,0,3,0,0.41,0.20,0.61,0.41,0.61,25,13,52.0,2.56,1.33,0.16,0.31,,46,34.9,68,1,9,22,5,1.37,9,15,-6,-0.61,-0.07,0,27,8,8,6,1,4,,,0,Ligue-2,60,2019-2020
Matteo Fedele,ch SUI,MF,Valenciennes,27,1992,10,8,711,7.9,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,10,2,20.0,1.27,0.25,0.00,0.00,,71,28.2,79,4,2,40,10,1.30,5,5,0,0.00,-0.20,0,12,10,0,9,9,13,,,0,Ligue-2,60,2019-2020
Romain Fleurier,fr FRA,DF,Chambly Oise,22,1997,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,25,1.0,,0,1,24,3,0.00,0,1,-1,-3.60,-3.42,0,1,0,0,1,1,0,,,0,Ligue-2,60,2019-2020
Alexis Flips,fr FRA,MF,Ajaccio,19,2000,13,5,465,5.2,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,12,4,33.3,2.32,0.77,0.00,0.00,,36,18.5,71,0,8,14,6,2.00,8,5,+3,+0.58,+0.01,0,11,14,1,24,3,8,,,0,Ligue-2,60,2019-2020
Sébastien Flochon,fr FRA,MF,Chambly Oise,26,1993,13,9,757,8.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6,2,33.3,0.71,0.24,0.00,0.00,,58,30.0,79,6,4,12,7,1.46,10,12,-2,-0.24,-0.03,0,9,17,1,9,7,10,,,0,Ligue-2,60,2019-2020
Diaranké Fofana,fr FRA,DF,Chambly Oise,30,1989,7,5,431,4.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.84,0.21,0.00,0.00,,62,17.1,85,4,2,4,11,0.71,1,10,-9,-1.88,-2.01,0,12,4,0,0,9,4,,,0,Ligue-2,60,2019-2020
Guessouma Fofana,mr MTN,MF,Guingamp,26,1992,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,9,0.4,,0,1,8,0,3.00,0,0,0,0.00,-0.25,0,0,0,0,1,0,0,,,0,Ligue-2,60,2019-2020
Guessouma Fofana,mr MTN,MF,Le Mans,26,1992,16,16,1306,14.5,1,1,1,0,0,5,0,0.07,0.07,0.14,0.07,0.14,11,3,27.3,0.76,0.21,0.09,0.33,,82,51.8,82,10,0,,3,1.00,13,22,-9,-0.62,-0.18,0,24,14,0,11,14,19,,,0,Ligue-2,60,2019-2020
Nama Fofana,fr FRA,DF,Châteauroux,29,1990,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,3.6,90,1,0,,3,3.00,2,1,+1,+1.00,+1.63,0,0,0,0,0,2,0,,,0,Ligue-2,60,2019-2020
Lamine Fomba,fr FRA,MF,Auxerre,21,1998,2,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,5.29,0.00,0.00,,,9,0.7,,0,2,8,1,1.50,0,0,0,0.00,-0.04,0,1,1,0,0,0,0,,,0,Ligue-2,60,2019-2020
Jean-Pascal Fontaine,fr FRA,MF,Le Havre,30,1989,23,22,1984,22.0,2,6,2,0,0,7,0,0.09,0.27,0.36,0.09,0.36,25,5,20.0,1.13,0.23,0.08,0.40,,86,78.7,88,20,1,40,0,1.57,31,19,+12,+0.54,+0.38,0,21,15,0,142,24,19,,,0,Ligue-2,60,2019-2020
Thomas Fontaine,mg MAD,DF,Lorient,28,1991,16,10,1119,12.4,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,3,0,0.0,0.24,0.00,0.00,,,70,44.4,91,10,6,36,10,1.63,18,17,+1,+0.08,-1.14,0,12,5,1,0,20,12,,,1,Ligue-2,60,2019-2020
Steven Fortes,cv CPV,DF,Lens,27,1992,15,14,1265,14.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,0.36,0.00,0.00,,,84,50.2,88,13,1,37,0,1.53,15,15,0,0.00,-1.08,0,12,8,0,0,12,9,,,0,Ligue-2,60,2019-2020
Kevin Fortune,mq MTQ,"MF,FW",Troyes,29,1989,4,4,325,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6,2,33.3,1.66,0.55,0.00,0.00,,81,12.9,81,3,0,,0,1.00,4,4,0,0.00,-0.37,0,8,6,0,30,0,8,,,0,Ligue-2,60,2019-2020
Martin Francois,fr FRA,MF,Sochaux,22,1996,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,4,0.2,,0,1,3,3,3.00,0,0,0,0.00,+0.07,0,0,0,0,0,0,0,,,0,Ligue-2,60,2019-2020
Gauthier Gallon,fr FRA,GK,Troyes,26,1993,28,28,2520,28.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.04,0.00,0.00,,,90,100.0,90,28,0,,0,1.82,34,25,+9,+0.32,,0,0,9,0,0,0,0,,,0,Ligue-2,60,2019-2020
Thomas Garcia,fr FRA,DF,Paris FC,24,1994,3,1,108,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,36,4.3,92,1,2,8,8,1.00,0,4,-4,-3.33,-2.81,0,1,0,0,2,2,3,,,0,Ligue-2,60,2019-2020
Johan Gastien,fr FRA,MF,Clermont Foot,31,1988,23,23,2010,22.3,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,15,5,33.3,0.67,0.22,0.00,0.00,,87,79.8,87,20,0,,0,1.65,27,21,+6,+0.27,-0.44,1,26,30,0,20,39,22,,,0,Ligue-2,60,2019-2020
Lamine Ghezali,fr FRA,FW,Châteauroux,20,1999,9,1,276,3.1,0,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,1,1,100.0,0.33,0.33,0.00,0.00,,31,11.0,98,1,8,22,5,1.44,3,3,0,0.00,+0.64,0,5,5,0,8,1,2,,,0,Ligue-2,60,2019-2020
Pierre Gibaud,fr FRA,DF,Grenoble,31,1988,23,23,2070,23.0,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,18,3,16.7,0.78,0.13,0.00,0.00,,90,82.1,90,23,0,,0,1.39,23,22,+1,+0.04,+0.64,0,31,29,0,71,34,37,,,0,Ligue-2,60,2019-2020
Guillaume Gillet,be BEL,MF,Lens,35,1984,26,22,1995,22.2,2,0,2,0,1,4,0,0.09,0.00,0.09,0.09,0.09,18,5,27.8,0.81,0.23,0.11,0.40,,77,79.2,88,18,4,15,2,2.00,28,17,+11,+0.50,-0.19,0,37,27,3,5,22,26,,,0,Ligue-2,60,2019-2020
Nicholas Gioacchini,us USA,"FW,MF",Caen,19,2000,16,14,1199,13.3,2,0,2,0,0,3,0,0.15,0.00,0.15,0.15,0.15,31,10,32.3,2.33,0.75,0.06,0.20,,75,47.6,81,7,2,34,2,1.44,26,15,+11,+0.83,+1.64,0,34,53,10,5,5,7,,,0,Ligue-2,60,2019-2020
Jimmy Giraudon,fr FRA,DF,Troyes,27,1992,26,26,2340,26.0,0,1,0,0,0,10,0,0.00,0.04,0.04,0.00,0.04,7,1,14.3,0.27,0.04,0.00,0.00,,90,92.9,90,26,0,,0,1.85,32,23,+9,+0.35,+0.35,0,21,9,0,2,45,15,,,0,Ligue-2,60,2019-2020
Victor Glaentzlin,fr FRA,FW,Sochaux,21,1998,5,1,179,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,4,2,50.0,2.01,1.01,0.25,0.50,,36,7.1,67,0,4,28,3,1.40,2,2,0,0.00,+0.08,0,3,4,2,1,0,2,,,0,Ligue-2,60,2019-2020
David Gomis,gw GNB,MF,Clermont Foot,26,1992,20,18,1449,16.1,2,1,2,0,0,3,0,0.12,0.06,0.19,0.12,0.19,40,15,37.5,2.48,0.93,0.05,0.13,,72,57.5,78,4,2,26,0,1.80,24,16,+8,+0.50,+0.33,0,26,14,14,23,7,10,,,0,Ligue-2,60,2019-2020
Yannick Gomis,sn SEN,"FW,MF",Guingamp,27,1992,22,16,1465,16.3,5,1,5,0,0,0,0,0.31,0.06,0.37,0.31,0.37,48,12,25.0,2.95,0.74,0.10,0.42,,67,58.1,84,11,6,20,1,1.50,22,20,+2,+0.12,-0.30,0,12,19,11,11,4,11,,,0,Ligue-2,60,2019-2020
Yannick Gomis,sn SEN,FW,Lens,27,1992,2,2,123,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,2,100.0,1.46,1.46,0.00,0.00,,62,4.9,62,0,0,,2,2.00,0,2,-2,-1.46,-2.10,0,3,1,1,1,0,1,,,0,Ligue-2,60,2019-2020
Alexis Goncalves,cv CPV,FW,Châteauroux,22,1997,16,9,825,9.2,3,1,3,0,0,3,2,0.33,0.11,0.44,0.33,0.44,23,11,47.8,2.51,1.20,0.13,0.27,,52,32.7,70,0,7,28,3,1.38,9,10,-1,-0.11,+0.69,1,25,10,8,0,2,3,,,0,Ligue-2,60,2019-2020
Anthony Gonçalves,fr FRA,"MF,DF",Caen,33,1986,22,20,1744,19.4,1,3,1,0,0,8,0,0.05,0.15,0.21,0.05,0.21,22,8,36.4,1.14,0.41,0.05,0.13,,79,69.2,86,17,2,11,0,1.27,23,23,0,0.00,+0.12,0,37,23,0,99,19,24,,,0,Ligue-2,60,2019-2020
Vagner Gonçalves,cv CPV,"FW,MF",Nancy,23,1996,15,15,1303,14.5,7,2,5,2,2,2,0,0.48,0.14,0.62,0.35,0.48,44,17,38.6,3.04,1.17,0.11,0.29,,87,51.7,87,13,0,,0,1.47,16,13,+3,+0.21,+0.36,0,30,31,8,37,4,16,,,0,Ligue-2,60,2019-2020
Mario González,es ESP,MF,Clermont Foot,23,1996,18,9,860,9.6,3,1,3,0,0,0,0,0.31,0.10,0.42,0.31,0.42,24,8,33.3,2.51,0.84,0.13,0.38,,48,34.1,79,4,9,16,1,1.89,13,9,+4,+0.42,+0.09,0,7,16,8,8,1,5,,,0,Ligue-2,60,2019-2020
Oumar Gonzalez,cm CMR,DF,Chambly Oise,21,1998,21,21,1795,19.9,1,1,1,0,0,5,1,0.05,0.05,0.10,0.05,0.10,6,1,16.7,0.30,0.05,0.17,1.00,,85,71.2,85,18,0,,4,1.33,18,15,+3,+0.15,+1.27,0,29,51,1,2,31,30,,,0,Ligue-2,60,2019-2020
Georges Gope-Fenepej,nc NCL,"FW,MF",Le Mans,30,1988,12,6,482,5.4,3,0,3,0,0,2,0,0.56,0.00,0.56,0.56,0.56,12,5,41.7,2.24,0.93,0.25,0.60,,40,19.1,64,0,6,17,1,1.00,5,9,-4,-0.75,-0.26,0,17,13,5,8,2,7,,,0,Ligue-2,60,2019-2020
Mathieu Gorgelin,fr FRA,GK,Le Havre,28,1990,28,28,2520,28.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,28,0,,0,1.57,38,25,+13,+0.46,,0,1,7,0,0,0,0,,,0,Ligue-2,60,2019-2020
Alexis Gouletquer,fr FRA,FW,Le Mans,20,1999,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,15,0.6,,0,1,14,2,1.00,0,0,0,0.00,+0.54,0,0,0,1,0,0,0,,,0,Ligue-2,60,2019-2020
Jonathan Gradit,fr FRA,DF,Lens,26,1992,11,9,807,9.0,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,5,1,20.0,0.56,0.11,0.00,0.00,,73,32.0,79,7,2,48,4,1.82,14,6,+8,+0.89,+0.52,0,13,15,0,2,25,19,,,0,Ligue-2,60,2019-2020
Jonathan Gradit,fr FRA,DF,Caen,26,1992,2,2,173,1.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,87,6.9,87,1,0,,0,0.50,0,2,-2,-1.04,-1.08,0,4,8,0,0,0,3,,,0,Ligue-2,60,2019-2020
Romain Grange,fr FRA,"MF,FW",Châteauroux,31,1988,25,24,2190,24.3,5,5,4,1,1,2,0,0.21,0.21,0.41,0.16,0.37,62,26,41.9,2.55,1.07,0.06,0.15,,88,86.9,90,24,1,29,1,1.32,21,29,-8,-0.33,+1.85,0,12,13,2,231,15,11,,,0,Ligue-2,60,2019-2020
Adrian Grbić,at AUT,FW,Clermont Foot,22,1996,26,25,2283,25.4,17,4,13,4,4,6,0,0.67,0.16,0.83,0.51,0.67,83,39,47.0,3.27,1.54,0.16,0.33,,88,90.6,89,22,1,50,0,1.88,34,22,+12,+0.47,+1.23,0,50,44,9,16,9,8,,,0,Ligue-2,60,2019-2020
Matthieu Guerbert,fr FRA,MF,Rodez Aveyron,27,1992,8,1,143,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.89,0.00,0.00,,,18,5.7,63,0,7,11,8,0.88,1,1,0,0.00,+0.11,0,4,4,0,2,1,0,,,0,Ligue-2,60,2019-2020
Makhtar Gueye,sn SEN,FW,Nancy,21,1997,20,15,1274,14.2,5,0,5,0,0,6,0,0.35,0.00,0.35,0.35,0.35,41,14,34.1,2.90,0.99,0.12,0.36,,64,50.6,78,7,5,21,1,1.20,18,15,+3,+0.21,+0.36,0,34,20,10,7,3,2,,,0,Ligue-2,60,2019-2020
Pape Gueye,sn SEN,MF,Le Havre,20,1999,25,24,2163,24.0,0,2,0,0,0,7,1,0.00,0.08,0.08,0.00,0.08,38,6,15.8,1.58,0.25,0.00,0.00,,87,85.8,89,21,1,32,1,1.56,32,21,+11,+0.46,-0.05,1,54,54,2,14,43,26,,,0,Ligue-2,60,2019-2020
Mehdy Guezoui,fr FRA,FW,Chambly Oise,30,1989,23,19,1656,18.4,1,1,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,18,6,33.3,0.98,0.33,0.06,0.17,,72,65.7,82,15,4,27,0,1.17,19,17,+2,+0.11,+0.94,0,46,47,19,5,1,8,,,0,Ligue-2,60,2019-2020
Baptiste Guillaume,be BEL,FW,Valenciennes,24,1995,21,18,1698,18.9,2,1,2,0,0,4,1,0.11,0.05,0.16,0.11,0.16,37,15,40.5,1.96,0.80,0.05,0.13,,81,67.4,88,13,3,38,1,1.48,17,12,+5,+0.27,+0.37,0,30,40,5,5,1,6,,,0,Ligue-2,60,2019-2020
Théo Guivarch,fr FRA,GK,Guingamp,23,1995,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,21.4,90,6,0,,22,1.33,10,8,+2,+0.33,+0.11,0,1,2,0,0,0,0,,,0,Ligue-2,60,2019-2020
Hamza Hafidi,ma MAR,"MF,FW",Le Mans,26,1993,15,10,951,10.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,13,3,23.1,1.23,0.28,0.00,0.00,,63,37.7,82,6,5,26,8,1.07,5,13,-8,-0.76,-0.36,0,27,16,2,5,4,20,,,0,Ligue-2,60,2019-2020
Massadio Haïdara,ml MLI,MF,Lens,26,1992,20,18,1565,17.4,1,2,1,0,0,4,0,0.06,0.12,0.17,0.06,0.17,9,2,22.2,0.52,0.12,0.11,0.50,,78,62.1,86,16,2,13,1,1.85,23,14,+9,+0.52,-0.05,0,32,45,4,40,23,12,,,0,Ligue-2,60,2019-2020
Oualid El Hajjam,ma MAR,"DF,MF",Troyes,28,1991,22,21,1901,21.1,1,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,17,5,29.4,0.80,0.24,0.06,0.20,,86,75.4,89,20,1,29,0,1.73,23,18,+5,+0.24,-0.34,0,27,25,0,81,40,32,,,0,Ligue-2,60,2019-2020
Pierre-Yves Hamel,fr FRA,FW,Lorient,25,1994,26,22,1881,20.9,9,5,7,2,3,4,0,0.43,0.24,0.67,0.33,0.57,49,18,36.7,2.34,0.86,0.14,0.39,,72,74.6,83,15,4,16,1,1.85,33,18,+15,+0.72,+0.01,0,55,18,15,4,15,6,,,0,Ligue-2,60,2019-2020
Haissem Hassan,fr FRA,"MF,FW",Châteauroux,17,2002,13,5,468,5.2,0,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,8,2,25.0,1.54,0.38,0.00,0.00,,36,18.6,66,1,8,17,3,0.77,2,7,-5,-0.96,-0.48,0,7,13,1,20,3,4,,,0,Ligue-2,60,2019-2020
Gauthier Hein,fr FRA,MF,Valenciennes,22,1996,26,15,1492,16.6,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,23,8,34.8,1.39,0.48,0.04,0.13,,57,59.2,79,8,11,28,1,1.38,11,12,-1,-0.06,-0.50,0,16,19,3,60,5,14,,,0,Ligue-2,60,2019-2020
Guillaume Heinry,fr FRA,"MF,FW",Chambly Oise,29,1989,4,2,200,2.2,0,2,0,0,0,1,0,0.00,0.90,0.90,0.00,0.90,3,2,66.7,1.35,0.90,0.00,0.00,,50,7.9,77,0,2,24,0,1.75,4,2,+2,+0.90,+1.21,0,1,3,1,5,0,7,,,0,Ligue-2,60,2019-2020
Pedro Henrique,br BRA,MF,Niort,26,1993,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,18.00,0.00,0.00,,,5,0.2,,0,1,4,1,1.00,0,0,0,0.00,+0.39,0,0,1,0,0,0,1,,,0,Ligue-2,60,2019-2020
Valentin Henry,fr FRA,DF,Rodez Aveyron,25,1993,25,24,2156,24.0,3,4,3,0,0,6,1,0.13,0.17,0.29,0.13,0.29,8,3,37.5,0.33,0.13,0.38,1.00,,86,85.6,89,22,1,20,0,1.16,27,29,-2,-0.08,+0.16,1,29,23,1,83,25,24,,,0,Ligue-2,60,2019-2020
Jérôme Hergault,fr FRA,DF,Lorient,33,1986,16,15,1380,15.3,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,1,0,0.0,0.07,0.00,0.00,,,86,54.8,89,14,1,45,4,1.94,27,14,+13,+0.85,+0.30,0,14,17,1,47,28,13,,,0,Ligue-2,60,2019-2020
Cédric Hountondji,bj BEN,DF,Clermont Foot,25,1994,21,21,1823,20.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,6,3,50.0,0.30,0.15,0.00,0.00,,87,72.3,87,19,0,,0,1.95,26,14,+12,+0.59,+0.85,0,28,7,0,1,37,17,,,0,Ligue-2,60,2019-2020
Aniss El Hriti,fr FRA,"DF,MF",Chambly Oise,30,1989,21,15,1496,16.6,1,1,1,0,0,7,1,0.06,0.06,0.12,0.06,0.12,7,1,14.3,0.42,0.06,0.14,1.00,,71,59.4,89,14,6,27,3,1.14,18,18,0,0.00,+0.53,1,25,15,1,64,14,20,,,0,Ligue-2,60,2019-2020
Matthieu Huard,fr FRA,DF,Ajaccio,21,1998,25,25,2250,25.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,6,0,0.0,0.24,0.00,0.00,,,90,89.3,90,25,0,,2,1.80,35,21,+14,+0.56,-0.11,0,31,25,0,59,33,35,,,0,Ligue-2,60,2019-2020
Suk Hyun-jun,kr KOR,FW,Troyes,28,1991,5,5,416,4.6,2,0,2,0,0,1,0,0.43,0.00,0.43,0.43,0.43,10,6,60.0,2.16,1.30,0.20,0.33,,83,16.5,83,2,0,,0,2.00,6,2,+4,+0.87,+0.65,0,13,9,3,4,4,2,,,0,Ligue-2,60,2019-2020
Didier Ibrahim Ndong,ga GAB,MF,Guingamp,25,1994,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.00,0.00,0.00,,,90,3.6,90,1,0,,0,1.00,3,3,0,0.00,-0.26,0,2,1,0,0,2,2,,,0,Ligue-2,60,2019-2020
Mounaim El Idrissy,fr FRA,FW,Ajaccio,20,1999,21,5,679,7.5,5,0,5,0,0,4,0,0.66,0.00,0.66,0.66,0.66,19,9,47.4,2.52,1.19,0.26,0.56,,32,26.9,78,1,16,18,1,1.81,10,9,+1,+0.13,-0.60,0,19,20,6,12,3,5,,,0,Ligue-2,60,2019-2020
Jonathan Iglesias,uy URU,MF,Clermont Foot,30,1988,28,26,2226,24.7,1,4,1,0,0,4,0,0.04,0.16,0.20,0.04,0.20,19,4,21.1,0.77,0.16,0.05,0.25,,80,88.3,85,18,2,10,0,1.79,30,21,+9,+0.36,+0.06,0,28,27,10,6,13,18,,,0,Ligue-2,60,2019-2020
Arnold Issoko,cd COD,"DF,FW",Caen,27,1992,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,15.00,0.00,0.00,,,6,0.2,,0,1,5,1,1.00,0,0,0,0.00,+0.04,0,0,0,0,2,0,0,,,0,Ligue-2,60,2019-2020
Corentin Jacob,fr FRA,MF,Rodez Aveyron,22,1997,7,1,169,1.9,0,1,0,0,0,1,0,0.00,0.53,0.53,0.00,0.53,4,0,0.0,2.13,0.00,0.00,,,24,6.7,96,1,6,12,7,1.00,1,3,-2,-1.07,-1.03,0,2,5,0,4,2,3,,,0,Ligue-2,60,2019-2020
Valentin Jacob,fr FRA,"MF,FW",Niort,25,1994,23,21,1833,20.4,4,2,4,0,0,11,1,0.20,0.10,0.29,0.20,0.29,40,14,35.0,1.96,0.69,0.10,0.29,,80,72.7,85,15,2,26,0,0.96,23,27,-4,-0.20,+0.72,1,37,37,3,44,18,24,,,0,Ligue-2,60,2019-2020
Ablie Jallow,gm GAM,MF,Ajaccio,20,1998,11,2,263,2.9,1,0,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,8,4,50.0,2.74,1.37,0.13,0.25,,24,10.4,64,0,9,15,3,1.73,2,3,-1,-0.34,-1.02,0,6,3,0,8,1,5,,,0,Ligue-2,60,2019-2020
Thibault Jaques,fr FRA,DF,Chambly Oise,31,1988,28,28,2520,28.0,5,0,1,4,4,1,0,0.18,0.00,0.18,0.04,0.04,11,6,54.5,0.39,0.21,0.09,0.17,,90,100.0,90,28,0,,0,1.25,26,32,-6,-0.21,,0,2,17,1,1,41,23,,,0,Ligue-2,60,2019-2020
