Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,League Name,League ID,Season
Benjamin Mendy,fr FRA,DF,eng Manchester City,23,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,1.00,1.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10.0,,1,0,,0,3.00,4,0,+4,+4.00,+3.56,0,0,0,0,0,Champions-League,8,2017-2018
Gabriel Mercado,ar ARG,DF,es Sevilla,30,1987,8,8,693,7.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.52,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,77.0,,6,0,,1,1.50,10,13,-3,-0.39,-1.69,0,9,0,0,0,Champions-League,8,2017-2018
Giorgos Merkis,cy CYP,DF,cy APOEL FC,33,1984,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,0.50,0.50,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,33.3,,2,0,,4,1.71,2,2,0,0.00,+3.75,0,1,0,0,0,Champions-League,8,2017-2018
Dries Mertens,be BEL,FW,it Napoli,30,1987,6,5,480,5.3,2,3,2,0,0,3,0,0.37,0.56,0.94,0.37,0.94,31,8,25.8,5.81,1.50,0.06,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,88.9,,5,1,,0,1.50,11,9,+2,+0.37,+3.37,0,7,2,0,0,Champions-League,8,2017-2018
Jasmin Mešanović,ba BIH,FW,si NK Maribor,25,1992,5,1,98,1.1,1,0,1,0,0,0,0,0.92,0.00,0.92,0.92,0.92,3,1,33.3,2.76,0.92,0.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18.1,,0,4,,0,1.00,2,3,-1,-0.92,+1.53,0,0,0,0,0,Champions-League,8,2017-2018
Lionel Messi,ar ARG,FW,es Barcelona,30,1987,10,8,783,8.7,6,2,6,0,0,2,0,0.69,0.23,0.92,0.69,0.92,44,23,52.3,5.06,2.64,0.14,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,87.0,,8,2,,0,2.10,16,6,+10,+1.15,+0.38,0,3,0,0,0,Champions-League,8,2017-2018
Thomas Meunier,be BEL,"DF,MF",fr Paris S-G,25,1991,1,0,24,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,3.75,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3.3,,0,1,,7,0.00,0,2,-2,-7.50,-10.09,0,1,0,0,0,Champions-League,8,2017-2018
Míchel,es ESP,MF,az Qarabağ FK,31,1985,6,6,533,5.9,1,0,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,12,2,16.7,2.03,0.34,0.08,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,98.7,,3,0,,0,1.25,2,14,-12,-2.03,-2.03,0,8,0,0,0,Champions-League,8,2017-2018
Georgi Milanov,bg BUL,MF,ru CSKA Moscow,25,1992,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.02,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,16.3,,0,2,,1,2.00,1,1,0,0.00,+0.40,0,0,0,0,0,Champions-League,8,2017-2018
Martin Milec,si SVN,DF,si NK Maribor,25,1991,6,6,540,6.0,0,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,6,2,33.3,1.00,0.33,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,6,0,,0,0.75,3,16,-13,-2.17,,0,9,0,0,0,Champions-League,8,2017-2018
Arkadiusz Milik,pl POL,FW,it Napoli,23,1994,1,1,90,1.0,1,0,0,1,1,0,0,1.00,0.00,1.00,0.00,0.00,4,1,25.0,4.00,1.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,16.7,,1,0,,0,1.50,1,2,-1,-1.00,-1.20,0,1,0,0,0,Champions-League,8,2017-2018
James Milner,eng ENG,MF,eng Liverpool,31,1986,11,9,875,9.7,0,9,0,0,1,1,0,0.00,0.93,0.93,0.00,0.93,8,3,37.5,0.82,0.31,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,74.8,,8,2,,2,2.23,32,11,+21,+2.16,+0.94,0,19,0,1,1,Champions-League,8,2017-2018
Matej Mitrović,hr CRO,DF,tr Beşiktaş,23,1993,2,1,105,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.86,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,14.6,,1,1,,4,2.00,2,1,+1,+0.86,+1.15,0,0,0,0,0,Champions-League,8,2017-2018
Henrikh Mkhitaryan,am ARM,MF,eng Manchester Utd,28,1989,4,3,284,3.2,1,0,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,8,2,25.0,2.54,0.63,0.13,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,39.4,,1,1,,0,3.00,9,0,+9,+2.85,+3.06,0,4,1,0,0,Champions-League,8,2017-2018
Luka Modrić,hr CRO,MF,es Real Madrid,31,1985,11,11,958,10.6,1,1,1,0,0,2,0,0.09,0.09,0.19,0.09,0.19,9,2,22.2,0.85,0.19,0.11,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,81.9,,7,0,,2,2.09,27,13,+14,+1.32,+0.04,0,11,0,0,0,Champions-League,8,2017-2018
Nuno Morais,pt POR,MF,cy APOEL FC,33,1984,6,6,510,5.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.35,0.18,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,94.4,,4,0,,0,1.25,2,17,-15,-2.65,-2.65,0,2,0,0,0,Champions-League,8,2017-2018
Álvaro Morata,es ESP,FW,eng Chelsea,24,1992,7,4,383,4.3,1,0,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,21,9,42.9,4.93,2.11,0.05,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,53.2,,1,3,,1,1.29,7,8,-1,-0.23,-1.84,0,8,0,0,0,Champions-League,8,2017-2018
Alberto Moreno,es ESP,DF,eng Liverpool,25,1992,8,7,563,6.3,0,3,0,0,0,2,0,0.00,0.48,0.48,0.00,0.48,9,2,22.2,1.44,0.32,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,48.1,,5,1,,5,2.20,19,5,+14,+2.24,+0.61,0,7,0,1,0,Champions-League,8,2017-2018
Victor Moses,ng NGA,"MF,DF",eng Chelsea,26,1990,4,4,337,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.80,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,46.8,,3,0,,1,1.25,4,6,-2,-0.53,-2.18,0,5,0,0,0,Champions-League,8,2017-2018
Thiago Motta,it ITA,MF,fr Paris S-G,34,1982,4,4,306,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.29,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,42.5,,1,0,,0,2.25,11,1,+10,+2.94,+1.20,0,3,0,0,0,Champions-League,8,2017-2018
Lucas Moura,br BRA,"FW,MF",eng Tottenham,24,1992,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1,,0,1,,1,1.00,0,0,0,0.00,-1.25,0,0,0,0,0,Champions-League,8,2017-2018
João Moutinho,pt POR,MF,fr Monaco,30,1986,6,5,467,5.2,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,3,0,0.0,0.58,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,86.5,,4,1,,0,0.33,5,12,-7,-1.35,+2.35,0,9,0,0,0,Champions-League,8,2017-2018
Thomas Müller,de GER,"MF,FW",de Bayern Munich,27,1989,10,8,734,8.2,3,2,3,0,0,1,0,0.37,0.25,0.61,0.37,0.61,23,7,30.4,2.82,0.86,0.13,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,68.0,,7,2,,0,2.00,18,9,+9,+1.10,-0.20,0,15,0,0,0,Champions-League,8,2017-2018
Luis Muriel,co COL,FW,es Sevilla,26,1991,8,2,252,2.8,0,1,0,0,0,0,0,0.00,0.36,0.36,0.00,0.36,10,4,40.0,3.57,1.43,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,28.0,,0,6,,2,1.00,2,1,+1,+0.36,+0.50,0,2,0,0,0,Champions-League,8,2017-2018
Kévin N'Doram,fr FRA,MF,fr Monaco,21,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,16.7,,1,0,,2,0.00,2,5,-3,-3.00,-1.60,0,0,0,0,0,Champions-League,8,2017-2018
Georges-Kévin N'Koudou,fr FRA,MF,eng Tottenham,22,1995,2,1,105,1.2,1,0,1,0,0,0,0,0.86,0.00,0.86,0.86,0.86,7,2,28.6,6.00,1.71,0.14,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,14.6,,1,1,,0,3.00,3,0,+3,+2.57,+1.55,0,1,0,0,0,Champions-League,8,2017-2018
Kirill Nababkin,ru RUS,MF,ru CSKA Moscow,30,1986,2,1,130,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,24.1,,0,1,,3,1.50,2,2,0,0.00,+0.44,0,3,0,0,0,Champions-League,8,2017-2018
Ben Nabouhane,km COM,FW,gr Olympiacos,28,1989,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,10,0,0.0,24.32,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6.9,,0,2,,0,1.67,0,2,-2,-4.86,-3.61,0,1,0,0,0,Champions-League,8,2017-2018
Nacho,es ESP,DF,es Real Madrid,27,1990,8,6,595,6.6,1,0,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,5,2,40.0,0.76,0.30,0.20,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,50.9,,6,2,,2,2.38,22,8,+14,+2.12,+1.65,0,13,0,0,0,Champions-League,8,2017-2018
Radja Nainggolan,be BEL,MF,it Roma,29,1988,11,11,959,10.7,2,2,1,1,1,0,0,0.19,0.19,0.38,0.09,0.28,24,11,45.8,2.25,1.03,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,88.8,,8,0,,0,1.82,19,15,+4,+0.38,+1.86,0,12,0,0,0,Champions-League,8,2017-2018
Andy Najar,hn HON,DF,be Anderlecht,24,1993,1,1,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.8,,0,0,,0,0.00,0,1,-1,-3.46,-1.01,0,0,0,0,0,Champions-League,8,2017-2018
Bibras Natkho,il ISR,MF,ru CSKA Moscow,29,1988,4,2,237,2.6,0,1,0,0,0,3,0,0.00,0.38,0.38,0.00,0.38,7,0,0.0,2.66,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,43.9,,1,2,,1,2.63,4,2,+2,+0.76,+1.95,0,4,0,0,0,Champions-League,8,2017-2018
Jesús Navas,es ESP,"DF,FW",es Sevilla,31,1985,8,4,426,4.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,1.06,0.21,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,47.3,,3,4,,1,1.40,5,6,-1,-0.21,-0.40,0,4,0,0,1,Champions-League,8,2017-2018
Keylor Navas,cr CRC,GK,es Real Madrid,30,1986,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,84.6,,11,0,,0,2.36,26,13,+13,+1.18,-0.82,0,0,0,0,0,Champions-League,8,2017-2018
Dino Ndlovu,za RSA,FW,az Qarabağ FK,27,1990,5,5,425,4.7,0,1,0,0,0,0,2,0.00,0.21,0.21,0.00,0.21,13,2,15.4,2.75,0.42,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,78.7,,2,0,,0,1.27,1,13,-12,-2.54,-2.54,1,8,0,0,0,Champions-League,8,2017-2018
Álvaro Negredo,es ESP,FW,tr Beşiktaş,31,1985,5,1,108,1.2,1,1,0,1,1,0,0,0.83,0.83,1.67,0.00,0.83,1,1,100.0,0.83,0.83,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,15.0,,0,4,,3,2.60,2,0,+2,+1.67,+2.11,0,3,0,0,0,Champions-League,8,2017-2018
Miquel Nelom,nl NED,DF,nl Feyenoord,26,1990,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,16.7,,1,0,,4,0.00,0,4,-4,-4.00,-3.00,0,1,0,0,0,Champions-League,8,2017-2018
Manuel Neuer,de GER,GK,de Bayern Munich,31,1986,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,8.3,,1,0,,0,3.00,3,0,+3,+3.00,+2.00,0,0,0,0,0,Champions-League,8,2017-2018
Neymar,br BRA,FW,fr Paris S-G,25,1992,7,7,630,7.0,6,4,6,0,0,2,0,0.86,0.57,1.43,0.86,1.43,28,14,50.0,4.00,2.00,0.21,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,87.5,,7,0,,0,2.14,26,7,+19,+2.71,+3.71,0,7,0,0,0,Champions-League,8,2017-2018
Bart Nieuwkoop,nl NED,DF,nl Feyenoord,21,1996,4,3,245,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,45.4,,1,1,,0,0.75,3,7,-4,-1.47,+0.06,0,6,0,0,0,Champions-League,8,2017-2018
Saúl Ñíguez,es ESP,MF,es Atlético Madrid,22,1994,6,6,540,6.0,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,18,6,33.3,3.00,1.00,0.06,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,6,0,,0,1.17,5,4,+1,+0.17,,0,10,0,0,0,Champions-League,8,2017-2018
Dimitris Nikolaou,gr GRE,DF,gr Olympiacos,18,1998,3,3,270,3.0,1,0,1,0,0,2,0,0.33,0.00,0.33,0.33,0.33,3,1,33.3,1.00,0.33,0.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50.0,,3,0,,1,0.00,1,7,-6,-2.00,-1.00,0,4,0,0,1,Champions-League,8,2017-2018
Nolito,es ESP,"FW,MF",es Sevilla,30,1986,5,4,315,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,11,4,36.4,3.14,1.14,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,35.0,,1,1,,4,1.71,7,8,-1,-0.29,-0.44,0,6,0,0,0,Champions-League,8,2017-2018
Olivier Ntcham,fr FRA,"MF,DF",sct Celtic,21,1996,5,4,383,4.3,0,2,0,0,0,1,0,0.00,0.47,0.47,0.00,0.47,11,2,18.2,2.58,0.47,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,70.9,,3,1,,1,1.11,4,13,-9,-2.11,+0.18,0,4,0,0,0,Champions-League,8,2017-2018
Steven Nzonzi,fr FRA,MF,es Sevilla,28,1988,8,8,676,7.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,10,1,10.0,1.33,0.13,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,75.1,,7,0,,0,1.70,10,9,+1,+0.13,+0.53,0,4,0,0,0,Champions-League,8,2017-2018
Dimitri Oberlin,ch SUI,FW,ch Basel,19,1997,8,6,530,5.9,4,0,4,0,0,0,0,0.68,0.00,0.68,0.68,0.68,17,7,41.2,2.89,1.19,0.24,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,73.6,,2,2,,0,1.88,11,7,+4,+0.68,+1.15,0,4,1,0,0,Champions-League,8,2017-2018
Jan Oblak,si SVN,GK,es Atlético Madrid,24,1993,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,6,0,,0,1.17,5,4,+1,+0.17,,0,0,0,0,0,Champions-League,8,2017-2018
Ivan Obradović,rs SRB,DF,be Anderlecht,29,1988,3,2,181,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.49,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,33.5,,2,1,,1,1.00,1,5,-4,-1.99,+0.77,0,1,0,0,0,Champions-League,8,2017-2018
Vadis Odjidja-Ofoe,be BEL,"MF,FW",gr Olympiacos,28,1989,6,5,414,4.6,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,9,3,33.3,1.96,0.65,0.11,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,76.7,,2,1,,0,1.10,3,10,-7,-1.52,-0.09,0,14,0,0,0,Champions-League,8,2017-2018
Mattheus Oliveira,br BRA,"FW,MF",pt Sporting CP,23,1994,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.2,,0,1,,1,3.00,0,0,0,0.00,+0.17,0,0,0,0,0,Champions-League,8,2017-2018
Sérgio Oliveira,pt POR,MF,pt Porto,25,1992,5,4,352,3.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,8,0,0.0,2.05,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,48.9,,2,1,,1,1.00,5,9,-4,-1.02,-2.00,0,5,0,0,0,Champions-League,8,2017-2018
Henry Onyekuru,ng NGA,"FW,MF",be Anderlecht,20,1997,6,4,405,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,3,60.0,1.11,0.67,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,75.0,,3,2,,0,0.50,1,15,-14,-3.11,-2.44,0,2,0,0,0,Champions-League,8,2017-2018
Willi Orban,hu HUN,DF,de RB Leipzig,24,1992,6,6,477,5.3,1,0,1,0,0,2,0,0.19,0.00,0.19,0.19,0.19,2,1,50.0,0.38,0.19,0.50,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,88.3,,4,0,,0,1.17,9,10,-1,-0.19,-0.19,0,6,1,1,0,Champions-League,8,2017-2018
