Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Mihai Dobre,ro ROU,"FW,MF",Dijon,23,1998,11,8,689,7.7,2,2,2,0,0,1,0,0.26,0.26,0.52,0.26,0.52,23,9,39.1,3.00,1.18,0.09,0.22,,63,45.0,81,4,3,13,1,1.18,8,9,-1,-0.13,+0.40,0,6,7,1,10,4,3,,,0,Ligue-2,60,2021-2022
Laurent Dos Santos,fr FRA,"DF,MF",Valenciennes,28,1993,12,5,522,5.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.69,0.00,0.00,,,44,34.1,76,3,7,20,1,1.33,4,6,-2,-0.34,+0.28,0,9,7,1,18,4,12,,,0,Ligue-2,60,2021-2022
Mathieu Dossevi,tg TOG,MF,Amiens,33,1988,1,1,35,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,35,2.3,35,0,0,,0,0.00,0,1,-1,-2.57,-2.69,0,0,1,0,1,0,0,,,0,Ligue-2,60,2021-2022
Mahamadou Doucouré,ml MLI,FW,Nîmes,21,2000,10,4,410,4.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,3,60.0,1.10,0.66,0.00,0.00,,41,26.8,72,0,6,21,1,1.60,7,4,+3,+0.66,+1.06,0,7,4,5,0,1,0,,,0,Ligue-2,60,2021-2022
Brahima Doukansy,fr FRA,MF,Niort,22,1999,10,8,560,6.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.16,0.00,0.00,,,56,38.9,68,1,2,9,6,1.80,9,5,+4,+0.64,+1.26,0,9,8,0,0,5,8,,,0,Ligue-2,60,2021-2022
Ismaël Doukouré,fr FRA,"DF,MF",Valenciennes,18,2003,7,5,435,4.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.21,0.00,0.00,,,62,28.4,83,4,2,11,4,1.57,3,6,-3,-0.62,-0.13,0,5,4,0,0,6,3,,,0,Ligue-2,60,2021-2022
Tom Ducrocq,fr FRA,MF,Bastia,22,1999,15,13,1213,13.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.37,0.07,0.00,0.00,,81,79.3,88,12,2,34,0,1.13,12,11,+1,+0.07,+1.21,0,22,14,0,8,26,28,,,0,Ligue-2,60,2021-2022
Émeric Dudouit,fr FRA,MF,Dunkerque,30,1991,12,8,792,8.8,0,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,3,1,33.3,0.34,0.11,0.00,0.00,,66,51.8,87,5,4,24,2,0.67,7,15,-8,-0.91,-0.91,0,14,17,0,46,6,6,,,0,Ligue-2,60,2021-2022
Rémy Dugimont,fr FRA,"MF,FW",Auxerre,35,1986,8,2,178,2.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,3,2,66.7,1.52,1.01,0.00,0.00,,22,11.6,69,1,6,7,1,1.50,2,6,-4,-2.02,-2.82,0,3,8,1,5,0,0,,,0,Ligue-2,60,2021-2022
Maxime Dupé,fr FRA,GK,Toulouse,28,1993,16,16,1440,16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,16,0,,0,2.06,36,14,+22,+1.37,,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Bruno Ecuele Manga,ga GAB,DF,Dijon,33,1988,6,5,512,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,85,33.5,90,5,1,62,4,1.50,8,9,-1,-0.18,+0.27,0,3,6,1,0,3,8,,,0,Ligue-2,60,2021-2022
Niclas Eliasson,se SWE,MF,Nîmes,25,1995,16,14,1230,13.7,3,2,3,0,0,0,0,0.22,0.15,0.37,0.22,0.37,13,5,38.5,0.95,0.37,0.23,0.60,,77,80.4,85,9,2,24,0,1.06,16,17,-1,-0.07,+0.23,0,17,33,6,51,5,7,,,0,Ligue-2,60,2021-2022
Théo Emmanuelli,fr FRA,FW,Ajaccio,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,5,0.3,,0,1,5,1,1.00,0,0,0,0.00,-0.59,0,1,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Samuel Essende,fr FRA,FW,Pau FC,23,1998,13,4,407,4.5,2,0,2,0,0,1,0,0.44,0.00,0.44,0.44,0.44,14,8,57.1,3.10,1.77,0.14,0.25,,31,26.6,59,0,9,19,4,1.15,4,5,-1,-0.22,-0.30,0,18,3,3,1,0,2,,,0,Ligue-2,60,2021-2022
Hatim Far,fr FRA,MF,Rodez Aveyron,19,2002,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,10,0.7,,0,1,10,1,3.00,0,0,0,0.00,-0.18,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Samy Faraj,fr FRA,MF,Sochaux,20,2001,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,5.45,2.73,0.00,0.00,,17,2.2,,0,2,17,1,3.00,1,0,+1,+2.73,+2.55,0,1,2,1,0,1,0,,,0,Ligue-2,60,2021-2022
Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,28,1993,7,4,391,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,1.15,0.00,0.00,,,56,25.6,86,3,3,16,0,0.57,1,12,-11,-2.53,-3.24,0,2,8,1,19,4,0,,,0,Ligue-2,60,2021-2022
Enzo Fernández,es ESP,MF,Rodez Aveyron,26,1995,10,2,224,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.21,0.00,0.00,,,22,14.6,64,0,8,12,3,1.00,2,3,-1,-0.40,-0.68,0,8,1,0,15,4,2,,,0,Ligue-2,60,2021-2022
Ivan Filipović,hr CRO,GK,Paris FC,27,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,11.8,90,2,0,,11,1.50,1,2,-1,-0.50,-0.90,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Adama Fofana,ci CIV,"DF,MF",Dijon,22,1999,9,9,762,8.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.35,0.00,0.00,,,85,49.8,85,7,0,,0,1.67,7,7,0,0.00,+0.70,0,14,16,1,26,8,19,,,0,Ligue-2,60,2021-2022
Mamadou Fofana,ml MLI,DF,Amiens,23,1998,14,12,1078,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.17,0.00,0.00,,,77,70.5,89,11,2,8,0,1.29,15,8,+7,+0.58,+1.78,0,6,7,0,3,20,26,,,0,Ligue-2,60,2021-2022
Mamadou Fofana,fr FRA,MF,Amiens,21,2000,7,2,253,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,1.78,0.00,0.00,,,36,16.5,81,1,5,18,1,0.71,1,4,-3,-1.07,-1.35,0,8,5,0,1,1,3,,,0,Ligue-2,60,2021-2022
Yahia Fofana,fr FRA,GK,Le Havre,21,2000,17,17,1530,17.0,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0,0,,0.00,0.00,,,,90,100.0,90,17,0,,0,1.71,17,10,+7,+0.41,,0,2,10,0,0,1,0,,,0,Ligue-2,60,2021-2022
Lamine Fomba,fr FRA,MF,Nîmes,23,1998,15,15,1260,14.0,2,0,2,0,0,3,0,0.14,0.00,0.14,0.14,0.14,13,5,38.5,0.93,0.36,0.15,0.40,,84,82.4,84,8,0,,0,1.33,16,16,0,0.00,+0.67,0,22,8,0,3,24,20,,,0,Ligue-2,60,2021-2022
Jean-Pascal Fontaine,fr FRA,MF,Le Havre,32,1989,7,7,584,6.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7,2,28.6,1.08,0.31,0.00,0.00,,83,38.2,83,2,0,,0,2.14,9,4,+5,+0.77,+0.58,0,5,9,0,8,5,5,,,0,Ligue-2,60,2021-2022
Aloys Fouda,cm CMR,"DF,MF",Caen,21,2000,10,8,713,7.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.25,0.00,0.00,,,71,46.6,84,7,2,19,3,1.20,10,7,+3,+0.38,+0.82,0,9,12,0,19,8,6,,,0,Ligue-2,60,2021-2022
Dylan G'Beuly,fr FRA,FW,Quevilly-Rouen,21,2000,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,4,0.3,,0,1,4,1,0.00,0,0,0,0.00,+0.35,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Ruben Gabrielsen,no NOR,DF,Toulouse,29,1992,6,6,540,6.0,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,2,1,50.0,0.33,0.17,0.50,1.00,,90,37.5,90,6,0,,0,2.67,13,4,+9,+1.50,+0.20,0,5,5,0,0,10,2,,,0,Ligue-2,60,2021-2022
Marvin Gakpa,fr FRA,"MF,FW",Paris FC,28,1993,4,4,317,3.5,2,1,2,0,0,0,0,0.57,0.28,0.85,0.57,0.85,11,6,54.5,3.12,1.70,0.18,0.33,,79,20.7,79,1,0,,0,2.50,9,2,+7,+1.99,+2.14,0,3,3,0,13,4,1,,,0,Ligue-2,60,2021-2022
Jordy Gaspar,fr FRA,"MF,DF",Grenoble,24,1997,14,9,840,9.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.43,0.11,0.00,0.00,,60,54.9,81,5,5,23,0,1.36,9,9,0,0.00,+0.65,0,10,12,0,16,6,10,,,0,Ligue-2,60,2021-2022
Garland Gbelle,fr FRA,MF,Quevilly-Rouen,28,1992,16,15,1274,14.2,4,1,3,1,1,2,0,0.28,0.07,0.35,0.21,0.28,22,7,31.8,1.55,0.49,0.14,0.43,,80,83.3,84,9,1,13,0,1.25,15,18,-3,-0.21,+0.84,0,29,17,2,12,14,9,,,0,Ligue-2,60,2021-2022
Valentin Gendrey,fr FRA,DF,Amiens,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.00,0.00,0.00,,,90,5.9,90,1,0,,0,0.00,1,2,-1,-1.00,-1.12,0,0,1,0,0,0,0,,,0,Ligue-2,60,2021-2022
Owen Géne,fr FRA,MF,Amiens,18,2003,2,2,171,1.9,0,1,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,3,1,33.3,1.58,0.53,0.00,0.00,,86,11.2,86,0,0,,2,2.00,2,1,+1,+0.53,+0.53,0,0,1,0,8,2,2,,,0,Ligue-2,60,2021-2022
Denis Genreau,au AUS,MF,Toulouse,22,1999,13,6,574,6.4,0,3,0,0,0,1,0,0.00,0.47,0.47,0.00,0.47,8,1,12.5,1.25,0.16,0.00,0.00,,44,39.9,72,2,7,21,0,2.00,16,8,+8,+1.25,-0.20,0,18,5,1,19,6,11,,,0,Ligue-2,60,2021-2022
Alec Georgen,fr FRA,DF,Auxerre,23,1998,6,5,421,4.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.43,0.00,0.00,,,70,27.5,83,4,1,7,9,1.83,3,9,-6,-1.28,-2.42,0,6,5,1,10,15,14,,,0,Ligue-2,60,2021-2022
Alex Gersbach,au AUS,"MF,DF",Grenoble,24,1997,10,10,889,9.9,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,1,1,100.0,0.10,0.10,0.00,0.00,,89,58.1,89,8,0,,1,1.70,12,8,+4,+0.40,+1.67,0,10,3,0,44,15,11,,,0,Ligue-2,60,2021-2022
Pierre Gibaud,fr FRA,DF,Le Havre,33,1988,14,14,1260,14.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,8,2,25.0,0.57,0.14,0.00,0.00,,90,82.4,90,14,0,,0,1.79,14,7,+7,+0.50,+0.50,0,6,8,2,2,15,8,,,0,Ligue-2,60,2021-2022
Nicholas Gioacchini,us USA,FW,Caen,21,2000,3,1,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.78,0.00,0.00,,,39,7.6,75,0,2,21,0,1.33,0,1,-1,-0.78,-0.78,0,4,3,0,0,2,3,,,0,Ligue-2,60,2021-2022
Eddy Gnahoré,fr FRA,MF,Amiens,28,1993,5,2,200,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.35,0.00,0.00,,,40,13.1,81,0,3,13,0,1.80,2,1,+1,+0.45,+0.45,0,6,0,0,0,7,5,,,0,Ligue-2,60,2021-2022
Ylan Gomes,fr FRA,FW,Le Havre,19,2002,4,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,3.1,,0,4,12,3,1.25,0,0,0,0.00,-0.42,0,1,0,1,0,1,2,,,0,Ligue-2,60,2021-2022
Charbel Gomez,bj BEN,FW,Amiens,20,2001,5,0,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,4.02,0.00,0.00,,,22,7.3,,0,5,22,2,0.80,0,1,-1,-0.80,-0.93,0,1,0,0,7,1,3,,,0,Ligue-2,60,2021-2022
Adon Gomis,fr FRA,DF,Dunkerque,29,1992,17,16,1426,15.8,1,1,1,0,0,1,0,0.06,0.06,0.13,0.06,0.13,5,2,40.0,0.32,0.13,0.20,0.50,,84,93.2,88,15,1,12,0,0.94,14,21,-7,-0.44,+0.42,0,18,16,1,2,17,21,,,0,Ligue-2,60,2021-2022
David Gomis,gw GNB,MF,Pau FC,28,1992,16,9,790,8.8,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,14,3,21.4,1.59,0.34,0.07,0.33,,49,51.6,68,0,7,26,0,1.50,9,7,+2,+0.23,+0.47,0,8,11,3,4,5,5,,,0,Ligue-2,60,2021-2022
Iron Gomis,fr FRA,MF,Amiens,22,1999,14,5,478,5.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.38,0.00,0.00,,,34,31.2,67,0,9,16,0,0.93,5,9,-4,-0.75,-1.18,0,10,19,0,7,3,6,,,0,Ligue-2,60,2021-2022
Yannick Gomis,sn SEN,"MF,FW",Guingamp,29,1992,17,10,961,10.7,1,1,1,0,1,1,0,0.09,0.09,0.19,0.09,0.19,16,5,31.3,1.50,0.47,0.06,0.20,,57,62.8,83,5,7,19,0,1.24,12,14,-2,-0.19,-0.03,0,8,14,8,21,7,6,,,0,Ligue-2,60,2021-2022
Anthony Gonçalves,fr FRA,MF,Caen,35,1986,7,2,215,2.4,0,1,0,0,0,1,0,0.00,0.42,0.42,0.00,0.42,2,1,50.0,0.84,0.42,0.00,0.00,,31,14.1,62,0,5,18,10,1.29,3,1,+2,+0.84,+1.04,0,10,1,0,21,4,5,,,0,Ligue-2,60,2021-2022
Oumar Gonzalez,cm CMR,DF,Ajaccio,23,1998,15,15,1290,14.3,3,0,3,0,0,6,0,0.21,0.00,0.21,0.21,0.21,9,3,33.3,0.63,0.21,0.33,1.00,,86,84.3,86,12,0,,0,2.00,15,6,+9,+0.63,+0.25,0,17,38,0,0,32,12,,,0,Ligue-2,60,2021-2022
Alimani Gory,ml MLI,MF,Paris FC,25,1996,3,2,133,1.5,1,0,1,0,0,1,0,0.68,0.00,0.68,0.68,0.68,2,1,50.0,1.35,0.68,0.50,1.00,,44,8.7,60,0,1,13,0,2.00,1,1,0,0.00,-0.32,0,1,4,0,2,0,0,,,0,Ligue-2,60,2021-2022
Axel Guessand,fr FRA,DF,Nancy,17,2004,2,2,145,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,73,9.5,73,1,0,,2,0.50,0,2,-2,-1.24,-0.40,0,0,1,0,0,1,1,,,0,Ligue-2,60,2021-2022
Kelyan Guessoum,fr FRA,DF,Nîmes,22,1999,13,8,766,8.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.59,0.12,0.00,0.00,,59,50.1,90,8,5,9,4,1.08,6,14,-8,-0.94,-1.65,0,13,13,0,3,20,11,,,0,Ligue-2,60,2021-2022
Doumé Guidi,fr FRA,DF,Bastia,25,1996,8,7,635,7.1,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,6,0,0.0,0.85,0.00,0.00,,,79,41.5,86,6,1,31,6,1.00,6,5,+1,+0.14,+0.54,0,5,7,0,0,6,7,,,1,Ligue-2,60,2021-2022
Morgan Guilavogui,gn GUI,"MF,FW",Paris FC,23,1998,15,12,930,10.3,4,1,4,0,0,2,0,0.39,0.10,0.48,0.39,0.48,23,8,34.8,2.23,0.77,0.17,0.50,,62,60.8,72,3,3,21,0,1.80,15,7,+8,+0.77,+1.22,0,33,11,2,19,7,10,,,0,Ligue-2,60,2021-2022
Baptiste Guillaume,be BEL,FW,Valenciennes,26,1995,13,13,997,11.1,3,1,3,0,0,1,0,0.27,0.09,0.36,0.27,0.36,18,7,38.9,1.62,0.63,0.17,0.43,,77,65.2,77,9,0,,0,1.31,8,12,-4,-0.36,+0.48,0,18,19,8,3,3,4,,,0,Ligue-2,60,2021-2022
Régis Gurtner,fr FRA,GK,Amiens,34,1986,17,17,1530,17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,17,0,,0,1.06,18,17,+1,+0.06,,0,0,5,0,0,0,0,,,0,Ligue-2,60,2021-2022
Giovanni Haag,fr FRA,"MF,DF",Nancy,21,2000,9,8,608,6.8,1,0,1,0,0,4,4,0.15,0.00,0.15,0.15,0.15,15,4,26.7,2.22,0.59,0.07,0.25,,68,39.7,72,3,1,36,0,0.67,5,11,-6,-0.89,-0.01,2,17,23,0,11,8,17,,,0,Ligue-2,60,2021-2022
Manoubi Haddad,tn TUN,"MF,FW",Quevilly-Rouen,25,1996,15,11,980,10.9,2,1,1,1,2,0,0,0.18,0.09,0.28,0.09,0.18,15,7,46.7,1.38,0.64,0.07,0.14,,65,64.1,80,5,4,26,1,1.13,12,12,0,0.00,+0.98,0,12,17,1,54,7,19,,,0,Ligue-2,60,2021-2022
Jaouen Hadjam,fr FRA,DF,Paris FC,18,2003,9,5,489,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,2,40.0,0.92,0.37,0.00,0.00,,54,32.0,88,3,4,13,2,2.44,8,4,+4,+0.74,+0.65,0,7,10,0,6,7,6,,,0,Ligue-2,60,2021-2022
Ilyes Hamache,fr FRA,"MF,FW",Valenciennes,18,2003,8,5,459,5.1,1,0,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,9,5,55.6,1.76,0.98,0.11,0.20,,57,30.0,80,2,3,20,5,1.75,3,5,-2,-0.39,+0.20,0,6,1,2,6,10,7,,,0,Ligue-2,60,2021-2022
Florent Hanin,dz ALG,"DF,MF",Paris FC,31,1990,17,16,1412,15.7,0,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,8,2,25.0,0.51,0.13,0.00,0.00,,83,92.3,88,13,1,10,0,1.76,18,13,+5,+0.32,+0.32,0,11,19,1,45,19,15,,,0,Ligue-2,60,2021-2022
Yassine Haouari,fr FRA,FW,Valenciennes,18,2003,4,0,59,0.7,1,0,1,0,0,1,0,1.53,0.00,1.53,1.53,1.53,1,1,100.0,1.53,1.53,1.00,1.00,,15,3.9,,0,4,15,3,1.00,1,2,-1,-1.53,-1.04,0,2,0,0,3,0,0,,,0,Ligue-2,60,2021-2022
Rhys Healey,wls WAL,FW,Toulouse,27,1994,15,15,1229,13.7,11,3,11,0,0,4,0,0.81,0.22,1.03,0.81,1.03,50,23,46.0,3.66,1.68,0.22,0.48,,82,85.3,82,7,0,,0,2.13,34,12,+22,+1.61,+1.61,0,30,18,23,5,4,5,,,0,Ligue-2,60,2021-2022
Gauthier Hein,fr FRA,"MF,FW",Auxerre,25,1996,17,17,1413,15.7,2,5,2,0,0,3,0,0.13,0.32,0.45,0.13,0.45,20,8,40.0,1.27,0.51,0.10,0.25,,83,92.4,83,5,0,,0,1.76,24,16,+8,+0.51,+0.51,0,16,11,2,46,5,9,,,0,Ligue-2,60,2021-2022
David Henen,tg TOG,"MF,FW",Grenoble,25,1996,13,5,523,5.8,2,1,2,0,0,1,0,0.34,0.17,0.52,0.34,0.52,14,5,35.7,2.41,0.86,0.14,0.40,,40,34.2,76,1,8,18,2,1.46,7,8,-1,-0.17,+0.19,0,4,6,2,7,1,1,,,0,Ligue-2,60,2021-2022
Valentin Henry,fr FRA,DF,Sochaux,28,1993,14,14,1206,13.4,0,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,3,1,33.3,0.22,0.07,0.00,0.00,,86,78.8,86,10,0,,1,1.57,12,12,0,0.00,-1.11,0,13,9,0,56,13,18,,,0,Ligue-2,60,2021-2022
Loup Hervieu,fr FRA,MF,Caen,21,2000,1,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,4.29,0.00,0.00,,,21,1.4,,0,1,21,3,1.00,0,1,-1,-4.29,-4.29,0,0,0,0,1,2,0,,,0,Ligue-2,60,2021-2022
Andreas Hountondji,bj BEN,"MF,FW",Caen,19,2002,12,3,396,4.4,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,15,4,26.7,3.41,0.91,0.07,0.25,,33,25.9,60,0,9,24,2,0.83,6,7,-1,-0.23,-0.23,0,4,5,1,13,4,1,,,0,Ligue-2,60,2021-2022
Matthieu Huard,fr FRA,DF,Ajaccio,23,1998,4,3,288,3.2,0,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,0,0,,0.00,0.00,,,,72,18.8,90,3,1,18,1,2.00,6,3,+3,+0.94,+0.43,0,6,3,0,6,5,2,,,0,Ligue-2,60,2021-2022
Jérémy Huysman,fr FRA,DF,Dunkerque,33,1988,5,0,113,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.80,0.00,0.00,,,23,7.4,,0,5,23,1,0.40,0,2,-2,-1.59,-1.21,0,5,6,0,2,1,3,,,0,Ligue-2,60,2021-2022
Pape Ibnou Bâ,sn SEN,FW,Le Havre,28,1993,11,5,465,5.2,2,0,2,0,0,1,0,0.39,0.00,0.39,0.39,0.39,10,3,30.0,1.94,0.58,0.20,0.67,,42,30.4,67,0,6,21,0,1.82,6,5,+1,+0.19,-0.31,0,8,8,1,3,5,3,,,0,Ligue-2,60,2021-2022
Pape Ibnou Bâ,sn SEN,"FW,MF",Niort,28,1993,5,5,403,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.89,0.00,0.00,,,81,28.0,81,1,0,,0,1.40,3,4,-1,-0.22,-0.14,0,6,2,6,0,0,0,,,0,Ligue-2,60,2021-2022
Mounaim El Idrissy,fr FRA,FW,Ajaccio,22,1999,8,5,410,4.6,1,2,1,0,0,2,0,0.22,0.44,0.66,0.22,0.66,10,2,20.0,2.20,0.44,0.10,0.50,,51,26.8,79,1,3,5,1,2.00,6,1,+5,+1.10,+0.70,0,13,14,3,8,1,2,,,0,Ligue-2,60,2021-2022
Zeidane Inoussa,bj BEN,MF,Caen,19,2002,4,1,102,1.1,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,26,6.7,69,0,3,11,5,0.25,4,2,+2,+1.76,+1.95,0,4,0,0,2,1,0,,,0,Ligue-2,60,2021-2022
Manuel de Iriondo,ar ARG,MF,Grenoble,28,1993,9,4,289,3.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,1,1,100.0,0.31,0.31,0.00,0.00,,32,18.9,54,0,5,14,2,1.56,2,6,-4,-1.25,-1.17,0,8,6,0,0,7,6,,,0,Ligue-2,60,2021-2022
Valentin Jacob,fr FRA,"MF,FW",Dijon,27,1994,15,8,711,7.9,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,15,4,26.7,1.90,0.51,0.07,0.25,,47,46.5,68,1,7,24,1,0.87,10,13,-3,-0.38,-0.05,0,11,19,2,22,9,9,,,0,Ligue-2,60,2021-2022
Mario Jason Kikonda,fr FRA,MF,Paris FC,25,1996,2,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,1.5,,0,2,12,2,3.00,1,0,+1,+3.91,+3.67,0,0,1,1,0,0,0,,,0,Ligue-2,60,2021-2022
Mario Jason Kikonda,fr FRA,MF,Dunkerque,25,1996,11,8,598,6.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,54,39.1,67,1,3,21,0,1.27,6,6,0,0.00,+0.77,1,16,16,0,4,13,15,,,0,Ligue-2,60,2021-2022
Benjamin Jeannot,fr FRA,"MF,FW",Caen,29,1992,8,3,253,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,1.07,0.36,0.00,0.00,,32,16.5,55,1,5,17,0,1.25,2,2,0,0.00,+0.07,0,7,3,1,2,1,1,,,0,Ligue-2,60,2021-2022
Evens Joseph,fr FRA,FW,Caen,22,1999,3,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,15,3.0,,0,3,15,1,0.33,0,0,0,0.00,+0.06,0,3,1,1,2,0,2,,,0,Ligue-2,60,2021-2022
Florian Jozefzoon,sr SUR,MF,Quevilly-Rouen,30,1991,10,9,695,7.7,0,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,12,6,50.0,1.55,0.78,0.00,0.00,,70,45.4,72,3,1,45,1,1.20,6,12,-6,-0.78,-0.78,0,8,7,4,43,6,5,,,0,Ligue-2,60,2021-2022
Jubal,br BRA,DF,Auxerre,28,1993,17,17,1530,17.0,2,0,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12,12,5,41.7,0.71,0.29,0.17,0.40,,90,100.0,90,17,0,,0,1.76,28,20,+8,+0.47,,0,9,9,0,1,18,15,,,0,Ligue-2,60,2021-2022
Andrew Jung,fr FRA,FW,Nancy,24,1997,14,7,712,7.9,2,0,1,1,1,2,0,0.25,0.00,0.25,0.13,0.13,22,6,27.3,2.78,0.76,0.05,0.17,,51,46.5,78,3,7,23,1,0.64,5,13,-8,-1.01,-0.24,0,22,9,8,1,3,3,,,0,Ligue-2,60,2021-2022
Younès Kaabouni,fr FRA,MF,Sochaux,26,1995,9,3,283,3.1,0,1,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,4,0,0.0,1.27,0.00,0.00,,,31,18.5,75,0,6,10,2,1.56,5,3,+2,+0.64,+0.49,0,2,1,0,1,2,4,,,0,Ligue-2,60,2021-2022
