Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Mihai Dobre,ro ROU,"FW,MF",Dijon,23,1998,9,6,532,5.9,2,2,2,0,0,1,0,0.34,0.34,0.68,0.34,0.68,19,8,42.1,3.21,1.35,0.11,0.25,,59,39.4,82,3,3,13,1,1.11,4,5,-1,-0.17,+0.49,0,6,6,0,7,2,1,,,0,Ligue-2,60,2021-2022
Laurent Dos Santos,fr FRA,"DF,MF",Valenciennes,28,1993,10,5,477,5.3,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.57,0.00,0.00,,,48,35.3,76,3,5,20,1,1.20,4,6,-2,-0.38,+0.45,0,9,7,0,17,4,10,,,0,Ligue-2,60,2021-2022
Mathieu Dossevi,tg TOG,MF,Amiens,33,1988,1,1,35,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,35,2.6,35,0,0,,0,0.00,0,1,-1,-2.57,-2.50,0,0,1,0,1,0,0,,,0,Ligue-2,60,2021-2022
Mahamadou Doucouré,ml MLI,FW,Nîmes,21,2000,9,4,401,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,3,60.0,1.12,0.67,0.00,0.00,,45,29.7,72,0,5,23,1,1.44,7,4,+3,+0.67,+1.15,0,7,4,5,0,1,0,,,0,Ligue-2,60,2021-2022
Brahima Doukansy,fr FRA,MF,Niort,22,1999,10,8,560,6.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.16,0.00,0.00,,,56,41.5,68,1,2,9,5,1.80,9,5,+4,+0.64,+1.10,0,9,8,0,0,5,8,,,0,Ligue-2,60,2021-2022
Ismaël Doukouré,fr FRA,DF,Valenciennes,18,2003,5,3,255,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.35,0.00,0.00,,,51,18.9,78,2,2,11,4,1.40,2,6,-4,-1.41,-0.92,0,3,4,0,0,5,3,,,0,Ligue-2,60,2021-2022
Tom Ducrocq,fr FRA,MF,Bastia,22,1999,14,12,1123,12.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.40,0.08,0.00,0.00,,80,83.2,88,11,2,34,0,1.00,10,11,-1,-0.08,+1.11,0,21,10,0,7,23,23,,,0,Ligue-2,60,2021-2022
Émeric Dudouit,fr FRA,MF,Dunkerque,30,1991,11,8,788,8.8,0,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,3,1,33.3,0.34,0.11,0.00,0.00,,72,58.4,87,5,3,30,1,0.73,7,14,-7,-0.80,-1.28,0,14,17,0,46,6,6,,,0,Ligue-2,60,2021-2022
Rémy Dugimont,fr FRA,"MF,FW",Auxerre,35,1986,6,2,165,1.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,2,1,50.0,1.09,0.55,0.00,0.00,,28,12.2,69,1,4,7,1,1.83,2,6,-4,-2.18,-3.25,0,2,8,1,5,0,0,,,0,Ligue-2,60,2021-2022
Maxime Dupé,fr FRA,GK,Toulouse,28,1993,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,15,0,,0,2.00,32,13,+19,+1.27,,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Bruno Ecuele Manga,ga GAB,DF,Dijon,33,1988,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,33.3,90,5,0,,3,1.80,6,6,0,0.00,+0.70,0,3,6,1,0,3,6,,,0,Ligue-2,60,2021-2022
Niclas Eliasson,se SWE,MF,Nîmes,25,1995,14,12,1050,11.7,3,1,3,0,0,0,0,0.26,0.09,0.34,0.26,0.34,12,4,33.3,1.03,0.34,0.25,0.75,,75,77.8,84,7,2,24,0,1.00,14,15,-1,-0.09,+0.21,0,12,25,5,43,3,7,,,0,Ligue-2,60,2021-2022
Théo Emmanuelli,fr FRA,FW,Ajaccio,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,5,0.4,,0,1,5,1,1.00,0,0,0,0.00,-0.60,0,1,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Samuel Essende,fr FRA,FW,Pau FC,23,1998,12,4,401,4.5,2,0,2,0,0,1,0,0.45,0.00,0.45,0.45,0.45,14,8,57.1,3.14,1.80,0.14,0.25,,33,29.7,59,0,8,21,3,1.25,4,4,0,0.00,+0.09,0,17,3,3,1,0,2,,,0,Ligue-2,60,2021-2022
Hatim Far,fr FRA,MF,Rodez Aveyron,19,2002,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,10,0.7,,0,1,10,1,3.00,0,0,0,0.00,0.00,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Samy Faraj,fr FRA,MF,Sochaux,20,2001,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,5.45,2.73,0.00,0.00,,17,2.4,,0,2,17,1,3.00,1,0,+1,+2.73,+2.39,0,1,2,1,0,1,0,,,0,Ligue-2,60,2021-2022
Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,28,1993,7,4,391,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,1.15,0.00,0.00,,,56,29.0,86,3,3,16,0,0.57,1,12,-11,-2.53,-3.38,0,2,8,1,19,4,0,,,0,Ligue-2,60,2021-2022
Enzo Fernández,es ESP,MF,Rodez Aveyron,26,1995,10,2,224,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,1.21,0.00,0.00,,,22,16.6,64,0,8,12,2,1.00,2,3,-1,-0.40,-0.48,0,8,1,0,15,4,2,,,0,Ligue-2,60,2021-2022
Ivan Filipović,hr CRO,GK,Paris FC,26,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,13.3,90,2,0,,9,1.50,1,2,-1,-0.50,-0.81,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Adama Fofana,ci CIV,"DF,MF",Dijon,22,1999,9,9,762,8.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.35,0.00,0.00,,,85,56.4,85,7,0,,0,1.67,7,7,0,0.00,+1.07,0,14,16,1,26,8,19,,,0,Ligue-2,60,2021-2022
Mamadou Fofana,ml MLI,DF,Amiens,23,1998,12,10,898,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.20,0.00,0.00,,,75,66.5,88,9,2,8,0,1.17,11,7,+4,+0.40,+1.60,0,3,7,0,3,16,17,,,0,Ligue-2,60,2021-2022
Mamadou Fofana,fr FRA,MF,Amiens,21,2000,7,2,253,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,1.78,0.00,0.00,,,36,18.7,81,1,5,18,1,0.71,1,4,-3,-1.07,-1.15,0,8,5,0,1,1,3,,,0,Ligue-2,60,2021-2022
Yahia Fofana,fr FRA,GK,Le Havre,21,2000,15,15,1350,15.0,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0,0,,0.00,0.00,,,,90,100.0,90,15,0,,0,1.67,14,8,+6,+0.40,,0,1,9,0,0,1,0,,,0,Ligue-2,60,2021-2022
Lamine Fomba,fr FRA,MF,Nîmes,23,1998,13,13,1093,12.1,2,0,2,0,0,2,0,0.16,0.00,0.16,0.16,0.16,13,5,38.5,1.07,0.41,0.15,0.40,,84,81.0,84,7,0,,0,1.31,14,14,0,0.00,+0.70,0,21,6,0,3,19,19,,,0,Ligue-2,60,2021-2022
Jean-Pascal Fontaine,fr FRA,MF,Le Havre,32,1989,7,7,584,6.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7,2,28.6,1.08,0.31,0.00,0.00,,83,43.3,83,2,0,,0,2.14,9,4,+5,+0.77,+0.65,0,5,9,0,8,5,5,,,0,Ligue-2,60,2021-2022
Aloys Fouda,cm CMR,"DF,MF",Caen,21,2000,9,7,623,6.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.29,0.00,0.00,,,69,46.1,84,6,2,19,3,1.33,10,6,+4,+0.58,+1.07,0,7,10,0,16,7,6,,,0,Ligue-2,60,2021-2022
Dylan G'Beuly,fr FRA,FW,Quevilly-Rouen,20,2000,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,4,0.3,,0,1,4,1,0.00,0,0,0,0.00,+0.40,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Ruben Gabrielsen,no NOR,DF,Toulouse,29,1992,6,6,540,6.0,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,2,1,50.0,0.33,0.17,0.50,1.00,,90,40.0,90,6,0,,0,2.67,13,4,+9,+1.50,+0.39,0,5,5,0,0,10,2,,,0,Ligue-2,60,2021-2022
Marvin Gakpa,fr FRA,"MF,FW",Paris FC,28,1993,4,4,317,3.5,2,1,2,0,0,0,0,0.57,0.28,0.85,0.57,0.85,11,6,54.5,3.12,1.70,0.18,0.33,,79,23.5,79,1,0,,0,2.50,9,2,+7,+1.99,+2.34,0,3,3,0,13,4,1,,,0,Ligue-2,60,2021-2022
Jordy Gaspar,fr FRA,"MF,DF",Grenoble,24,1997,12,7,676,7.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.40,0.13,0.00,0.00,,56,50.1,80,4,5,23,0,1.58,9,7,+2,+0.27,+0.93,0,6,10,0,9,6,8,,,0,Ligue-2,60,2021-2022
Garland Gbelle,fr FRA,MF,Quevilly-Rouen,28,1992,14,13,1113,12.4,4,1,3,1,1,1,0,0.32,0.08,0.40,0.24,0.32,19,7,36.8,1.54,0.57,0.16,0.43,,80,82.4,85,9,1,13,0,1.21,12,15,-3,-0.24,+0.90,0,27,13,2,10,13,9,,,0,Ligue-2,60,2021-2022
Valentin Gendrey,fr FRA,DF,Amiens,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.00,0.00,0.00,,,90,6.7,90,1,0,,0,0.00,1,2,-1,-1.00,-0.93,0,0,1,0,0,0,0,,,0,Ligue-2,60,2021-2022
Denis Genreau,au AUS,MF,Toulouse,22,1999,12,6,553,6.1,0,3,0,0,0,1,0,0.00,0.49,0.49,0.00,0.49,8,1,12.5,1.30,0.16,0.00,0.00,,46,41.0,72,2,6,21,0,1.92,15,8,+7,+1.14,-0.22,0,18,5,1,19,6,11,,,0,Ligue-2,60,2021-2022
Alec Georgen,fr FRA,DF,Auxerre,23,1998,6,5,421,4.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.43,0.00,0.00,,,70,31.2,83,4,1,7,9,1.83,3,9,-6,-1.28,-2.83,0,6,5,1,10,15,14,,,0,Ligue-2,60,2021-2022
Alex Gersbach,au AUS,"MF,DF",Grenoble,24,1997,8,8,716,8.0,0,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,1,1,100.0,0.13,0.13,0.00,0.00,,90,53.0,90,7,0,,1,2.13,11,5,+6,+0.75,+2.03,0,9,3,0,35,13,10,,,0,Ligue-2,60,2021-2022
Pierre Gibaud,fr FRA,DF,Le Havre,33,1988,12,12,1080,12.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,8,2,25.0,0.67,0.17,0.00,0.00,,90,80.0,90,12,0,,0,1.75,11,5,+6,+0.50,+0.50,0,5,6,1,1,14,8,,,0,Ligue-2,60,2021-2022
Nicholas Gioacchini,us USA,FW,Caen,21,2000,3,1,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.78,0.00,0.00,,,39,8.6,75,0,2,21,0,1.33,0,1,-1,-0.78,-0.85,0,4,3,0,0,2,3,,,0,Ligue-2,60,2021-2022
Eddy Gnahoré,fr FRA,MF,Amiens,27,1993,3,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,2.31,0.00,0.00,,,13,2.9,,0,3,13,0,1.67,0,0,0,0.00,+0.14,0,2,0,0,0,1,2,,,0,Ligue-2,60,2021-2022
Ylan Gomes,fr FRA,FW,Le Havre,19,2002,4,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,3.5,,0,4,12,3,1.25,0,0,0,0.00,-0.41,0,1,0,1,0,1,2,,,0,Ligue-2,60,2021-2022
Charbel Gomez,bj BEN,FW,Amiens,20,2001,5,0,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,4.02,0.00,0.00,,,22,8.3,,0,5,22,2,0.80,0,1,-1,-0.80,-0.73,0,1,0,0,7,1,3,,,0,Ligue-2,60,2021-2022
Adon Gomis,fr FRA,DF,Dunkerque,29,1992,15,14,1246,13.8,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,5,2,40.0,0.36,0.14,0.20,0.50,,83,92.3,88,13,1,12,0,1.07,14,17,-3,-0.22,+0.65,0,17,12,1,1,13,19,,,0,Ligue-2,60,2021-2022
David Gomis,gw GNB,MF,Pau FC,28,1992,14,7,655,7.3,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,11,2,18.2,1.51,0.27,0.09,0.50,,47,48.5,68,0,7,26,0,1.50,8,6,+2,+0.27,+0.66,0,5,9,3,4,5,5,,,0,Ligue-2,60,2021-2022
Iron Gomis,fr FRA,MF,Amiens,21,1999,12,5,459,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.39,0.00,0.00,,,38,34.0,67,0,7,17,0,0.75,3,9,-6,-1.18,-1.58,0,10,17,0,7,3,4,,,0,Ligue-2,60,2021-2022
Yannick Gomis,sn SEN,"MF,FW",Guingamp,29,1992,15,10,916,10.2,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,14,3,21.4,1.38,0.29,0.00,0.00,,61,67.9,83,5,5,18,0,1.20,10,13,-3,-0.29,-0.50,0,7,13,8,21,6,6,,,0,Ligue-2,60,2021-2022
Anthony Gonçalves,fr FRA,MF,Caen,35,1986,7,2,215,2.4,0,1,0,0,0,1,0,0.00,0.42,0.42,0.00,0.42,2,1,50.0,0.84,0.42,0.00,0.00,,31,15.9,62,0,5,18,8,1.29,3,1,+2,+0.84,+1.00,0,10,1,0,21,4,5,,,0,Ligue-2,60,2021-2022
Oumar Gonzalez,cm CMR,DF,Ajaccio,23,1998,13,13,1110,12.3,3,0,3,0,0,6,0,0.24,0.00,0.24,0.24,0.24,7,3,42.9,0.57,0.24,0.43,1.00,,85,82.2,85,10,0,,0,2.00,14,6,+8,+0.65,+0.27,0,16,33,0,0,28,10,,,0,Ligue-2,60,2021-2022
Alimani Gory,ml MLI,"FW,MF",Paris FC,25,1996,1,0,13,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,13,1.0,,0,1,13,0,0.00,0,1,-1,-6.92,-7.19,0,1,2,0,0,0,0,,,0,Ligue-2,60,2021-2022
Axel Guessand,fr FRA,DF,Nancy,17,2004,2,2,145,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,73,10.7,73,1,0,,2,0.50,0,2,-2,-1.24,-0.49,0,0,1,0,0,1,1,,,0,Ligue-2,60,2021-2022
Kelyan Guessoum,fr FRA,DF,Nîmes,22,1999,11,6,586,6.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.31,0.15,0.00,0.00,,53,43.4,90,6,5,9,4,1.00,4,12,-8,-1.23,-1.94,0,11,6,0,0,15,6,,,0,Ligue-2,60,2021-2022
Doumé Guidi,fr FRA,DF,Bastia,25,1996,6,5,481,5.3,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,5,0,0.0,0.94,0.00,0.00,,,80,35.6,90,5,1,31,6,0.83,4,5,-1,-0.19,+0.12,0,3,7,0,0,4,5,,,1,Ligue-2,60,2021-2022
Morgan Guilavogui,fr FRA,"MF,FW",Paris FC,23,1998,13,10,751,8.3,4,1,4,0,0,1,0,0.48,0.12,0.60,0.48,0.60,21,8,38.1,2.52,0.96,0.19,0.50,,58,55.6,69,2,3,21,0,1.62,13,7,+6,+0.72,+1.17,0,26,8,2,15,6,9,,,0,Ligue-2,60,2021-2022
Baptiste Guillaume,be BEL,FW,Valenciennes,26,1995,11,11,817,9.1,2,1,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,15,4,26.7,1.65,0.44,0.13,0.50,,74,60.5,74,7,0,,0,1.18,7,12,-5,-0.55,+0.29,0,16,18,7,2,2,3,,,0,Ligue-2,60,2021-2022
Régis Gurtner,fr FRA,GK,Amiens,34,1986,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,15,0,,0,0.93,14,16,-2,-0.13,,0,0,5,0,0,0,0,,,0,Ligue-2,60,2021-2022
Giovanni Haag,fr FRA,"MF,DF",Nancy,21,2000,7,7,482,5.4,1,0,1,0,0,4,4,0.19,0.00,0.19,0.19,0.19,14,3,21.4,2.61,0.56,0.07,0.33,,69,35.7,69,2,0,,0,0.86,4,9,-5,-0.93,-0.21,2,13,18,0,6,8,12,,,0,Ligue-2,60,2021-2022
Manoubi Haddad,tn TUN,"MF,FW",Quevilly-Rouen,25,1996,15,11,980,10.9,2,1,1,1,2,0,0,0.18,0.09,0.28,0.09,0.18,15,7,46.7,1.38,0.64,0.07,0.14,,65,72.6,80,5,4,26,0,1.13,12,12,0,0.00,+1.46,0,12,17,1,54,7,19,,,0,Ligue-2,60,2021-2022
Jaouen Hadjam,fr FRA,DF,Paris FC,18,2003,8,5,488,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.55,0.00,0.00,,,61,36.1,88,3,3,17,1,2.38,8,4,+4,+0.74,+0.84,0,7,10,0,6,7,6,,,0,Ligue-2,60,2021-2022
Ilyes Hamache,fr FRA,"MF,FW",Valenciennes,18,2003,6,3,290,3.2,1,0,1,0,0,1,0,0.31,0.00,0.31,0.31,0.31,6,4,66.7,1.86,1.24,0.17,0.25,,48,21.5,77,1,3,20,5,1.67,2,5,-3,-0.93,-0.34,0,5,1,2,6,6,7,,,0,Ligue-2,60,2021-2022
Florent Hanin,dz ALG,"DF,MF",Paris FC,31,1990,15,14,1232,13.7,0,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,6,1,16.7,0.44,0.07,0.00,0.00,,82,91.3,87,11,1,10,0,1.60,16,13,+3,+0.22,+0.22,0,8,17,1,42,18,14,,,0,Ligue-2,60,2021-2022
Yassine Haouari,fr FRA,FW,Valenciennes,18,2003,4,0,59,0.7,1,0,1,0,0,1,0,1.53,0.00,1.53,1.53,1.53,1,1,100.0,1.53,1.53,1.00,1.00,,15,4.4,,0,4,15,3,1.00,1,2,-1,-1.53,-0.90,0,2,0,0,3,0,0,,,0,Ligue-2,60,2021-2022
Rhys Healey,wls WAL,FW,Toulouse,26,1994,14,14,1151,12.8,7,3,7,0,0,4,0,0.55,0.23,0.78,0.55,0.78,46,19,41.3,3.60,1.49,0.15,0.37,,82,85.3,82,7,0,,0,2.07,30,11,+19,+1.49,+1.49,0,29,16,21,5,3,5,,,0,Ligue-2,60,2021-2022
Gauthier Hein,fr FRA,"MF,FW",Auxerre,25,1996,15,15,1261,14.0,2,5,2,0,0,3,0,0.14,0.36,0.50,0.14,0.50,19,8,42.1,1.36,0.57,0.11,0.25,,84,93.4,84,5,0,,0,1.93,22,12,+10,+0.71,+0.71,0,16,10,2,43,5,8,,,0,Ligue-2,60,2021-2022
David Henen,tg TOG,"MF,FW",Grenoble,25,1996,11,5,478,5.3,1,1,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,11,3,27.3,2.07,0.56,0.09,0.33,,43,35.4,76,1,6,17,2,1.73,6,7,-1,-0.19,+0.02,0,4,6,1,7,1,0,,,0,Ligue-2,60,2021-2022
Valentin Henry,fr FRA,DF,Sochaux,28,1993,12,12,1026,11.4,0,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,2,0,0.0,0.18,0.00,0.00,,,86,76.0,86,8,0,,1,1.58,9,7,+2,+0.18,-0.94,0,12,9,0,41,8,16,,,0,Ligue-2,60,2021-2022
Loup Hervieu,fr FRA,MF,Caen,21,2000,1,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,4.29,0.00,0.00,,,21,1.6,,0,1,21,3,1.00,0,1,-1,-4.29,-4.35,0,0,0,0,1,2,0,,,0,Ligue-2,60,2021-2022
Andreas Hountondji,bj BEN,"MF,FW",Caen,19,2002,10,2,320,3.6,1,0,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,13,4,30.8,3.66,1.13,0.08,0.25,,32,23.7,59,0,8,25,2,0.90,6,5,+1,+0.28,+0.37,0,3,4,1,11,3,1,,,0,Ligue-2,60,2021-2022
Matthieu Huard,fr FRA,DF,Ajaccio,23,1998,4,3,288,3.2,0,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,0,0,,0.00,0.00,,,,72,21.3,90,3,1,18,1,2.00,6,3,+3,+0.94,+0.43,0,6,3,0,6,5,2,,,0,Ligue-2,60,2021-2022
Jérémy Huysman,fr FRA,DF,Dunkerque,32,1988,5,0,113,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.80,0.00,0.00,,,23,8.4,,0,5,23,1,0.40,0,2,-2,-1.59,-1.45,0,5,6,0,2,1,3,,,0,Ligue-2,60,2021-2022
Pape Ibnou Bâ,sn SEN,"FW,MF",Niort,28,1993,5,5,403,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.89,0.00,0.00,,,81,29.9,81,1,0,,0,1.40,3,4,-1,-0.22,-0.32,0,6,2,6,0,0,0,,,0,Ligue-2,60,2021-2022
Pape Ibnou Bâ,sn SEN,FW,Le Havre,28,1993,9,4,394,4.4,2,0,2,0,0,1,0,0.46,0.00,0.46,0.46,0.46,9,3,33.3,2.06,0.69,0.22,0.67,,44,29.2,67,0,5,25,0,1.78,5,4,+1,+0.23,-0.24,0,7,8,1,3,2,3,,,0,Ligue-2,60,2021-2022
Mounaim El Idrissy,fr FRA,FW,Ajaccio,22,1999,7,4,322,3.6,1,2,1,0,0,2,0,0.28,0.56,0.84,0.28,0.84,8,2,25.0,2.24,0.56,0.13,0.50,,46,23.9,77,1,3,5,1,1.86,5,1,+4,+1.12,+0.68,0,11,10,1,6,1,2,,,0,Ligue-2,60,2021-2022
Zeidane Inoussa,bj BEN,MF,Caen,19,2002,4,1,102,1.1,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,26,7.6,69,0,3,11,5,0.25,4,2,+2,+1.76,+1.91,0,4,0,0,2,1,0,,,0,Ligue-2,60,2021-2022
Manuel de Iriondo,ar ARG,MF,Grenoble,28,1993,9,4,289,3.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,1,1,100.0,0.31,0.31,0.00,0.00,,32,21.4,54,0,5,14,2,1.56,2,6,-4,-1.25,-1.33,0,8,6,0,0,7,6,,,0,Ligue-2,60,2021-2022
Valentin Jacob,fr FRA,MF,Dijon,27,1994,13,6,535,5.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,13,3,23.1,2.19,0.50,0.00,0.00,,41,39.6,62,0,7,24,1,0.77,5,9,-4,-0.67,-0.34,0,10,12,2,14,7,7,,,0,Ligue-2,60,2021-2022
Mario Jason Kikonda,fr FRA,MF,Paris FC,25,1996,2,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,1.7,,0,2,12,2,3.00,1,0,+1,+3.91,+3.78,0,0,1,1,0,0,0,,,0,Ligue-2,60,2021-2022
Mario Jason Kikonda,fr FRA,MF,Dunkerque,25,1996,9,6,444,4.9,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,49,32.9,64,1,3,21,0,1.56,6,3,+3,+0.61,+1.30,1,14,12,0,3,9,10,,,0,Ligue-2,60,2021-2022
Benjamin Jeannot,fr FRA,"MF,FW",Caen,29,1992,8,3,253,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,1.07,0.36,0.00,0.00,,32,18.7,55,1,5,17,0,1.25,2,2,0,0.00,0.00,0,7,3,1,2,1,1,,,0,Ligue-2,60,2021-2022
Evens Joseph,fr FRA,FW,Caen,22,1999,2,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,18,2.7,,0,2,18,1,0.50,0,0,0,0.00,0.00,0,3,1,0,2,0,2,,,0,Ligue-2,60,2021-2022
Florian Jozefzoon,sr SUR,MF,Quevilly-Rouen,30,1991,8,7,543,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8,4,50.0,1.33,0.66,0.00,0.00,,68,40.2,71,2,1,45,1,1.13,4,9,-5,-0.83,-0.72,0,5,4,3,20,4,5,,,0,Ligue-2,60,2021-2022
Jubal,br BRA,DF,Auxerre,28,1993,15,15,1350,15.0,1,0,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07,10,4,40.0,0.67,0.27,0.10,0.25,,90,100.0,90,15,0,,0,1.93,25,15,+10,+0.67,,0,6,9,0,1,14,14,,,0,Ligue-2,60,2021-2022
Andrew Jung,fr FRA,FW,Nancy,24,1997,12,7,662,7.4,2,0,1,1,1,2,0,0.27,0.00,0.27,0.14,0.14,21,5,23.8,2.85,0.68,0.05,0.20,,55,49.0,78,3,5,23,1,0.75,5,13,-8,-1.09,-0.56,0,22,9,8,1,3,2,,,0,Ligue-2,60,2021-2022
Younès Kaabouni,fr FRA,MF,Sochaux,26,1995,9,3,283,3.1,0,1,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,4,0,0.0,1.27,0.00,0.00,,,31,21.0,75,0,6,10,2,1.56,5,3,+2,+0.64,+0.30,0,2,1,0,1,2,4,,,0,Ligue-2,60,2021-2022
Mohamed Kaba,fr FRA,MF,Valenciennes,20,2001,13,11,955,10.6,0,2,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,3,2,66.7,0.28,0.19,0.00,0.00,,73,70.7,83,7,2,23,2,1.00,10,16,-6,-0.57,+0.35,0,19,23,1,0,12,14,,,0,Ligue-2,60,2021-2022
