Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Jamal Thiaré,sn SEN,FW,Le Havre,28,1993,12,11,931,10.3,3,3,3,0,0,0,0,0.29,0.29,0.58,0.29,0.58,20,5,25.0,1.93,0.48,0.15,0.60,,78,64.7,82,6,1,28,0,1.75,11,5,+6,+0.58,+0.58,0,9,30,0,3,3,6,,,0,Ligue-2,60,2021-2022
Ousseynou Thioune,sn SEN,MF,Sochaux,28,1993,16,16,1308,14.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,6,2,33.3,0.41,0.14,0.00,0.00,,82,90.8,82,6,0,,0,1.75,12,10,+2,+0.14,-0.54,0,21,32,0,4,28,15,,,0,Ligue-2,60,2021-2022
Tyron Tormin,fr FRA,MF,Niort,20,2001,2,1,82,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.10,0.00,0.00,,,41,5.7,70,0,1,12,3,0.50,0,2,-2,-2.20,-2.20,0,0,2,0,0,2,4,,,0,Ligue-2,60,2021-2022
Birama Touré,ml MLI,MF,Auxerre,29,1992,14,14,1226,13.6,1,0,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,8,2,25.0,0.59,0.15,0.13,0.50,,88,85.1,88,13,0,,0,1.86,24,16,+8,+0.59,+0.59,0,19,20,0,5,25,21,,,0,Ligue-2,60,2021-2022
Souleymane Touré,fr FRA,DF,Le Havre,18,2003,7,4,398,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.45,0.23,0.00,0.00,,57,27.6,79,2,3,28,2,2.29,6,3,+3,+0.68,+0.42,0,3,6,1,0,6,3,,,0,Ligue-2,60,2021-2022
Zargo Touré,sn SEN,DF,Dijon,32,1989,2,2,148,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.61,0.00,0.00,,,74,10.3,74,1,0,,2,0.00,0,3,-3,-1.82,-1.69,0,0,2,0,0,2,2,,,0,Ligue-2,60,2021-2022
Brahim Traoré,fr FRA,"MF,DF",Caen,17,2004,4,2,164,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.55,0.00,0.00,,,41,11.4,68,1,2,15,9,0.50,2,2,0,0.00,+0.07,0,0,3,0,0,4,1,,,0,Ligue-2,60,2021-2022
Cheick Traoré,ml MLI,DF,Dijon,26,1995,12,11,970,10.8,0,1,0,0,0,4,1,0.00,0.09,0.09,0.00,0.09,1,0,0.0,0.09,0.00,0.00,,,81,67.4,84,10,1,45,1,1.25,14,15,-1,-0.09,+0.67,0,23,11,0,32,10,13,,,0,Ligue-2,60,2021-2022
Gaoussou Traoré,fr FRA,MF,Amiens,21,1999,2,1,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,34,4.7,66,0,1,1,2,0.50,1,1,0,0.00,+0.13,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Vinni Triboulet,fr FRA,"FW,MF",Nancy,22,1999,13,7,629,7.0,1,0,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,17,3,17.6,2.43,0.43,0.06,0.33,,48,43.7,74,1,6,18,2,0.69,6,8,-2,-0.29,+1.05,0,11,7,2,2,3,13,,,0,Ligue-2,60,2021-2022
Driss Trichard,fr FRA,"MF,DF",Dunkerque,26,1995,10,8,735,8.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,74,51.0,87,7,2,21,2,1.40,9,8,+1,+0.12,+0.89,0,16,8,0,28,9,10,,,0,Ligue-2,60,2021-2022
Nathan Trott,eng ENG,GK,Nancy,23,1998,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,81.3,90,13,0,,2,0.77,9,22,-13,-1.00,-0.67,0,1,2,0,0,1,0,,,0,Ligue-2,60,2021-2022
Alexis Trouillet,fr FRA,MF,Auxerre,20,2000,6,3,214,2.4,0,2,0,0,0,0,0,0.00,0.84,0.84,0.00,0.84,5,3,60.0,2.10,1.26,0.00,0.00,,36,14.9,62,0,3,10,1,2.17,6,3,+3,+1.26,+0.89,0,2,2,0,0,2,4,,,0,Ligue-2,60,2021-2022
Naomichi Ueda,jp JPN,DF,Nîmes,27,1994,14,14,1254,13.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5,2,40.0,0.36,0.14,0.00,0.00,,90,87.1,90,13,0,,2,1.43,18,17,+1,+0.07,+1.04,0,6,10,1,1,9,8,,,0,Ligue-2,60,2021-2022
Jérémy Vachoux,fr FRA,GK,Dunkerque,27,1994,6,6,539,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,37.4,90,5,0,,6,1.67,7,6,+1,+0.17,+0.77,0,0,1,0,0,0,0,,,0,Ligue-2,60,2021-2022
Antoine Valerio,fr FRA,MF,Nîmes,21,1999,12,4,393,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,1.15,0.23,0.00,0.00,,33,27.3,82,2,8,8,4,1.33,5,5,0,0.00,+0.09,0,6,4,0,4,6,6,,,0,Ligue-2,60,2021-2022
Baptiste Valette,fr FRA,GK,Nancy,29,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,18.8,90,3,0,,13,0.67,3,4,-1,-0.33,+0.67,0,0,2,0,0,0,0,,,0,Ligue-2,60,2021-2022
Lenny Vallier,fr FRA,MF,Niort,22,1999,15,12,1000,11.1,2,2,2,0,0,3,0,0.18,0.18,0.36,0.18,0.36,12,4,33.3,1.08,0.36,0.17,0.50,,67,69.4,78,2,3,21,0,1.33,14,12,+2,+0.18,+1.00,0,9,17,1,14,8,16,,,0,Ligue-2,60,2021-2022
Hugo Vandermersch,fr FRA,DF,Caen,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,6.3,90,1,0,,0,0.00,0,1,-1,-1.00,-1.00,0,2,2,0,4,1,0,,,0,Ligue-2,60,2021-2022
Thomas Vannoye,fr FRA,DF,Dunkerque,23,1998,9,7,721,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.50,0.00,0.00,,,80,50.1,90,7,2,46,0,0.67,5,11,-6,-0.75,-0.87,0,7,4,1,2,24,13,,,1,Ligue-2,60,2021-2022
Clément Vidal,fr FRA,DF,Ajaccio,21,2000,11,5,429,4.8,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,3,2,66.7,0.63,0.42,0.00,0.00,,39,29.8,79,4,6,5,3,1.64,5,2,+3,+0.63,+0.01,1,5,3,0,5,6,5,,,0,Ligue-2,60,2021-2022
Malcolm Viltard,fr FRA,MF,Sochaux,19,2002,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,5,0.3,,0,1,5,1,1.00,0,0,0,0.00,-0.19,0,0,1,0,0,1,0,,,0,Ligue-2,60,2021-2022
Thomas Vincensini,fr FRA,GK,Bastia,28,1993,16,16,1440,16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,16,0,,0,1.13,14,16,-2,-0.12,,0,0,2,0,0,0,0,,,0,Ligue-2,60,2021-2022
Christophe Vincent,fr FRA,MF,Bastia,29,1992,16,15,1300,14.4,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,11,4,36.4,0.76,0.28,0.00,0.00,,81,90.3,85,11,1,23,0,1.13,12,15,-3,-0.21,-0.85,0,19,16,6,12,10,15,,,0,Ligue-2,60,2021-2022
Alan Virginius,fr FRA,MF,Sochaux,18,2003,11,2,240,2.7,2,1,2,0,0,0,0,0.75,0.37,1.13,0.75,1.13,3,2,66.7,1.13,0.75,0.67,1.00,,22,16.7,53,0,9,15,2,1.36,4,6,-2,-0.75,-1.12,0,1,4,0,10,3,2,,,0,Ligue-2,60,2021-2022
Franklin Wadja,cm CMR,MF,Caen,26,1995,12,9,775,8.6,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,10,1,10.0,1.16,0.12,0.10,1.00,,65,53.8,75,5,3,33,0,1.17,8,9,-1,-0.12,-0.12,0,15,9,0,1,14,18,,,0,Ligue-2,60,2021-2022
Abdelwahed Wahib,ma MAR,DF,Le Havre,21,2000,3,1,142,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,47,9.9,90,1,2,26,8,1.00,1,1,0,0.00,-0.42,0,3,0,0,3,4,0,,,0,Ligue-2,60,2021-2022
Gaëtan Weissbeck,fr FRA,MF,Sochaux,24,1997,15,14,1267,14.1,3,1,3,0,0,3,0,0.21,0.07,0.28,0.21,0.28,42,20,47.6,2.98,1.42,0.07,0.15,,84,88.0,88,11,1,31,0,1.67,11,10,+1,+0.07,-0.97,0,23,13,1,57,15,11,,,0,Ligue-2,60,2021-2022
Matthéo Xantippe,fr FRA,"MF,DF",Amiens,19,2002,9,6,569,6.3,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,2,1,50.0,0.32,0.16,0.00,0.00,,63,39.5,83,3,3,24,5,0.89,8,8,0,0.00,+0.21,0,6,2,4,19,16,6,,,0,Ligue-2,60,2021-2022
Sambou Yatabaré,ml MLI,"MF,FW",Valenciennes,32,1989,11,8,705,7.8,1,0,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,9,1,11.1,1.15,0.13,0.11,1.00,,64,49.0,80,4,3,22,0,1.09,8,13,-5,-0.64,-0.15,0,24,6,2,21,9,14,,,0,Ligue-2,60,2021-2022
Samuel Yohou,fr FRA,DF,Dunkerque,30,1991,6,6,500,5.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.36,0.18,0.00,0.00,,83,34.7,83,2,0,,4,1.67,7,4,+3,+0.54,+1.31,0,1,5,1,0,13,3,,,0,Ligue-2,60,2021-2022
Darlin Yongwa,cm CMR,DF,Niort,21,2000,15,15,1292,14.4,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,9,1,11.1,0.63,0.07,0.00,0.00,,86,89.7,86,13,0,,0,1.20,14,17,-3,-0.21,-0.82,1,24,29,1,25,28,21,,,0,Ligue-2,60,2021-2022
Dominique Youfeigane,cf CTA,GK,Guingamp,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,6.3,90,1,0,,15,0.00,0,2,-2,-2.00,-1.87,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Wilitty Younoussa,cm CMR,"MF,DF",Dijon,20,2001,10,8,701,7.8,0,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,16,2,12.5,2.05,0.26,0.00,0.00,,70,48.7,83,4,2,20,2,1.50,11,10,+1,+0.13,+0.86,0,15,11,0,3,15,16,,,0,Ligue-2,60,2021-2022
Mohamed Youssouf,km COM,"DF,MF",Ajaccio,33,1988,11,9,766,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,70,53.2,82,8,2,15,0,2.27,13,3,+10,+1.17,+1.17,0,9,7,1,14,14,6,,,0,Ligue-2,60,2021-2022
Bohui Zabou,fr FRA,"FW,MF",Quevilly-Rouen,25,1996,14,4,567,6.3,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,14,5,35.7,2.22,0.79,0.00,0.00,,41,39.4,89,2,10,21,1,0.93,4,9,-5,-0.79,-0.59,0,11,12,4,10,6,8,,,0,Ligue-2,60,2021-2022
Caleb Zady Sery,ci CIV,MF,Caen,21,1999,14,11,1004,11.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,18,3,16.7,1.61,0.27,0.00,0.00,,72,69.7,85,6,3,24,0,1.00,13,13,0,0.00,+0.21,0,12,22,0,12,5,5,,,0,Ligue-2,60,2021-2022
Mootaz Zemzemi,tn TUN,MF,Niort,22,1999,13,11,906,10.1,1,2,1,0,0,2,0,0.10,0.20,0.30,0.10,0.30,19,5,26.3,1.89,0.50,0.05,0.20,,70,62.9,79,4,2,19,0,1.31,12,13,-1,-0.10,+0.07,0,13,11,2,47,3,7,,,0,Ligue-2,60,2021-2022
Aeron Zinga,fr FRA,DF,Valenciennes,21,2000,2,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,5.29,0.00,0.00,,,9,1.2,,0,2,9,0,0.00,0,0,0,0.00,+0.57,0,1,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Stéphane Zobo,cm CMR,FW,Toulouse,21,2000,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,8.18,8.18,0.00,0.00,,11,0.8,,0,1,11,1,1.00,0,0,0,0.00,-1.39,0,0,0,0,0,0,1,,,0,Ligue-2,60,2021-2022
