Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Mohamed Lamine Diaby,fr FRA,FW,Paris FC,19,2001,6,0,128,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,2.81,0.70,0.00,0.00,,21,3.7,,,6,21,0,1.57,4,1,+3,+2.11,+1.75,0,7,3,1,0,0,1,,,0,Ligue-2,60,2020-2021
Lucas Laplace Palette,fr FRA,MF,Pau FC,24,1996,1,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,23,0.7,,,1,23,0,0.00,0,0,0,0.00,+0.19,0,0,0,0,0,0,1,,,0,Ligue-2,60,2020-2021
Nicolai Larsen,dk DEN,GK,Guingamp,29,1991,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,15.8,90,,0,,30,1.17,5,7,-2,-0.33,-0.33,0,1,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Bryan Lasme,fr FRA,"MF,FW",Sochaux,21,1998,32,21,1712,19.0,9,2,6,3,3,4,0,0.47,0.11,0.58,0.32,0.42,49,16,32.7,2.58,0.84,0.12,0.38,,54,50.1,70,,11,22,0,1.19,26,22,+4,+0.21,0.00,0,30,24,6,47,19,17,,,0,Ligue-2,60,2020-2021
Rosario Latouchent,mq MTQ,"DF,MF",Nancy,24,1996,27,20,1819,20.2,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,4,2,50.0,0.20,0.10,0.00,0.00,,67,53.2,82,,7,25,2,1.22,24,28,-4,-0.20,-0.42,0,28,14,0,65,20,25,,,0,Ligue-2,60,2020-2021
Gaëtan Laura,fr FRA,"FW,MF",Paris FC,24,1995,33,30,2648,29.4,8,5,7,1,2,4,0,0.27,0.17,0.44,0.24,0.41,69,38,55.1,2.35,1.29,0.10,0.18,,80,77.4,86,,3,26,0,1.64,40,27,+13,+0.44,+0.09,0,51,33,18,69,17,10,,,0,Ligue-2,60,2020-2021
Mickaël Le Bihan,fr FRA,FW,Auxerre,30,1990,36,36,3065,34.1,19,5,19,0,2,5,0,0.56,0.15,0.70,0.56,0.70,94,41,43.6,2.76,1.20,0.20,0.46,,85,89.6,85,,0,,0,1.64,57,39,+18,+0.53,-0.23,0,37,57,37,22,6,7,,,0,Ligue-2,60,2020-2021
Killian Le Roy,fr FRA,GK,Chambly Oise,22,1998,5,4,396,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,79,11.6,90,,1,36,11,0.40,2,6,-4,-0.91,-0.34,0,2,1,0,0,0,0,,,0,Ligue-2,60,2020-2021
Tom Lebeau,fr FRA,FW,Niort,22,1998,10,1,220,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,1.64,0.00,0.00,,,22,6.6,51,,9,19,16,0.60,2,6,-4,-1.64,-1.06,0,4,5,2,3,4,3,,,0,Ligue-2,60,2020-2021
Jordan Leborgne,fr FRA,MF,Rodez Aveyron,24,1995,29,21,1869,20.8,3,1,3,0,0,5,1,0.14,0.05,0.19,0.14,0.19,28,7,25.0,1.35,0.34,0.11,0.43,,64,54.6,84,,8,14,3,1.17,21,21,0,0.00,+0.35,0,33,30,0,20,38,15,,,0,Ligue-2,60,2020-2021
Emyl Leclercq,fr FRA,GK,Niort,17,2002,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,2.7,90,,0,,8,0.00,0,2,-2,-2.00,-1.39,0,0,0,0,0,1,0,,,0,Ligue-2,60,2020-2021
Quentin Lecoeuche,fr FRA,"MF,DF",Ajaccio,26,1994,13,8,696,7.7,0,2,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,8,1,12.5,1.03,0.13,0.00,0.00,,54,20.4,75,,5,20,2,1.38,4,10,-6,-0.78,-0.68,0,18,8,0,39,7,4,,,0,Ligue-2,60,2020-2021
Alexis Lefebvre,fr FRA,FW,Troyes,17,2003,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,1,0.0,,,1,1,0,3.00,0,0,0,0.00,-0.63,0,1,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Gregoire Lefebvre,fr FRA,"DF,MF",Nancy,26,1994,23,11,1065,11.8,0,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,7,2,28.6,0.59,0.17,0.00,0.00,,46,31.1,77,,12,18,4,1.26,17,18,-1,-0.08,-0.12,0,13,17,2,42,23,14,,,0,Ligue-2,60,2020-2021
Victor Lekhal,dz ALG,MF,Le Havre,26,1994,34,34,2998,33.3,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,18,4,22.2,0.54,0.12,0.00,0.00,,88,87.7,88,,0,,1,1.18,33,41,-8,-0.24,+0.19,0,29,48,0,8,61,24,,,0,Ligue-2,60,2020-2021
Donovan Léon,gf GUF,GK,Auxerre,27,1992,36,36,3132,34.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,87,91.6,87,,0,,0,1.64,60,40,+20,+0.57,+0.26,0,0,5,0,0,2,2,,,0,Ligue-2,60,2020-2021
Johann Lepenant,fr FRA,MF,Caen,17,2002,19,11,1013,11.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7,0,0.0,0.62,0.00,0.00,,,53,29.6,76,,8,22,6,1.00,8,16,-8,-0.71,-0.45,0,21,14,0,7,30,11,,,0,Ligue-2,60,2020-2021
Benjamin Leroy,fr FRA,GK,Ajaccio,31,1989,34,34,3020,33.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.03,0.00,0.00,,,89,88.3,89,,0,,0,1.15,30,39,-9,-0.27,-0.27,0,2,8,0,0,0,2,,,0,Ligue-2,60,2020-2021
Léo Leroy,fr FRA,MF,Châteauroux,20,2000,33,22,1869,20.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,27,7,25.9,1.30,0.34,0.00,0.00,,57,54.6,76,,11,18,5,0.55,15,31,-16,-0.77,-0.19,0,58,30,0,15,20,23,,,0,Ligue-2,60,2020-2021
Tony Lesueur,,DF,Chambly Oise,19,2000,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,19,0.6,,,1,19,1,0.00,0,0,0,0.00,+0.61,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Adam Lewis,eng ENG,DF,Amiens,20,1999,9,6,517,5.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.35,0.17,0.00,0.00,,57,15.1,83,,3,6,1,0.89,2,5,-3,-0.52,-0.43,0,8,7,0,52,10,8,,,0,Ligue-2,60,2020-2021
Aaron Leya Iseka,be BEL,FW,Toulouse,22,1997,2,1,77,0.9,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,7,3,42.9,8.18,3.51,0.00,0.00,,39,2.3,64,,1,13,0,0.00,1,1,0,0.00,-0.78,0,3,1,3,0,0,1,,,0,Ligue-2,60,2020-2021
Allan Linguet,fr FRA,"DF,MF",Valenciennes,20,1999,14,9,982,10.9,1,1,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,1,1,100.0,0.09,0.09,1.00,1.00,,70,29.5,90,,5,34,2,1.14,20,20,0,0.00,+0.34,0,9,23,0,22,6,10,,,0,Ligue-2,60,2020-2021
Jérémy Livolant,fr FRA,"MF,FW",Guingamp,22,1998,35,20,1710,19.0,2,2,2,0,0,3,0,0.11,0.11,0.21,0.11,0.21,30,11,36.7,1.58,0.58,0.07,0.18,,49,50.0,69,,15,22,1,1.09,18,23,-5,-0.26,-0.42,0,37,44,2,85,17,16,,,0,Ligue-2,60,2020-2021
Gautier Lloris,fr FRA,DF,Auxerre,25,1995,26,26,2333,25.9,4,1,4,0,0,7,1,0.15,0.04,0.19,0.15,0.19,14,7,50.0,0.54,0.27,0.29,0.57,,90,68.2,90,,0,,3,1.69,39,28,+11,+0.42,-0.40,1,28,12,0,1,48,23,,,1,Ligue-2,60,2020-2021
Victor Lobry,fr FRA,"MF,FW",Pau FC,25,1995,37,36,3147,35.0,3,7,2,1,1,6,0,0.09,0.20,0.29,0.06,0.26,38,10,26.3,1.09,0.29,0.05,0.20,,85,92.0,86,,1,53,0,1.11,34,48,-14,-0.40,-2.71,0,49,17,5,175,13,23,,,0,Ligue-2,60,2020-2021
Emmanuel Lomotey,gh GHA,"MF,DF",Amiens,22,1997,26,22,1958,21.8,2,2,2,0,0,6,0,0.09,0.09,0.18,0.09,0.18,18,5,27.8,0.83,0.23,0.11,0.40,,75,57.3,86,,4,16,0,1.19,20,19,+1,+0.05,+0.48,0,32,32,1,2,39,19,,,0,Ligue-2,60,2020-2021
Julien López,dz ALG,"MF,FW",Paris FC,28,1992,32,28,2294,25.5,7,4,6,1,1,5,0,0.27,0.16,0.43,0.24,0.39,47,16,34.0,1.84,0.63,0.13,0.38,,72,67.1,78,,4,27,0,1.73,33,25,+8,+0.31,-0.33,0,31,43,12,141,13,14,,,0,Ligue-2,60,2020-2021
Joseph Lopy,sn SEN,"MF,DF",Sochaux,28,1992,31,31,2784,30.9,1,2,1,0,0,5,0,0.03,0.06,0.10,0.03,0.10,23,5,21.7,0.74,0.16,0.04,0.20,,90,81.4,90,,0,,1,1.52,37,25,+12,+0.39,+0.95,0,39,41,1,6,46,42,,,1,Ligue-2,60,2020-2021
Dylan Louiserre,fr FRA,MF,Niort,25,1995,34,33,2874,31.9,3,0,3,0,1,5,1,0.09,0.00,0.09,0.09,0.09,39,12,30.8,1.22,0.38,0.08,0.25,,85,86.3,86,,1,36,0,1.15,30,46,-16,-0.50,+1.08,0,48,30,0,35,41,40,,,0,Ligue-2,60,2020-2021
Levi Lumeka,eng ENG,"FW,MF",Troyes,21,1998,15,7,672,7.5,2,1,2,0,0,1,0,0.27,0.13,0.40,0.27,0.40,10,6,60.0,1.34,0.80,0.20,0.33,,45,19.6,60,,8,32,0,2.13,12,3,+9,+1.21,+0.71,0,14,15,3,30,5,8,,,0,Ligue-2,60,2020-2021
Arnaud Lusamba,fr FRA,"MF,FW",Amiens,23,1997,29,27,2376,26.4,2,7,0,2,2,4,2,0.08,0.27,0.34,0.00,0.27,25,12,48.0,0.95,0.45,0.00,0.00,,82,69.5,87,,2,16,0,1.21,25,31,-6,-0.23,-0.23,0,34,68,1,134,25,23,,,0,Ligue-2,60,2020-2021
Salem M'bakata,cd COD,DF,Sochaux,22,1998,30,23,2130,23.7,0,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,4,2,50.0,0.17,0.08,0.00,0.00,,71,62.3,88,,7,15,5,1.30,33,20,+13,+0.55,+0.90,0,17,20,4,65,46,16,,,0,Ligue-2,60,2020-2021
Bradley M'Bondo,fr FRA,DF,Niort,18,2001,7,4,365,4.1,1,0,1,0,0,2,0,0.25,0.00,0.25,0.25,0.25,2,2,100.0,0.49,0.49,0.50,0.50,,52,11.0,74,,3,23,13,0.57,2,6,-4,-0.99,-0.38,0,5,5,0,3,6,3,,,0,Ligue-2,60,2020-2021
Yannick M'Boné,cm CMR,DF,Châteauroux,27,1993,35,35,3105,34.5,1,0,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,12,2,16.7,0.35,0.06,0.08,0.50,,89,90.8,89,,0,,0,0.63,28,49,-21,-0.61,+0.82,0,29,18,3,2,34,23,,,0,Ligue-2,60,2020-2021
Youssouf M'Changama,km COM,MF,Guingamp,29,1990,36,33,3038,33.8,2,4,2,0,0,3,0,0.06,0.12,0.18,0.06,0.18,60,19,31.7,1.78,0.56,0.03,0.11,,84,88.8,89,,3,30,0,1.22,34,38,-4,-0.12,-0.59,0,49,59,6,169,39,28,,,0,Ligue-2,60,2020-2021
Issouf Macalou,ci CIV,FW,Valenciennes,21,1998,12,4,464,5.2,1,1,1,0,0,0,0,0.19,0.19,0.39,0.19,0.39,14,3,21.4,2.72,0.58,0.07,0.33,,39,13.9,72,,8,22,0,1.00,9,15,-6,-1.16,-1.07,0,7,4,3,7,4,4,,,0,Ligue-2,60,2020-2021
Deiver Machado,co COL,"MF,DF",Toulouse,26,1993,32,32,2792,31.0,1,4,1,0,0,5,0,0.03,0.13,0.16,0.03,0.16,26,3,11.5,0.84,0.10,0.04,0.33,,87,81.6,87,,0,,0,1.94,61,34,+27,+0.87,+0.58,0,51,86,9,92,56,37,,,0,Ligue-2,60,2020-2021
Yohann Magnin,fr FRA,MF,Clermont Foot,23,1997,30,28,2384,26.5,2,2,2,0,0,7,0,0.08,0.08,0.15,0.08,0.15,21,6,28.6,0.79,0.23,0.10,0.33,,79,69.7,84,,2,17,0,1.87,41,15,+26,+0.98,+0.11,0,52,49,1,12,55,47,,,0,Ligue-2,60,2020-2021
Elies Mahmoud,fr FRA,"MF,FW",Le Havre,19,2001,14,3,505,5.6,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,8,5,62.5,1.43,0.89,0.00,0.00,,36,14.8,79,,11,24,11,1.29,9,11,-2,-0.36,-0.11,0,8,6,1,21,2,11,,,0,Ligue-2,60,2020-2021
Stone Mambo,cd COD,DF,Troyes,21,1999,7,5,395,4.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.46,0.00,0.00,,,56,11.5,66,,2,33,5,2.00,6,5,+1,+0.23,-0.46,0,11,0,0,12,8,13,,,0,Ligue-2,60,2020-2021
Cyril Mandouki,mq MTQ,MF,Paris FC,28,1991,33,31,2749,30.5,1,0,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,18,6,33.3,0.59,0.20,0.06,0.17,,83,80.4,86,,2,38,0,1.59,40,33,+7,+0.23,-0.98,0,61,52,2,22,43,32,,,1,Ligue-2,60,2020-2021
Axel Maraval,fr FRA,GK,Dunkerque,26,1993,37,37,3330,37.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,97.4,90,,0,,0,1.11,34,46,-12,-0.32,+0.68,0,2,4,0,1,1,1,,,0,Ligue-2,60,2020-2021
Vincent Marchetti,fr FRA,"MF,FW",Ajaccio,23,1997,24,15,1358,15.1,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,20,3,15.0,1.33,0.20,0.00,0.00,,57,39.7,84,,9,11,4,1.21,14,15,-1,-0.07,+0.28,0,19,16,1,2,31,13,,,0,Ligue-2,60,2020-2021
Johan Martial,fr FRA,DF,Sochaux,29,1991,10,9,808,9.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.22,0.00,0.00,,,81,23.6,89,,1,9,2,0.80,8,11,-3,-0.33,-0.71,0,4,5,0,0,14,11,,,0,Ligue-2,60,2020-2021
Florian Martin,fr FRA,"MF,FW",Paris FC,30,1990,29,11,994,11.0,6,2,5,1,1,2,0,0.54,0.18,0.72,0.45,0.63,24,8,33.3,2.17,0.72,0.21,0.63,,34,29.1,62,,18,17,9,1.67,21,11,+10,+0.91,+0.68,0,11,5,0,95,10,9,,,0,Ligue-2,60,2020-2021
Marvin Martin,fr FRA,MF,Chambly Oise,32,1988,4,1,138,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,35,4.0,55,,3,28,7,0.50,2,3,-1,-0.65,-0.05,0,0,1,0,0,0,0,,,0,Ligue-2,60,2020-2021
Julien Masson,fr FRA,MF,Valenciennes,22,1998,18,16,1282,14.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,7,1,14.3,0.49,0.07,0.00,0.00,,71,38.5,77,,2,25,0,1.39,16,15,+1,+0.07,+0.51,0,41,30,1,13,23,27,,,1,Ligue-2,60,2020-2021
Faiz Mattoir,km COM,MF,Ajaccio,20,2000,19,5,533,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5,3,60.0,0.84,0.51,0.00,0.00,,28,15.6,64,,14,15,5,1.32,4,7,-3,-0.51,-0.32,0,6,14,0,5,3,4,,,0,Ligue-2,60,2020-2021
Brice Maubleu,fr FRA,GK,Grenoble,30,1989,25,25,2228,24.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,89,65.1,89,,0,,2,1.67,33,22,+11,+0.44,+0.07,0,0,4,0,0,0,0,,,0,Ligue-2,60,2020-2021
Fernand Mayembo,cg CGO,DF,Le Havre,24,1996,33,32,2892,32.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,8,3,37.5,0.25,0.09,0.00,0.00,,88,84.6,89,,1,36,1,1.24,33,40,-7,-0.22,+0.29,0,45,36,1,2,38,25,,,0,Ligue-2,60,2020-2021
Kévin Mbala,cd COD,FW,Caen,19,2001,3,1,132,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.68,0.00,0.00,,,44,3.9,68,,2,32,2,0.33,0,4,-4,-2.73,-2.43,0,4,1,1,0,0,2,,,0,Ligue-2,60,2020-2021
Nolan Mbemba,cg CGO,MF,Le Havre,25,1995,23,13,1015,11.3,1,0,1,0,0,2,2,0.09,0.00,0.09,0.09,0.09,14,6,42.9,1.24,0.53,0.07,0.17,,44,29.7,62,,10,21,6,1.22,8,13,-5,-0.44,-0.26,1,12,17,2,13,16,15,,,0,Ligue-2,60,2020-2021
Adama Mbengue,sn SEN,DF,Caen,26,1993,4,2,227,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,1.59,0.00,0.00,,,57,6.6,90,,2,24,2,1.00,3,3,0,0.00,+0.42,0,2,4,0,16,2,4,,,0,Ligue-2,60,2020-2021
Patrick Mbina,fr FRA,FW,Grenoble,19,2000,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,6,0.2,,,1,6,0,0.00,0,0,0,0.00,-0.42,0,1,1,0,0,0,0,,,0,Ligue-2,60,2020-2021
Germain Mbiyavanga,fr FRA,DF,Chambly Oise,18,2002,3,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,9.47,0.00,0.00,,,6,0.6,,,3,6,1,0.00,0,1,-1,-4.74,-4.15,0,2,0,0,2,0,0,,,0,Ligue-2,60,2020-2021
Paul Meliande,fr FRA,FW,Pau FC,18,2001,7,1,158,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.57,0.00,0.00,,,23,4.6,64,,6,16,5,0.57,0,3,-3,-1.71,-1.60,0,4,3,0,1,0,4,,,0,Ligue-2,60,2020-2021
Jérémy Mellot,fr FRA,DF,Guingamp,26,1994,28,26,2332,25.9,0,2,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,6,2,33.3,0.23,0.08,0.00,0.00,,83,68.2,88,,2,18,0,1.25,27,25,+2,+0.08,+0.41,0,35,39,0,59,55,38,,,1,Ligue-2,60,2020-2021
Joseph Mendes,gw GNB,"FW,MF",Niort,29,1991,23,5,653,7.3,1,0,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,12,3,25.0,1.65,0.41,0.08,0.33,,28,19.6,80,,18,14,4,0.78,3,15,-12,-1.65,-1.25,0,22,16,3,3,0,2,,,0,Ligue-2,60,2020-2021
Stiven Mendoza,co COL,"MF,FW",Amiens,28,1992,14,13,1189,13.2,4,0,1,3,4,3,0,0.30,0.00,0.30,0.08,0.08,23,10,43.5,1.74,0.76,0.04,0.10,,85,34.8,88,,1,45,0,1.29,10,10,0,0.00,+0.24,0,22,24,3,47,11,10,,,0,Ligue-2,60,2020-2021
Alexandre Mendy,gw GNB,FW,Caen,26,1994,30,22,1821,20.2,4,2,3,1,2,5,0,0.20,0.10,0.30,0.15,0.25,49,18,36.7,2.42,0.89,0.06,0.17,,61,53.2,75,,8,23,0,0.90,16,26,-10,-0.49,-0.21,0,38,32,25,4,3,5,,,0,Ligue-2,60,2020-2021
François Mendy,fr FRA,FW,Châteauroux,20,2000,3,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,3.00,0.00,0.00,,,10,0.9,,,3,10,0,0.33,0,0,0,0.00,+0.69,0,0,1,0,0,1,0,,,0,Ligue-2,60,2020-2021
Umut Meraş,tr TUR,"DF,MF",Le Havre,24,1995,31,31,2649,29.4,1,2,1,0,0,3,0,0.03,0.07,0.10,0.03,0.10,11,3,27.3,0.37,0.10,0.09,0.33,,85,77.5,85,,0,,1,1.13,27,36,-9,-0.31,-0.19,0,37,27,4,75,61,39,,,0,Ligue-2,60,2020-2021
Yanis Merdji,dz ALG,FW,Châteauroux,26,1993,18,6,654,7.3,2,0,2,0,0,1,0,0.28,0.00,0.28,0.28,0.28,18,8,44.4,2.48,1.10,0.11,0.25,,36,19.1,78,,12,15,3,0.33,8,15,-7,-0.96,-0.35,0,12,10,7,6,6,5,,,0,Ligue-2,60,2020-2021
Mehdi Merghem,fr FRA,MF,Nancy,23,1997,8,3,313,3.5,0,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,6,4,66.7,1.73,1.15,0.00,0.00,,39,9.2,60,,5,26,1,1.38,6,6,0,0.00,0.00,0,10,7,0,12,4,2,,,0,Ligue-2,60,2020-2021
Florian Michel,fr FRA,MF,Grenoble,28,1992,23,9,787,8.7,0,2,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,12,7,58.3,1.37,0.80,0.00,0.00,,34,23.0,59,,14,18,3,1.60,13,11,+2,+0.23,-0.25,0,24,17,1,15,10,16,,,0,Ligue-2,60,2020-2021
Mathieu Michel,fr FRA,GK,Niort,28,1991,23,23,2070,23.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,62.2,90,,0,,0,1.13,26,36,-10,-0.43,+0.57,0,2,7,0,0,0,1,,,0,Ligue-2,60,2020-2021
Boris Moltenis,fr FRA,DF,Sochaux,21,1999,7,4,357,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.50,0.00,0.00,,,51,10.4,83,,3,8,9,1.14,3,9,-6,-1.51,-1.92,0,4,1,1,1,6,3,,,0,Ligue-2,60,2020-2021
Jérôme Mombris,mg MAD,DF,Grenoble,32,1987,32,28,2469,27.4,0,2,0,0,1,4,1,0.00,0.07,0.07,0.00,0.07,9,3,33.3,0.33,0.11,0.00,0.00,,77,72.2,87,,4,9,1,1.71,39,30,+9,+0.33,-0.33,0,15,45,2,98,62,22,,,0,Ligue-2,60,2020-2021
Adrien Monfray,fr FRA,DF,Grenoble,29,1990,33,33,2953,32.8,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,13,4,30.8,0.40,0.12,0.00,0.00,,89,86.3,89,,0,,2,1.63,43,32,+11,+0.34,-0.63,1,31,24,1,6,80,36,,,0,Ligue-2,60,2020-2021
Nathan Monzango,fr FRA,DF,Amiens,19,2001,19,16,1437,16.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,76,42.0,82,,3,41,8,1.32,17,20,-3,-0.19,-0.05,0,18,9,0,1,17,18,,,1,Ligue-2,60,2020-2021
Leandro Morante,fr FRA,DF,Châteauroux,23,1997,10,9,855,9.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,0.53,0.00,0.00,,,86,25.0,90,,1,45,10,0.40,9,19,-10,-1.05,-0.49,0,8,3,0,1,26,5,,,0,Ligue-2,60,2020-2021
Steven Moreira,fr FRA,"DF,MF",Toulouse,25,1994,30,27,2462,27.4,1,4,1,0,0,5,1,0.04,0.15,0.18,0.04,0.18,24,4,16.7,0.88,0.15,0.04,0.25,,82,72.0,88,,3,28,0,2.03,54,24,+30,+1.10,+1.19,0,35,21,5,78,35,32,,,0,Ligue-2,60,2020-2021
Bevic Moussiti-Oko,cg CGO,"FW,MF",Ajaccio,25,1995,34,27,2334,25.9,8,2,8,0,0,7,1,0.31,0.08,0.39,0.31,0.39,51,22,43.1,1.97,0.85,0.16,0.36,,69,68.2,80,,7,25,0,1.21,26,29,-3,-0.12,+0.38,1,71,72,25,19,3,6,,,0,Ligue-2,60,2020-2021
Joris Moutachy,fr FRA,DF,Niort,22,1997,31,24,2346,26.1,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,6,2,33.3,0.23,0.08,0.00,0.00,,76,70.5,88,,7,34,2,1.06,24,40,-16,-0.61,+0.12,0,59,31,0,70,47,39,,,0,Ligue-2,60,2020-2021
Lionel Mpasi,cd COD,GK,Rodez Aveyron,25,1994,21,21,1890,21.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,55.3,90,,0,,16,1.43,25,19,+6,+0.29,+0.99,0,1,8,0,1,0,0,,,0,Ligue-2,60,2020-2021
Rémi Mulumba,cd COD,MF,Châteauroux,27,1992,29,29,2552,28.4,3,1,3,0,0,16,1,0.11,0.04,0.14,0.11,0.14,28,10,35.7,0.99,0.35,0.11,0.30,,88,74.6,88,,0,,0,0.66,27,46,-19,-0.67,+0.06,1,50,58,0,67,55,41,,,0,Ligue-2,60,2020-2021
Gabriel Mutombo,fr FRA,DF,Troyes,24,1996,18,3,534,5.9,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.51,0.17,0.00,0.00,,30,15.6,61,,15,23,8,1.61,8,9,-1,-0.17,-0.95,0,16,11,0,0,16,6,,,0,Ligue-2,60,2020-2021
Tristan Muyumba,cd COD,DF,Guingamp,23,1997,4,0,72,0.8,1,0,1,0,0,1,0,1.25,0.00,1.25,1.25,1.25,3,2,66.7,3.75,2.50,0.33,0.50,,18,2.1,,,4,18,4,2.25,1,1,0,0.00,+0.05,0,4,1,0,1,1,1,,,0,Ligue-2,60,2020-2021
Steve Mvoué,cm CMR,MF,Toulouse,18,2002,1,1,67,0.7,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.34,0.00,0.00,,,67,2.0,67,,0,,4,1.00,1,2,-1,-1.34,-2.15,0,3,0,0,1,0,0,,,0,Ligue-2,60,2020-2021
Alassane N'Diaye,fr FRA,MF,Ajaccio,29,1991,7,2,238,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.38,0.00,0.00,,,34,7.0,78,,5,16,0,1.14,0,3,-3,-1.13,-0.96,0,4,2,1,7,4,2,,,0,Ligue-2,60,2020-2021
Abdallah N'dour,sn SEN,DF,Sochaux,26,1993,28,26,2230,24.8,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.16,0.00,0.00,,,80,65.2,84,,2,17,2,1.39,28,18,+10,+0.40,+0.55,1,30,32,4,91,38,18,,,0,Ligue-2,60,2020-2021
