Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
1.0,Sat,2020-09-12,16:00,Eibar,0.4,0–0,0.9,Celta Vigo,,Estadio Municipal de Ipura,Valentn Pizarro,La-Liga,12,2020-2021
1.0,Sat,2020-09-12,18:30,Granada,0.3,2–0,0.9,Athletic Club,,Estadio Nuevo Los Crmenes,Antonio Matu Lahoz,La-Liga,12,2020-2021
1.0,Sat,2020-09-12,21:00,Cdiz,1.1,0–2,0.9,Osasuna,,Estadio Nuevo Mirandilla,Isidro Daz de Mera,La-Liga,12,2020-2021
1.0,Sun,2020-09-13,14:00,Alavs,1.0,0–1,0.6,Betis,,Estadio de Mendizorroza,Pablo Gonzlez,La-Liga,12,2020-2021
1.0,Sun,2020-09-13,16:00,Valladolid,0.6,1–1,0.2,Real Sociedad,,Estadio Municipal Jos Zorrilla,Mario Melero,La-Liga,12,2020-2021
1.0,Sun,2020-09-13,18:30,Villarreal,2.1,1–1,0.5,Huesca,,Estadio de la Cermica,Javier Estrada,La-Liga,12,2020-2021
1.0,Sun,2020-09-13,21:00,Valencia,1.8,4–2,2.0,Levante,,Estadio de Mestalla,Jos Snchez,La-Liga,12,2020-2021
,,,,,,,,,,,,La-Liga,12,2020-2021
2.0,Sat,2020-09-19,16:00,Villarreal,2.2,2–1,1.1,Eibar,,Estadio de la Cermica,Jorge Figueroa,La-Liga,12,2020-2021
2.0,Sat,2020-09-19,18:30,Getafe,0.4,1–0,0.4,Osasuna,,Coliseum Alfonso Prez,Alejandro Hernndez,La-Liga,12,2020-2021
2.0,Sat,2020-09-19,21:00,Celta Vigo,2.3,2–1,0.5,Valencia,,Estadio de Balados,Jess Gil,La-Liga,12,2020-2021
2.0,Sun,2020-09-20,16:00,Huesca,0.2,0–2,1.3,Cdiz,,Estadio El Alcoraz,Csar Soto,La-Liga,12,2020-2021
2.0,Sun,2020-09-20,18:30,Granada,2.0,2–1,0.6,Alavs,,Estadio Nuevo Los Crmenes,Carlos del Cerro,La-Liga,12,2020-2021
2.0,Sun,2020-09-20,18:30,Betis,1.4,2–0,0.5,Valladolid,,Estadio Benito Villamarn,Santiago Jaime,La-Liga,12,2020-2021
2.0,Sun,2020-09-20,21:00,Real Sociedad,0.5,0–0,0.8,Real Madrid,,Estadio Municipal de Anoeta,Juan Martnez,La-Liga,12,2020-2021
3.0,Sat,2020-09-26,13:00,Alavs,1.4,0–0,0.8,Getafe,,Estadio de Mendizorroza,Alberola Rojas,La-Liga,12,2020-2021
3.0,Sat,2020-09-26,16:00,Valencia,0.2,1–1,1.5,Huesca,,Estadio de Mestalla,Jos Luis Munuera,La-Liga,12,2020-2021
3.0,Sat,2020-09-26,18:30,Elche,1.3,0–3,3.0,Real Sociedad,,Estadio Manuel Martnez Valero,Isidro Daz de Mera,La-Liga,12,2020-2021
3.0,Sat,2020-09-26,21:00,Betis,1.1,2–3,3.6,Real Madrid,,Estadio Benito Villamarn,Ricardo de Burgos,La-Liga,12,2020-2021
3.0,Sun,2020-09-27,12:00,Osasuna,0.6,1–3,2.8,Levante,,Estadio El Sadar,Mario Melero,La-Liga,12,2020-2021
3.0,Sun,2020-09-27,14:00,Eibar,0.5,1–2,0.7,Athletic Club,,Estadio Municipal de Ipura,Adrin Cordero,La-Liga,12,2020-2021
3.0,Sun,2020-09-27,16:00,Atltico Madrid,3.1,6–1,0.9,Granada,,Estadio Wanda Metropolitano,Javier Estrada,La-Liga,12,2020-2021
3.0,Sun,2020-09-27,18:30,Cdiz,1.1,1–3,2.7,Sevilla,,Estadio Nuevo Mirandilla,David Medi,La-Liga,12,2020-2021
3.0,Sun,2020-09-27,18:30,Valladolid,1.5,1–1,1.2,Celta Vigo,,Estadio Municipal Jos Zorrilla,Jos Snchez,La-Liga,12,2020-2021
3.0,Sun,2020-09-27,21:00,Barcelona,2.6,4–0,0.2,Villarreal,,Camp Nou,Guillermo Cuadra,La-Liga,12,2020-2021
4.0,Tue,2020-09-29,19:00,Real Sociedad,0.7,0–1,1.0,Valencia,,Estadio Municipal de Anoeta,Jorge Figueroa,La-Liga,12,2020-2021
4.0,Tue,2020-09-29,21:30,Getafe,0.7,3–0,0.5,Betis,,Coliseum Alfonso Prez,Juan Martnez,La-Liga,12,2020-2021
4.0,Wed,2020-09-30,19:00,Villarreal,2.3,3–1,1.5,Alavs,,Estadio de la Cermica,David Medi,La-Liga,12,2020-2021
4.0,Wed,2020-09-30,19:00,Huesca,0.7,0–0,1.3,Atltico Madrid,,Estadio El Alcoraz,Adrin Cordero,La-Liga,12,2020-2021
4.0,Wed,2020-09-30,21:30,Eibar,1.1,0–1,0.7,Elche,,Estadio Municipal de Ipura,Santiago Jaime,La-Liga,12,2020-2021
4.0,Wed,2020-09-30,21:30,Real Madrid,2.2,1–0,0.6,Valladolid,,Estadio Alfredo Di Stfano,Csar Soto,La-Liga,12,2020-2021
4.0,Thu,2020-10-01,19:00,Sevilla,1.0,1–0,0.3,Levante,,Estadio Ramn Snchez Pizjun,Javier Estrada,La-Liga,12,2020-2021
4.0,Thu,2020-10-01,19:00,Athletic Club,0.6,0–1,0.2,Cdiz,,San Mams,Pablo Gonzlez,La-Liga,12,2020-2021
4.0,Thu,2020-10-01,21:30,Celta Vigo,0.5,0–3,0.7,Barcelona,,Estadio de Balados,Carlos del Cerro,La-Liga,12,2020-2021
5.0,Sat,2020-10-03,13:00,Valladolid,1.2,1–2,1.3,Eibar,,Estadio Municipal Jos Zorrilla,Isidro Daz de Mera,La-Liga,12,2020-2021
5.0,Sat,2020-10-03,16:00,Atltico Madrid,0.6,0–0,0.3,Villarreal,,Estadio Wanda Metropolitano,Alejandro Hernndez,La-Liga,12,2020-2021
5.0,Sat,2020-10-03,18:30,Elche,0.3,0–0,2.1,Huesca,,Estadio Manuel Martnez Valero,Mario Melero,La-Liga,12,2020-2021
5.0,Sat,2020-10-03,18:30,Real Sociedad,2.6,3–0,0.4,Getafe,,Estadio Municipal de Anoeta,Antonio Matu Lahoz,La-Liga,12,2020-2021
5.0,Sat,2020-10-03,21:00,Valencia,0.3,0–2,1.9,Betis,,Estadio de Mestalla,Guillermo Cuadra,La-Liga,12,2020-2021
5.0,Sun,2020-10-04,12:00,Osasuna,1.1,2–0,0.7,Celta Vigo,,Estadio El Sadar,Ricardo de Burgos,La-Liga,12,2020-2021
5.0,Sun,2020-10-04,14:00,Alavs,0.6,1–0,0.6,Athletic Club,,Estadio de Mendizorroza,Jos Snchez,La-Liga,12,2020-2021
5.0,Sun,2020-10-04,16:00,Levante,0.9,0–2,1.6,Real Madrid,,Estadio Ciudad de Valencia,Jos Luis Munuera,La-Liga,12,2020-2021
5.0,Sun,2020-10-04,18:30,Cdiz,1.1,1–1,0.7,Granada,,Estadio Nuevo Mirandilla,Alberola Rojas,La-Liga,12,2020-2021
5.0,Sun,2020-10-04,21:00,Barcelona,1.8,1–1,0.7,Sevilla,,Camp Nou,Jess Gil,La-Liga,12,2020-2021
6.0,Sat,2020-10-17,13:00,Granada,1.3,1–0,0.4,Sevilla,,Estadio Nuevo Los Crmenes,Pablo Gonzlez,La-Liga,12,2020-2021
6.0,Sat,2020-10-17,16:00,Celta Vigo,1.5,0–2,1.1,Atltico Madrid,,Estadio de Balados,Juan Martnez,La-Liga,12,2020-2021
6.0,Sat,2020-10-17,18:30,Real Madrid,0.8,0–1,1.6,Cdiz,,Estadio Alfredo Di Stfano,Santiago Jaime,La-Liga,12,2020-2021
6.0,Sat,2020-10-17,21:00,Getafe,1.7,1–0,0.9,Barcelona,,Coliseum Alfonso Prez,Csar Soto,La-Liga,12,2020-2021
6.0,Sun,2020-10-18,12:00,Eibar,0.3,0–0,0.6,Osasuna,,Estadio Municipal de Ipura,David Medi,La-Liga,12,2020-2021
6.0,Sun,2020-10-18,14:00,Athletic Club,2.4,2–0,0.4,Levante,,San Mams,Alberola Rojas,La-Liga,12,2020-2021
6.0,Sun,2020-10-18,16:00,Villarreal,1.7,2–1,0.6,Valencia,,Estadio de la Cermica,Carlos del Cerro,La-Liga,12,2020-2021
6.0,Sun,2020-10-18,18:30,Alavs,1.2,0–2,1.2,Elche,,Estadio de Mendizorroza,Adrin Cordero,La-Liga,12,2020-2021
6.0,Sun,2020-10-18,18:30,Huesca,1.0,2–2,1.0,Valladolid,,Estadio El Alcoraz,Jorge Figueroa,La-Liga,12,2020-2021
6.0,Sun,2020-10-18,21:00,Betis,0.4,0–3,1.6,Real Sociedad,,Estadio Benito Villamarn,Javier Estrada,La-Liga,12,2020-2021
7.0,Fri,2020-10-23,21:00,Elche,0.1,2–1,1.7,Valencia,,Estadio Manuel Martnez Valero,Csar Soto,La-Liga,12,2020-2021
7.0,Sat,2020-10-24,16:00,Barcelona,1.1,1–3,3.3,Real Madrid,,Camp Nou,Juan Martnez,La-Liga,12,2020-2021
7.0,Sat,2020-10-24,18:30,Sevilla,1.7,0–1,0.4,Eibar,,Estadio Ramn Snchez Pizjun,Alejandro Hernndez,La-Liga,12,2020-2021
7.0,Sat,2020-10-24,18:30,Osasuna,1.0,1–0,0.8,Athletic Club,,Estadio El Sadar,Guillermo Cuadra,La-Liga,12,2020-2021
7.0,Sat,2020-10-24,21:00,Atltico Madrid,1.6,2–0,0.8,Betis,,Estadio Wanda Metropolitano,Antonio Matu Lahoz,La-Liga,12,2020-2021
7.0,Sun,2020-10-25,14:00,Valladolid,0.4,0–2,2.6,Alavs,,Estadio Municipal Jos Zorrilla,Jos Luis Munuera,La-Liga,12,2020-2021
7.0,Sun,2020-10-25,16:00,Cdiz,0.2,0–0,0.6,Villarreal,,Estadio Nuevo Mirandilla,Ricardo de Burgos,La-Liga,12,2020-2021
7.0,Sun,2020-10-25,18:30,Getafe,0.8,0–1,1.2,Granada,,Coliseum Alfonso Prez,Jess Gil,La-Liga,12,2020-2021
7.0,Sun,2020-10-25,21:00,Real Sociedad,1.9,4–1,0.5,Huesca,,Estadio Municipal de Anoeta,Isidro Daz de Mera,La-Liga,12,2020-2021
7.0,Mon,2020-10-26,21:00,Levante,1.2,1–1,0.9,Celta Vigo,,Estadio Ciudad de Valencia,Mario Melero,La-Liga,12,2020-2021
8.0,Fri,2020-10-30,21:00,Eibar,0.5,0–2,0.8,Cdiz,,Estadio Municipal de Ipura,Antonio Matu Lahoz,La-Liga,12,2020-2021
8.0,Sat,2020-10-31,14:00,Real Madrid,1.5,4–1,1.1,Huesca,,Estadio Alfredo Di Stfano,Pablo Gonzlez,La-Liga,12,2020-2021
8.0,Sat,2020-10-31,16:15,Athletic Club,1.2,2–1,0.7,Sevilla,,San Mams,Carlos del Cerro,La-Liga,12,2020-2021
8.0,Sat,2020-10-31,18:30,Osasuna,0.8,1–3,2.9,Atltico Madrid,,Estadio El Sadar,Javier Estrada,La-Liga,12,2020-2021
8.0,Sat,2020-10-31,21:00,Alavs,1.1,1–1,2.3,Barcelona,,Estadio de Mendizorroza,Alejandro Hernndez,La-Liga,12,2020-2021
8.0,Sun,2020-11-01,14:00,Betis,3.1,3–1,0.5,Elche,,Estadio Benito Villamarn,David Medi,La-Liga,12,2020-2021
8.0,Sun,2020-11-01,16:00,Celta Vigo,1.4,1–4,3.4,Real Sociedad,,Estadio de Balados,Adrin Cordero,La-Liga,12,2020-2021
8.0,Sun,2020-11-01,18:30,Granada,0.6,1–1,1.0,Levante,,Estadio Nuevo Los Crmenes,Santiago Jaime,La-Liga,12,2020-2021
8.0,Sun,2020-11-01,21:00,Valencia,1.4,2–2,2.1,Getafe,,Estadio de Mestalla,Jorge Figueroa,La-Liga,12,2020-2021
8.0,Mon,2020-11-02,21:00,Villarreal,2.0,2–0,1.0,Valladolid,,Estadio de la Cermica,Alberola Rojas,La-Liga,12,2020-2021
9.0,Fri,2020-11-06,21:00,Elche,1.4,1–1,2.1,Celta Vigo,,Estadio Manuel Martnez Valero,Ricardo de Burgos,La-Liga,12,2020-2021
9.0,Sat,2020-11-07,14:00,Huesca,1.6,1–1,0.8,Eibar,,Estadio El Alcoraz,Mario Melero,La-Liga,12,2020-2021
9.0,Sat,2020-11-07,16:15,Barcelona,4.4,5–2,1.2,Betis,,Camp Nou,Guillermo Cuadra,La-Liga,12,2020-2021
9.0,Sat,2020-11-07,18:30,Sevilla,1.3,1–0,0.5,Osasuna,,Estadio Ramn Snchez Pizjun,Juan Martnez,La-Liga,12,2020-2021
9.0,Sat,2020-11-07,21:00,Atltico Madrid,1.9,4–0,0.4,Cdiz,,Estadio Wanda Metropolitano,Adrin Cordero,La-Liga,12,2020-2021
9.0,Sun,2020-11-08,14:00,Getafe,0.7,1–3,2.0,Villarreal,,Coliseum Alfonso Prez,Jos Luis Munuera,La-Liga,12,2020-2021
9.0,Sun,2020-11-08,16:15,Real Sociedad,2.6,2–0,0.8,Granada,,Estadio Municipal de Anoeta,Carlos del Cerro,La-Liga,12,2020-2021
9.0,Sun,2020-11-08,18:30,Levante,1.8,1–1,0.8,Alavs,,Estadio Ciudad de Valencia,Isidro Daz de Mera,La-Liga,12,2020-2021
9.0,Sun,2020-11-08,18:30,Valladolid,2.3,2–1,2.1,Athletic Club,,Estadio Municipal Jos Zorrilla,Csar Soto,La-Liga,12,2020-2021
9.0,Sun,2020-11-08,21:00,Valencia,2.5,4–1,1.5,Real Madrid,,Estadio de Mestalla,Jess Gil,La-Liga,12,2020-2021
10.0,Fri,2020-11-20,21:00,Osasuna,1.2,1–1,1.0,Huesca,,Estadio El Sadar,Valentn Pizarro,La-Liga,12,2020-2021
10.0,Sat,2020-11-21,14:00,Levante,0.7,1–1,0.7,Elche,,Estadio Ciudad de Valencia,Jorge Figueroa,La-Liga,12,2020-2021
10.0,Sat,2020-11-21,16:15,Villarreal,2.0,1–1,0.6,Real Madrid,,Estadio de la Cermica,Alejandro Hernndez,La-Liga,12,2020-2021
10.0,Sat,2020-11-21,18:30,Sevilla,1.6,4–2,1.6,Celta Vigo,,Estadio Ramn Snchez Pizjun,Csar Soto,La-Liga,12,2020-2021
10.0,Sat,2020-11-21,21:00,Atltico Madrid,0.9,1–0,1.2,Barcelona,,Estadio Wanda Metropolitano,Jos Luis Munuera,La-Liga,12,2020-2021
10.0,Sun,2020-11-22,14:00,Eibar,1.8,0–0,0.8,Getafe,,Estadio Municipal de Ipura,Pablo Gonzlez,La-Liga,12,2020-2021
10.0,Sun,2020-11-22,16:15,Cdiz,0.1,0–1,1.6,Real Sociedad,,Estadio Nuevo Mirandilla,Javier Estrada,La-Liga,12,2020-2021
10.0,Sun,2020-11-22,18:30,Granada,1.5,1–3,1.4,Valladolid,,Estadio Nuevo Los Crmenes,David Medi,La-Liga,12,2020-2021
10.0,Sun,2020-11-22,21:00,Alavs,1.6,2–2,2.7,Valencia,,Estadio de Mendizorroza,Santiago Jaime,La-Liga,12,2020-2021
10.0,Mon,2020-11-23,21:00,Athletic Club,2.5,4–0,0.4,Betis,,San Mams,Alberola Rojas,La-Liga,12,2020-2021
11.0,Fri,2020-11-27,21:00,Valladolid,1.3,1–1,1.3,Levante,,Estadio Municipal Jos Zorrilla,Valentn Pizarro,La-Liga,12,2020-2021
11.0,Sat,2020-11-28,14:00,Elche,0.2,1–1,0.6,Cdiz,,Estadio Manuel Martnez Valero,Carlos del Cerro,La-Liga,12,2020-2021
11.0,Sat,2020-11-28,16:15,Valencia,0.1,0–1,0.8,Atltico Madrid,,Estadio de Mestalla,Ricardo de Burgos,La-Liga,12,2020-2021
11.0,Sat,2020-11-28,18:30,Huesca,0.2,0–1,1.1,Sevilla,,Estadio El Alcoraz,Guillermo Cuadra,La-Liga,12,2020-2021
11.0,Sat,2020-11-28,21:00,Real Madrid,2.3,1–2,2.3,Alavs,,Estadio Alfredo Di Stfano,Adrin Cordero,La-Liga,12,2020-2021
11.0,Sun,2020-11-29,14:00,Barcelona,3.7,4–0,1.1,Osasuna,,Camp Nou,Antonio Matu Lahoz,La-Liga,12,2020-2021
11.0,Sun,2020-11-29,16:15,Getafe,0.7,1–1,0.2,Athletic Club,,Coliseum Alfonso Prez,Mario Melero,La-Liga,12,2020-2021
11.0,Sun,2020-11-29,18:30,Celta Vigo,3.5,3–1,1.1,Granada,,Estadio de Balados,Isidro Daz de Mera,La-Liga,12,2020-2021
11.0,Sun,2020-11-29,21:00,Real Sociedad,1.9,1–1,1.3,Villarreal,,Estadio Municipal de Anoeta,Jess Gil,La-Liga,12,2020-2021
11.0,Mon,2020-11-30,21:00,Betis,0.6,0–2,2.6,Eibar,,Estadio Benito Villamarn,Juan Martnez,La-Liga,12,2020-2021
12.0,Fri,2020-12-04,21:00,Athletic Club,0.5,0–2,1.0,Celta Vigo,,San Mams,Jorge Figueroa,La-Liga,12,2020-2021
12.0,Sat,2020-12-05,14:00,Levante,2.3,3–0,0.6,Getafe,,Estadio Ciudad de Valencia,David Medi,La-Liga,12,2020-2021
12.0,Sat,2020-12-05,16:15,Sevilla,0.4,0–1,1.6,Real Madrid,,Estadio Ramn Snchez Pizjun,Jos Snchez,La-Liga,12,2020-2021
12.0,Sat,2020-12-05,18:30,Atltico Madrid,1.1,2–0,0.6,Valladolid,,Estadio Wanda Metropolitano,Pablo Gonzlez,La-Liga,12,2020-2021
12.0,Sat,2020-12-05,21:00,Cdiz,2.3,2–1,2.0,Barcelona,,Estadio Nuevo Mirandilla,Csar Soto,La-Liga,12,2020-2021
12.0,Sun,2020-12-06,14:00,Granada,1.6,3–3,1.5,Huesca,,Estadio Nuevo Los Crmenes,Alberola Rojas,La-Liga,12,2020-2021
12.0,Sun,2020-12-06,16:15,Osasuna,0.7,0–2,1.5,Betis,,Estadio El Sadar,Alejandro Hernndez,La-Liga,12,2020-2021
12.0,Sun,2020-12-06,18:30,Villarreal,0.7,0–0,0.1,Elche,,Estadio de la Cermica,Santiago Jaime,La-Liga,12,2020-2021
12.0,Sun,2020-12-06,21:00,Alavs,0.3,0–0,1.3,Real Sociedad,,Estadio de Mendizorroza,Jos Luis Munuera,La-Liga,12,2020-2021
12.0,Mon,2020-12-07,21:00,Eibar,1.3,0–0,0.8,Valencia,,Estadio Municipal de Ipura,Javier Estrada,La-Liga,12,2020-2021
13.0,Fri,2020-12-11,21:00,Valladolid,1.8,3–2,1.6,Osasuna,,Estadio Municipal Jos Zorrilla,Adrin Cordero,La-Liga,12,2020-2021
13.0,Sat,2020-12-12,14:00,Valencia,1.6,2–2,1.7,Athletic Club,,Estadio de Mestalla,Carlos del Cerro,La-Liga,12,2020-2021
13.0,Sat,2020-12-12,16:15,Getafe,0.4,0–1,0.5,Sevilla,,Coliseum Alfonso Prez,Juan Martnez,La-Liga,12,2020-2021
13.0,Sat,2020-12-12,18:30,Huesca,0.5,1–0,0.2,Alavs,,Estadio El Alcoraz,Mario Melero,La-Liga,12,2020-2021
13.0,Sat,2020-12-12,21:00,Real Madrid,0.6,2–0,0.4,Atltico Madrid,,Estadio Alfredo Di Stfano,Antonio Matu Lahoz,La-Liga,12,2020-2021
13.0,Sun,2020-12-13,14:00,Real Sociedad,1.2,1–1,1.2,Eibar,,Estadio Municipal de Anoeta,Isidro Daz de Mera,La-Liga,12,2020-2021
13.0,Sun,2020-12-13,16:15,Betis,0.5,1–1,1.2,Villarreal,,Estadio Benito Villamarn,Valentn Pizarro,La-Liga,12,2020-2021
13.0,Sun,2020-12-13,18:30,Elche,0.5,0–1,1.6,Granada,,Estadio Manuel Martnez Valero,Pablo Gonzlez,La-Liga,12,2020-2021
13.0,Sun,2020-12-13,21:00,Barcelona,2.2,1–0,0.9,Levante,,Camp Nou,Ricardo de Burgos,La-Liga,12,2020-2021
13.0,Mon,2020-12-14,21:00,Celta Vigo,1.7,4–0,0.8,Cdiz,,Estadio de Balados,Guillermo Cuadra,La-Liga,12,2020-2021
19.0,Tue,2020-12-15,22:00,Real Madrid,2.1,3–1,1.2,Athletic Club,,Estadio Alfredo Di Stfano,Jess Gil,La-Liga,12,2020-2021
19.0,Wed,2020-12-16,21:00,Barcelona,2.4,2–1,2.2,Real Sociedad,,Camp Nou,Jos Snchez,La-Liga,12,2020-2021
14.0,Fri,2020-12-18,21:00,Athletic Club,1.5,2–0,0.2,Huesca,,San Mams,Valentn Pizarro,La-Liga,12,2020-2021
14.0,Sat,2020-12-19,14:00,Atltico Madrid,1.9,3–1,0.7,Elche,,Estadio Wanda Metropolitano,Javier Estrada,La-Liga,12,2020-2021
14.0,Sat,2020-12-19,16:15,Barcelona,2.4,2–2,1.8,Valencia,,Camp Nou,Alejandro Hernndez,La-Liga,12,2020-2021
14.0,Sat,2020-12-19,18:30,Levante,1.3,2–1,1.7,Real Sociedad,,Estadio Ciudad de Valencia,Csar Soto,La-Liga,12,2020-2021
14.0,Sat,2020-12-19,18:30,Osasuna,1.0,1–3,2.1,Villarreal,,Estadio El Sadar,Jorge Figueroa,La-Liga,12,2020-2021
14.0,Sat,2020-12-19,21:00,Sevilla,1.8,1–1,0.5,Valladolid,,Estadio Ramn Snchez Pizjun,Jess Gil,La-Liga,12,2020-2021
14.0,Sun,2020-12-20,14:00,Celta Vigo,1.6,2–0,0.6,Alavs,,Estadio de Balados,Alberola Rojas,La-Liga,12,2020-2021
14.0,Sun,2020-12-20,16:15,Granada,1.2,2–0,0.6,Betis,,Estadio Nuevo Los Crmenes,Jos Snchez,La-Liga,12,2020-2021
14.0,Sun,2020-12-20,18:30,Cdiz,0.3,0–2,1.2,Getafe,,Estadio Nuevo Mirandilla,Santiago Jaime,La-Liga,12,2020-2021
14.0,Sun,2020-12-20,21:00,Eibar,0.7,1–3,2.2,Real Madrid,,Estadio Municipal de Ipura,Jos Luis Munuera,La-Liga,12,2020-2021
15.0,Tue,2020-12-22,17:30,Elche,1.5,2–2,2.4,Osasuna,,Estadio Manuel Martnez Valero,Ricardo de Burgos,La-Liga,12,2020-2021
15.0,Tue,2020-12-22,17:30,Valencia,0.9,0–1,1.8,Sevilla,,Estadio de Mestalla,Valentn Pizarro,La-Liga,12,2020-2021
15.0,Tue,2020-12-22,19:45,Real Sociedad,0.2,0–2,0.5,Atltico Madrid,,Estadio Municipal de Anoeta,Guillermo Cuadra,La-Liga,12,2020-2021
15.0,Tue,2020-12-22,19:45,Huesca,1.6,1–1,0.6,Levante,,Estadio El Alcoraz,Isidro Daz de Mera,La-Liga,12,2020-2021
15.0,Tue,2020-12-22,22:00,Valladolid,0.7,0–3,3.6,Barcelona,,Estadio Municipal Jos Zorrilla,Mario Melero,La-Liga,12,2020-2021
15.0,Tue,2020-12-22,22:00,Villarreal,1.2,1–1,0.8,Athletic Club,,Estadio de la Cermica,David Medi,La-Liga,12,2020-2021
15.0,Wed,2020-12-23,17:30,Getafe,0.2,1–1,0.8,Celta Vigo,,Coliseum Alfonso Prez,Pablo Gonzlez,La-Liga,12,2020-2021
15.0,Wed,2020-12-23,19:45,Real Madrid,1.3,2–0,0.8,Granada,,Estadio Alfredo Di Stfano,Juan Martnez,La-Liga,12,2020-2021
15.0,Wed,2020-12-23,22:00,Alavs,2.3,2–1,0.6,Eibar,,Estadio de Mendizorroza,Carlos del Cerro,La-Liga,12,2020-2021
15.0,Wed,2020-12-23,22:00,Betis,0.3,1–0,0.8,Cdiz,,Estadio Benito Villamarn,Antonio Matu Lahoz,La-Liga,12,2020-2021
16.0,Tue,2020-12-29,17:00,Sevilla,1.9,2–0,0.6,Villarreal,,Estadio Ramn Snchez Pizjun,Csar Soto,La-Liga,12,2020-2021
16.0,Tue,2020-12-29,19:15,Barcelona,2.6,1–1,0.6,Eibar,,Camp Nou,Alberola Rojas,La-Liga,12,2020-2021
16.0,Tue,2020-12-29,21:30,Cdiz,0.9,0–0,0.5,Valladolid,,Estadio Nuevo Mirandilla,Alejandro Hernndez,La-Liga,12,2020-2021
16.0,Tue,2020-12-29,21:30,Levante,1.2,4–3,3.0,Betis,,Estadio Ciudad de Valencia,Javier Estrada,La-Liga,12,2020-2021
16.0,Wed,2020-12-30,17:00,Granada,2.3,2–1,1.6,Valencia,,Estadio Nuevo Los Crmenes,Adrin Cordero,La-Liga,12,2020-2021
16.0,Wed,2020-12-30,19:15,Celta Vigo,2.5,2–1,1.1,Huesca,,Estadio de Balados,Jos Luis Munuera,La-Liga,12,2020-2021
16.0,Wed,2020-12-30,19:15,Atltico Madrid,0.7,1–0,0.9,Getafe,,Estadio Wanda Metropolitano,Antonio Matu Lahoz,La-Liga,12,2020-2021
16.0,Wed,2020-12-30,21:30,Elche,1.0,1–1,1.2,Real Madrid,,Estadio Manuel Martnez Valero,Jorge Figueroa,La-Liga,12,2020-2021
16.0,Thu,2020-12-31,14:00,Athletic Club,0.2,0–1,1.6,Real Sociedad,,San Mams,Jos Snchez,La-Liga,12,2020-2021
16.0,Thu,2020-12-31,16:15,Osasuna,0.4,1–1,1.6,Alavs,,Estadio El Sadar,Santiago Jaime,La-Liga,12,2020-2021
17.0,Sat,2021-01-02,14:00,Villarreal,1.9,2–1,0.5,Levante,,Estadio de la Cermica,Pablo Gonzlez,La-Liga,12,2020-2021
17.0,Sat,2021-01-02,16:15,Betis,2.4,1–1,0.5,Sevilla,,Estadio Benito Villamarn,Carlos del Cerro,La-Liga,12,2020-2021
17.0,Sat,2021-01-02,18:30,Getafe,0.6,0–1,1.0,Valladolid,,Coliseum Alfonso Prez,Isidro Daz de Mera,La-Liga,12,2020-2021
