Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Allan,br BRA,MF,Everton,29,1991,24,23,2051,22.8,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.9,1.1,0.01,0.04,0.05,0.01,0.05,7,2,28.6,0.31,0.09,0.00,0.00,21.8,0,0.03,-0.2,-0.2,899,1048,85.8,16984,4349,369,401,92.0,382,428,89.3,129,178,72.5,-0.9,16,91,15,1,82,1014,34,0,148,14,3,0,0,0,0,768,140,140,113,894,28,5,4,3,11,26,20,38,1.67,32,0,4,1,0,2,0.09,2,0,0,0,0,0,75,54,39,33,3,28,29.8,66,191,28.4,269,360,44,0,26,98,30,0,1282,74,3,43,65.1,29,1,809,2,14,22,871,835,95.9,17,85,60.0,88,,1,33,2,1.54,27,30,-3,-0.13,-0.26,30.6,31.5,-0.9,-0.04,+0.22,0,52,0,0,0,221,6,13,31.6,Premier-League,9,2020-2021
Dele Alli,eng ENG,MF,Tottenham,24,1996,15,7,620,6.9,0,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,1.3,1.3,0.9,2.2,0.19,0.13,0.32,0.19,0.32,12,4,33.3,1.74,0.58,0.00,0.00,14.2,0,0.11,-1.3,-1.3,270,337,80.1,4654,1070,124,145,85.5,116,132,87.9,26,39,66.7,+0.1,8,17,9,1,27,316,21,3,67,4,7,0,0,0,0,273,37,27,23,299,8,2,0,2,4,13,14,22,3.19,18,0,0,2,1,3,0.44,2,0,0,1,0,0,20,15,9,8,3,6,35.3,11,58,26.6,44,98,76,0,12,30,4,0,437,11,23,22,45.5,12,3,301,4,9,18,400,302,75.5,42,41,18.1,70,,8,16,8,1.33,11,9,+2,+0.29,-0.38,11.0,10.4,+0.6,+0.09,-0.05,0,14,0,0,0,66,10,13,43.5,Premier-League,9,2020-2021
Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,26,1994,34,28,2429,27.0,4,1,4,0,0,3,0,0.15,0.04,0.19,0.15,0.19,3.2,3.2,2.8,5.9,0.12,0.10,0.22,0.12,0.22,33,13,39.4,1.22,0.48,0.12,0.31,18.4,1,0.10,+0.8,+0.8,711,877,81.1,12123,2700,352,395,89.1,270,317,85.2,66,109,60.6,-1.8,28,56,26,7,65,845,32,2,141,17,29,6,0,1,0,673,108,96,800,38,20,6,7,4,7,22,31,63,2.33,47,1,6,4,2,4,0.15,3,0,0,1,0,0,48,29,22,23,3,16,28.6,40,114,22.5,173,210,123,2,31,75,24,1,1176,40,51,64,56.3,37,3,907,11,41,43,1046,797,76.2,105,71,71.0,82,,6,20,2,1.18,30,48,-18,-0.67,-0.85,28.8,37.5,-8.7,-0.32,+0.06,0,24,0,0,0,189,8,20,28.6,Premier-League,9,2020-2021
Marcos Alonso,es ESP,DF,Chelsea,29,1990,13,11,960,10.7,2,0,2,0,0,2,0,0.19,0.00,0.19,0.19,0.19,1.7,1.7,1.1,2.8,0.16,0.11,0.27,0.16,0.27,22,9,40.9,2.06,0.84,0.09,0.22,17.2,5,0.08,+0.3,+0.3,483,592,81.6,8125,2867,239,267,89.5,207,240,86.3,34,62,54.8,-1.1,12,19,8,2,49,506,86,0,85,4,13,4,0,4,0,396,109,87,435,52,20,71,3,4,6,13,25,33,3.09,24,2,0,1,1,2,0.19,1,0,0,1,0,0,13,8,5,5,3,3,17.6,14,41,29.3,61,49,30,0,21,24,37,0,729,36,46,14,50.0,7,0,434,9,4,14,527,453,86.0,44,74,28.1,84,,2,20,9,2.08,15,13,+2,+0.19,-0.54,17.0,11.2,+5.8,+0.54,-0.39,0,14,0,0,0,86,27,19,58.7,Premier-League,9,2020-2021
Steven Alzate,co COL,"MF,DF",Brighton,21,1998,15,10,896,10.0,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.7,0.7,0.5,1.1,0.07,0.05,0.11,0.07,0.11,7,2,28.6,0.70,0.20,0.14,0.50,17.2,0,0.10,+0.3,+0.3,399,446,89.5,6928,1321,194,213,91.1,154,163,94.5,45,54,83.3,-0.5,10,33,6,0,35,431,15,0,75,12,2,2,1,1,0,374,41,31,36,381,14,9,2,0,3,6,8,25,2.51,20,1,1,0,0,1,0.10,1,0,0,0,0,0,19,15,12,4,3,2,22.2,7,54,34.0,44,70,45,0,15,26,9,1,536,19,16,13,61.5,9,0,397,4,11,14,444,397,89.4,22,60,26.2,76,,5,28,20,0.93,10,17,-7,-0.70,-0.74,11.2,10.3,+0.9,+0.09,-0.38,0,25,0,0,0,68,6,14,30.0,Premier-League,9,2020-2021
Daniel Amartey,gh GHA,DF,Leicester City,25,1994,12,8,722,8.0,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,0.4,0.4,0.0,0.4,0.05,0.00,0.05,0.05,0.05,3,1,33.3,0.37,0.12,0.33,1.00,10.8,0,0.13,+0.6,+0.6,400,466,85.8,7606,2362,136,146,93.2,212,240,88.3,45,62,72.6,0.0,0,19,1,0,25,433,33,0,47,3,0,0,0,0,0,341,59,66,36,362,21,32,2,2,0,7,10,5,0.62,5,0,0,0,0,0,0.00,0,0,0,0,0,0,12,6,7,3,2,7,58.3,5,24,38.7,37,22,3,1,14,24,42,0,562,68,7,5,20.0,1,0,336,0,4,3,360,343,95.3,1,60,21.1,80,,4,21,14,1.54,13,14,-1,-0.12,-0.76,10.7,11.0,-0.3,-0.04,-0.32,0,3,0,0,0,94,21,15,58.3,Premier-League,9,2020-2021
Ethan Ampadu,wls WAL,"DF,MF",Sheffield Utd,19,2000,25,23,2089,23.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.9,1.3,0.01,0.04,0.06,0.01,0.06,7,2,28.6,0.30,0.09,0.00,0.00,17.2,0,0.05,-0.3,-0.3,857,1064,80.5,17276,5506,306,353,86.7,405,470,86.2,134,211,63.5,-0.9,10,69,16,2,84,979,85,3,121,42,11,5,5,0,0,710,122,232,174,722,65,61,4,1,27,15,19,15,0.65,13,1,0,1,0,0,0.00,0,0,0,0,0,0,62,36,31,26,5,21,42.9,28,101,28.1,180,138,41,0,28,101,120,2,1354,150,9,13,69.2,10,0,723,0,14,7,795,764,96.1,9,84,61.1,86,,2,53,4,0.52,12,41,-29,-1.25,-0.30,19.1,38.7,-19.6,-0.85,-0.07,0,41,0,1,1,220,66,30,68.8,Premier-League,9,2020-2021
Joachim Andersen,dk DEN,DF,Fulham,24,1996,31,30,2730,30.3,1,1,1,0,0,7,1,0.03,0.03,0.07,0.03,0.07,1.1,1.1,0.5,1.6,0.04,0.02,0.05,0.04,0.05,13,3,23.1,0.43,0.10,0.08,0.33,15.4,1,0.08,-0.1,-0.1,1529,1833,83.4,38236,11350,300,334,89.8,821,894,91.8,397,577,68.8,+0.5,9,121,9,1,99,1765,68,1,163,96,4,0,0,0,0,1255,158,420,173,1477,108,14,7,7,51,18,22,26,0.86,24,0,0,0,1,2,0.07,2,0,0,0,0,0,41,26,23,13,5,20,54.1,17,66,33.7,128,55,13,0,19,92,233,1,2204,365,22,7,100.0,7,0,1310,0,6,6,1443,1416,98.1,3,88,79.8,89,,1,59,0,0.87,22,35,-13,-0.43,+1.27,34.1,40.3,-6.2,-0.20,+0.51,0,45,0,1,0,335,118,40,74.7,Premier-League,9,2020-2021
Elliot Anderson,sct SCO,MF,Newcastle Utd,17,2002,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,33.3,0,3,0,0,0,0,0,0,2,0,1,0,,0,0,1,0,0,0,3,1,33.3,1,4,0.1,,,1,4,8,0.00,0,0,0,0.00,+0.42,0.0,0.3,-0.3,-7.28,-6.95,0,0,0,0,0,0,0,0,,Premier-League,9,2020-2021
Felipe Anderson,br BRA,"FW,MF",West Ham,27,1993,2,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,4,6,66.7,61,28,2,2,100.0,2,4,50.0,0,0,,0.0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,6,0,0,3,2,0,0,1,0,0,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0.0,2,1,33.3,1,2,0,0,0,1,0,0,7,0,1,0,,0,0,6,0,0,0,7,6,85.7,0,2,0.1,,,2,2,2,0.00,0,0,0,0.00,-0.40,0.1,0.2,-0.1,-3.63,-3.78,0,0,0,0,0,0,0,0,,Premier-League,9,2020-2021
