Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Marwin Hitz,ch SUI,GK,Dortmund,30,1987,2,2,180,2.0,4,2.00,5,1,20.0,2,0,0,0,0.0,1,0,0,1,,0,1,0,2.9,0.58,-1.1,-0.56,7,20,35.0,52,6,26.9,31.8,13,46.2,45.9,22,2,9.1,1,0.50,14.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.9,90,2,0,,31,3.00,6,4,+2,+1.00,-0.09,3.7,3.5,+0.2,+0.10,-0.49,0,1,1,0,0,0,0,0,1,11,0,0,,Bundesliga,20,2018-2019
Lukáš Hrádecký,fi FIN,GK,Leverkusen,28,1989,32,32,2880,32.0,49,1.53,125,83,63.2,18,4,10,9,28.1,4,3,1,0,25.0,2,10,2,40.9,0.30,-4.1,-0.13,238,509,46.8,1168,160,34.6,35.0,196,53.6,44.6,233,22,9.4,28,0.88,16.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,94.1,90,32,0,,1,1.81,68,47,+21,+0.66,+2.66,59.2,38.3,+20.9,+0.65,+1.88,0,1,3,0,0,0,0,0,0,162,0,0,,Bundesliga,20,2018-2019
Rune Jarstein,no NOR,GK,Hertha BSC,33,1984,31,31,2745,30.5,48,1.57,141,96,67.4,9,10,12,8,25.8,4,2,1,1,33.3,1,6,2,47.5,0.32,+1.5,+0.05,369,818,45.1,884,102,63.8,45.9,277,91.7,64.1,270,32,11.9,15,0.49,13.8,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,89.7,89,30,0,,0,1.19,41,48,-7,-0.23,+0.06,42.2,53.3,-11.1,-0.36,-0.26,0,1,3,0,0,0,0,0,0,139,0,0,,Bundesliga,20,2018-2019
Stefanos Kapino,gr GRE,GK,Werder Bremen,24,1994,1,0,45,0.5,1,2.00,3,2,66.7,0,0,0,0,,0,0,0,0,,0,0,0,0.5,0.19,-0.5,-0.96,1,4,25.0,13,7,23.1,31.2,3,33.3,39.0,5,0,0.0,0,0.00,7.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,45,1.5,,0,1,45,16,3.00,2,1,+1,+2.00,+1.76,0.9,0.4,+0.6,+1.11,+1.25,0,0,0,0,0,0,0,0,0,2,0,0,,Bundesliga,20,2018-2019
Gregor Kobel,ch SUI,GK,Augsburg,20,1997,16,16,1390,15.4,42,2.72,85,44,51.8,4,2,10,3,18.8,2,1,1,0,50.0,1,9,1,31.0,0.35,-10.0,-0.65,83,235,35.3,408,72,41.2,37.2,116,57.8,49.8,143,14,9.8,16,1.04,14.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,45.4,87,15,0,,0,0.88,18,42,-24,-1.56,-1.77,13.7,27.0,-13.3,-0.86,-0.82,0,0,2,0,0,0,0,0,0,79,0,1,0.0,Bundesliga,20,2018-2019
Gregor Kobel,ch SUI,GK,Hoffenheim,20,1997,1,1,90,1.0,1,1.00,6,6,100.0,1,0,0,0,0.0,1,1,0,0,0.0,0,0,0,1.7,0.13,+0.7,+0.71,15,30,50.0,37,3,67.6,47.2,5,100.0,66.2,10,1,10.0,2,2.00,16.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,90,1,0,,12,3.00,3,1,+2,+2.00,+1.52,1.9,1.7,+0.2,+0.22,-0.41,0,0,0,0,0,0,0,0,0,7,0,0,,Bundesliga,20,2018-2019
Thomas Kraft,de GER,GK,Hertha BSC,30,1988,4,3,315,3.5,9,2.57,13,6,46.2,2,0,1,1,33.3,2,2,0,0,0.0,0,0,0,5.0,0.30,-4.0,-1.13,38,86,44.2,94,7,63.8,43.7,29,89.7,61.7,18,1,5.6,1,0.29,13.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,79,10.3,90,3,1,45,26,1.50,8,9,-1,-0.29,-0.06,5.7,6.1,-0.4,-0.11,+0.26,0,0,0,0,0,0,0,0,0,18,0,0,,Bundesliga,20,2018-2019
Andreas Luthe,de GER,GK,Augsburg,31,1987,15,14,1310,14.6,22,1.51,77,56,71.4,3,5,6,2,14.3,0,0,0,0,,1,2,1,22.3,0.30,+1.3,+0.09,95,235,40.4,351,54,49.6,40.4,128,47.7,41.6,106,5,4.7,7,0.48,14.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,42.8,90,14,1,50,11,1.13,27,22,+5,+0.34,+1.63,24.3,23.7,+0.6,+0.04,+0.80,0,1,2,0,0,0,0,0,0,71,0,0,,Bundesliga,20,2018-2019
Christian Mathenia,de GER,GK,Nürnberg,26,1992,22,22,1933,21.5,40,1.86,116,75,66.4,1,7,14,2,9.1,1,1,0,0,0.0,1,6,2,41.8,0.35,+3.8,+0.18,191,506,37.7,678,94,50.9,43.2,218,73.9,58.3,308,37,12.0,6,0.28,12.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,63.1,88,21,0,,7,0.45,17,40,-23,-1.07,+0.44,21.6,38.3,-16.7,-0.78,-0.31,0,0,5,0,0,0,0,0,0,110,0,0,,Bundesliga,20,2018-2019
Florian Müller,de GER,GK,Mainz 05,20,1997,24,24,2160,24.0,43,1.79,118,78,66.1,8,3,13,5,20.8,4,3,0,1,0.0,0,6,0,39.2,0.33,-3.8,-0.16,173,453,38.2,622,104,47.1,41.3,207,77.3,58.8,226,7,3.1,19,0.79,15.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,70.6,90,24,0,,0,1.13,30,43,-13,-0.54,-0.74,33.5,39.7,-6.1,-0.26,-0.01,0,0,0,0,0,0,0,0,0,138,0,0,,Bundesliga,20,2018-2019
Yvon Mvogo,ch SUI,GK,RB Leipzig,24,1994,2,1,135,1.5,2,1.33,3,2,66.7,0,0,1,1,100.0,1,1,0,0,0.0,0,0,0,1.5,0.22,-0.5,-0.35,9,14,64.3,25,4,40.0,38.3,6,66.7,47.7,11,0,0.0,0,0.00,9.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,68,4.4,90,1,1,45,19,1.50,3,2,+1,+0.67,-0.35,3.1,1.1,+2.0,+1.33,+0.60,0,0,0,0,0,0,0,0,0,4,0,0,,Bundesliga,20,2018-2019
Manuel Neuer,de GER,GK,Bayern Munich,32,1986,26,26,2303,25.6,23,0.90,51,32,60.8,20,3,3,10,38.5,3,3,0,0,0.0,0,2,1,16.5,0.28,-5.5,-0.22,132,271,48.7,796,109,30.9,32.5,120,20.8,33.1,127,9,7.1,30,1.17,18.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,75.2,89,25,0,,0,2.42,71,23,+48,+1.88,+0.93,59.8,17.9,+41.9,+1.64,+0.09,0,1,2,0,0,0,0,0,1,131,1,0,100.0,Bundesliga,20,2018-2019
Alexander Nübel,de GER,GK,Schalke 04,21,1996,18,18,1588,17.6,29,1.64,77,49,66.2,4,6,8,4,22.2,4,3,1,0,25.0,0,0,0,28.3,0.33,-0.7,-0.04,129,297,43.4,394,57,48.0,41.0,133,81.2,57.9,145,10,6.9,5,0.28,13.9,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,51.9,88,17,0,,14,1.00,19,29,-10,-0.57,-0.08,21.4,26.5,-5.2,-0.29,-0.20,0,1,3,0,0,0,0,0,1,67,0,1,0.0,Bundesliga,20,2018-2019
Ramazan Özcan,at AUT,GK,Leverkusen,34,1984,2,2,180,2.0,5,2.50,12,8,66.7,0,0,2,0,0.0,2,1,1,0,50.0,0,1,0,5.5,0.35,+0.5,+0.26,14,40,35.0,53,7,58.5,45.9,9,100.0,67.3,16,0,0.0,1,0.50,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.9,90,2,0,,31,0.00,1,5,-4,-2.00,-2.66,2.9,5.3,-2.5,-1.23,-1.88,0,0,0,0,0,0,0,0,0,6,0,0,,Bundesliga,20,2018-2019
Jiří Pavlenka,cz CZE,GK,Werder Bremen,26,1992,34,34,2978,33.1,47,1.42,153,108,71.2,14,11,9,5,14.7,4,3,0,1,0.0,2,5,0,45.8,0.29,-1.2,-0.04,257,565,45.5,920,157,43.0,38.4,303,55.8,46.0,308,17,5.5,16,0.48,14.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,97.3,88,32,0,,0,1.56,55,47,+8,+0.24,-0.84,47.7,52.5,-4.8,-0.15,-0.63,0,1,5,0,0,1,0,0,1,169,0,0,,Bundesliga,20,2018-2019
Pavao Pervan,at AUT,GK,Wolfsburg,30,1987,10,8,765,8.5,11,1.29,41,29,73.2,5,1,2,1,12.5,1,0,0,1,,0,1,0,13.0,0.32,+2.0,+0.23,80,163,49.1,274,37,42.3,38.6,73,64.4,53.2,87,6,6.9,2,0.24,11.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,85,25.0,90,8,1,45,24,2.00,24,12,+12,+1.41,+1.41,12.1,10.8,+1.3,+0.16,+0.22,0,0,0,0,0,0,0,0,0,30,0,0,,Bundesliga,20,2018-2019
Luca Plogmann,de GER,GK,Werder Bremen,18,2000,1,0,37,0.4,1,2.43,0,0,,0,0,0,0,,1,1,0,0,0.0,0,0,0,0.8,,-0.2,-0.45,1,1,100.0,3,2,0.0,15.0,2,50.0,34.5,3,1,33.3,0,0.00,17.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,38,1.2,,0,1,37,16,3.00,1,1,0,0.00,-0.27,0.9,1.0,-0.1,-0.26,-0.13,0,0,0,0,0,0,0,0,0,1,0,0,,Bundesliga,20,2018-2019
Michael Rensing,de GER,GK,Düsseldorf,34,1984,32,32,2880,32.0,62,1.94,164,107,66.5,12,5,15,5,15.6,7,7,0,0,0.0,1,8,0,54.2,0.31,-7.8,-0.24,244,600,40.7,688,145,47.8,40.7,320,84.7,60.2,336,27,8.0,4,0.13,12.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.1,90,32,0,,0,1.28,47,62,-15,-0.47,+0.03,45.0,58.3,-13.3,-0.42,-0.34,0,0,4,0,0,0,0,0,0,142,0,0,,Bundesliga,20,2018-2019
Frederik Rønnow,dk DEN,GK,Eint Frankfurt,25,1992,2,1,122,1.4,0,0.00,8,8,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,1.6,0.21,+1.6,+1.20,16,40,40.0,39,2,74.4,52.0,12,91.7,63.8,8,0,0.0,0,0.00,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,62,4.0,91,1,1,32,31,3.00,4,0,+4,+2.93,+2.68,1.3,2.2,-0.8,-0.61,-0.79,0,0,0,0,0,0,0,0,0,8,0,0,,Bundesliga,20,2018-2019
Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,25,1992,1,1,90,1.0,2,2.00,6,4,66.7,0,0,1,0,0.0,0,0,0,0,,0,0,0,1.7,0.42,-0.3,-0.27,10,15,66.7,20,6,45.0,38.6,8,75.0,58.5,7,1,14.3,3,3.00,19.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,90,1,0,,16,0.00,1,2,-1,-1.00,+0.18,1.0,2.0,-1.1,-1.06,-0.11,0,0,0,0,0,0,0,0,0,8,0,0,,Bundesliga,20,2018-2019
Alexander Schwolow,de GER,GK,Freiburg,26,1992,33,33,2970,33.0,60,1.82,162,108,67.3,7,12,14,5,15.2,7,7,0,0,0.0,0,12,0,54.6,0.30,-5.4,-0.16,288,708,40.7,941,136,47.4,41.0,327,80.1,64.1,343,16,4.7,19,0.58,13.7,0,1,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.5,0.5,0.00,0.01,0.01,0.00,0.01,90,97.1,90,33,0,,1,1.00,41,60,-19,-0.58,-4.58,41.0,54.5,-13.5,-0.41,-0.69,0,0,3,0,0,0,0,0,0,181,0,0,,Bundesliga,20,2018-2019
Yann Sommer,ch SUI,GK,M'Gladbach,29,1988,34,34,3060,34.0,43,1.26,154,115,74.0,16,7,11,13,38.2,3,3,0,0,0.0,0,3,0,51.9,0.33,+9.9,+0.29,225,539,41.7,1334,190,31.6,33.6,262,45.0,42.2,290,25,8.6,26,0.76,14.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,34,0,,0,1.62,55,42,+13,+0.38,,51.1,49.6,+1.5,+0.04,,0,1,4,0,0,0,0,0,0,195,0,0,,Bundesliga,20,2018-2019
Kevin Trapp,de GER,GK,Eint Frankfurt,28,1990,33,33,2938,32.6,48,1.47,159,113,70.4,14,9,10,8,24.2,1,1,0,0,0.0,1,6,1,48.0,0.31,+1.0,+0.03,359,774,46.4,990,107,59.1,43.2,219,86.3,61.7,283,28,9.9,24,0.74,15.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,96.0,89,32,0,,0,1.55,56,48,+8,+0.25,-2.68,54.1,48.4,+5.7,+0.18,+0.79,0,0,6,0,0,0,0,0,0,219,0,0,,Bundesliga,20,2018-2019
Philipp Tschauner,de GER,GK,Hannover 96,32,1985,1,1,90,1.0,3,3.00,5,3,60.0,0,0,1,0,0.0,1,1,0,0,0.0,0,0,0,2.8,0.40,-0.2,-0.19,2,9,22.2,19,3,36.8,35.5,8,25.0,32.3,2,0,0.0,0,0.00,7.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,90,1,0,,16,0.00,1,3,-2,-2.00,-0.85,1.9,2.8,-1.0,-0.97,-0.01,0,1,0,0,0,0,0,0,0,2,0,0,,Bundesliga,20,2018-2019
Sven Ulreich,de GER,GK,Bayern Munich,29,1988,9,8,757,8.4,9,1.07,20,13,65.0,4,3,1,2,25.0,3,2,0,1,0.0,1,1,0,7.0,0.30,-2.0,-0.24,26,62,41.9,218,56,25.2,29.5,36,19.4,33.3,33,0,0.0,8,0.95,17.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,84,24.8,90,8,1,37,25,2.00,17,9,+8,+0.95,-0.93,21.0,8.0,+13.0,+1.55,-0.09,0,0,1,0,0,0,0,0,0,54,0,0,,Bundesliga,20,2018-2019
Robin Zentner,de GER,GK,Mainz 05,23,1994,10,10,900,10.0,14,1.40,51,37,72.5,4,4,2,2,20.0,0,0,0,0,,1,2,0,15.0,0.30,+1.0,+0.10,54,187,28.9,256,54,44.1,39.3,91,81.3,63.0,111,15,13.5,8,0.80,14.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,29.4,90,10,0,,24,1.60,16,14,+2,+0.20,+0.74,15.0,17.5,-2.5,-0.25,+0.01,0,0,2,0,0,0,0,0,0,63,0,0,,Bundesliga,20,2018-2019
Ron-Robert Zieler,de GER,GK,Stuttgart,29,1989,34,34,3060,34.0,70,2.06,178,114,61.8,7,7,20,6,17.6,3,2,0,1,0.0,2,6,5,59.0,0.33,-6.0,-0.18,246,746,33.0,908,124,58.6,45.2,300,71.3,57.6,310,13,4.2,34,1.00,16.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,34,0,,0,0.82,32,70,-38,-1.12,,39.0,57.4,-18.3,-0.54,,0,0,1,0,0,0,0,0,0,195,0,0,,Bundesliga,20,2018-2019
