Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Dylan Louiserre,fr FRA,MF,Le Havre,22,1995,3,2,128,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,43,3.7,,0,1,,18,2.00,2,1,+1,+0.70,+0.21,0,4,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Cyriaque Louvion,fr FRA,"MF,DF",Tours,30,1987,9,5,390,4.3,1,0,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,0,1,,0.00,0.23,,1.00,,43,11.4,,2,4,,5,0.44,2,10,-8,-1.85,-1.07,0,6,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Hervé Lybohy,ne NIG,DF,Paris FC,34,1983,30,29,2496,27.7,3,0,3,0,0,7,4,0.11,0.00,0.11,0.11,0.11,0,3,,0.00,0.11,,1.00,,83,73.0,,25,1,,2,1.63,34,24,+10,+0.36,+0.36,0,35,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Yannick M'Boné,cm CMR,DF,Châteauroux,24,1993,35,35,3079,34.2,1,1,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,0,3,,0.00,0.09,,0.33,,88,90.0,,34,0,,0,1.63,46,42,+4,+0.12,+1.17,0,26,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Youssouf M'Changama,km COM,MF,Gazélec Ajaccio,26,1990,37,34,2895,32.2,2,6,2,0,0,3,0,0.06,0.19,0.25,0.06,0.25,0,17,,0.00,0.53,,0.12,,78,84.6,,26,3,,1,1.03,27,55,-28,-0.87,-1.38,0,34,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Robert Maah,fr FRA,FW,Gazélec Ajaccio,32,1985,5,4,259,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,52,7.6,,1,1,,0,1.00,1,2,-1,-0.35,+0.34,0,6,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Moussa Maâzou,ne NIG,"MF,FW",Lens,28,1988,11,6,548,6.1,1,0,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,0,4,,0.00,0.66,,0.25,,50,16.0,,3,5,,3,1.27,9,5,+4,+0.66,+0.81,0,9,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Moussa Maâzou,ne NIG,"MF,FW",Ajaccio,28,1988,19,13,1162,12.9,2,1,2,0,0,3,0,0.15,0.08,0.23,0.15,0.23,0,8,,0.00,0.62,,0.25,,61,34.0,,4,6,,0,1.80,20,15,+5,+0.39,-0.17,0,14,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Yann Mabella,cg CGO,"FW,MF",Châteauroux,21,1996,9,2,254,2.8,2,0,2,0,0,0,0,0.71,0.00,0.71,0.71,0.71,0,3,,0.00,1.06,,0.67,,28,7.4,,1,7,,9,1.36,5,6,-1,-0.35,-0.38,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Aristote Madiani,fr FRA,MF,Quevilly-Rouen,21,1995,13,4,461,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,,0.00,0.59,,0.00,,35,13.5,,0,9,,7,0.62,3,14,-11,-2.15,-1.84,0,4,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Mouaad Madri,fr FRA,MF,Lens,27,1990,2,2,103,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,52,3.0,,1,0,,0,0.00,1,1,0,0.00,+0.03,0,2,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Pierre Magnon,fr FRA,MF,Brest,21,1996,1,1,56,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,56,1.6,,0,0,,8,0.50,1,1,0,0.00,-0.40,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Abdul Majeed Waris,gh GHA,FW,Lorient,25,1991,6,4,376,4.2,1,0,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0,3,,0.00,0.72,,0.33,,63,11.0,,0,2,,1,1.83,8,3,+5,+1.20,+0.90,0,15,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Florian Makhedjouf,dz ALG,"MF,FW",Tours,26,1991,6,4,274,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,46,8.0,,0,2,,3,0.00,1,5,-4,-1.31,-0.46,0,4,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Albert Makiadi,fr FRA,MF,Ajaccio,20,1997,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,0,,,0.00,,,,4,0.1,,0,1,,0,0.00,0,0,0,0.00,-0.50,,0,,,,,,,,,Ligue-2,60,2017-2018
Abdel Malik Hsissane,fr FRA,MF,Nîmes,26,1991,3,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,11,0.9,,0,3,,8,3.00,1,0,+1,+2.81,+1.83,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Yannick Mamilonne,gp GLP,FW,Quevilly-Rouen,25,1992,21,10,1090,12.1,5,1,5,0,0,7,0,0.41,0.08,0.50,0.41,0.50,0,13,,0.00,1.07,,0.38,,52,31.9,,4,11,,0,0.95,16,22,-6,-0.50,+0.08,0,35,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Daniel Mancini,ar ARG,"MF,FW",Tours,20,1996,26,23,1919,21.3,4,1,4,0,0,4,0,0.19,0.05,0.23,0.19,0.23,0,21,,0.00,0.98,,0.19,,74,56.1,,10,3,,0,0.62,17,38,-21,-0.98,-0.21,0,58,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Riffi Mandanda,cd COD,GK,Ajaccio,24,1992,3,2,250,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,83,7.3,,2,1,,21,1.33,7,8,-1,-0.36,-0.93,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Christophe Mandanne,fr FRA,FW,Châteauroux,32,1985,25,19,1599,17.8,5,2,5,0,0,4,2,0.28,0.11,0.39,0.28,0.39,0,11,,0.00,0.62,,0.45,,64,46.8,,5,6,,7,1.43,15,24,-9,-0.51,-0.95,1,27,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Cyril Mandouki,mq MTQ,MF,Paris FC,25,1991,34,30,2698,30.0,1,2,1,0,0,2,0,0.03,0.07,0.10,0.03,0.10,0,9,,0.00,0.30,,0.11,,79,78.9,,29,4,,0,1.50,35,32,+3,+0.10,-0.77,0,28,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Mohamed Mara,gn GUI,FW,Lorient,20,1996,6,1,185,2.1,2,1,2,0,0,0,0,0.97,0.49,1.46,0.97,1.46,0,3,,0.00,1.46,,0.67,,31,5.4,,0,5,,2,1.17,5,2,+3,+1.46,+1.13,0,2,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Vincent Marchetti,fr FRA,MF,Nancy,20,1997,10,8,665,7.4,0,1,0,0,0,2,1,0.00,0.14,0.14,0.00,0.14,0,2,,0.00,0.27,,0.00,,67,19.4,,4,2,,1,1.10,11,12,-1,-0.14,+0.32,0,15,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Yan Marillat,fr FRA,GK,Nîmes,22,1994,7,7,562,6.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,80,16.4,,6,0,,0,1.86,7,4,+3,+0.48,-0.62,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Anthony Marin,fr FRA,DF,Ajaccio,27,1989,7,3,255,2.8,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.35,,0.00,,36,7.5,,0,4,,25,1.43,6,5,+1,+0.35,-0.16,1,8,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Filip Marković,rs SRB,"FW,MF",Lens,25,1992,21,15,1178,13.1,2,1,2,0,0,2,0,0.15,0.08,0.23,0.15,0.23,0,13,,0.00,0.99,,0.15,,56,34.4,,0,6,,9,1.14,13,18,-5,-0.38,-0.54,0,16,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Florian Martin,fr FRA,"MF,FW",Sochaux,27,1990,21,20,1802,20.0,12,4,7,5,5,5,0,0.60,0.20,0.80,0.35,0.55,0,24,,0.00,1.20,,0.29,,86,52.7,,14,1,,0,1.62,32,31,+1,+0.05,+0.72,0,17,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Marvin Martin,fr FRA,MF,Reims,29,1988,16,7,625,6.9,1,2,1,0,0,0,0,0.14,0.29,0.43,0.14,0.43,0,2,,0.00,0.29,,0.50,,39,18.3,,0,9,,6,1.88,7,4,+3,+0.43,-1.08,0,7,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Quentin Martin,fr FRA,"DF,MF",Bourg-Péronnas,21,1996,27,23,2039,22.7,2,4,2,0,0,5,2,0.09,0.18,0.26,0.09,0.26,0,3,,0.00,0.13,,0.67,,76,59.6,,16,4,,5,0.93,32,54,-22,-0.97,+0.01,1,43,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Christopher Martins,lu LUX,MF,Bourg-Péronnas,20,1997,17,15,1363,15.1,1,1,1,0,0,4,0,0.07,0.07,0.13,0.07,0.13,0,2,,0.00,0.13,,0.50,,80,39.9,,13,2,,1,0.71,18,35,-17,-1.12,-0.25,0,33,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Joris Marveaux,mq MTQ,MF,Gazélec Ajaccio,34,1982,21,20,1756,19.5,2,0,2,0,0,5,2,0.10,0.00,0.10,0.10,0.10,0,5,,0.00,0.26,,0.40,,84,51.3,,16,1,,0,1.24,19,23,-4,-0.21,+0.93,1,50,0,0,0,0,0,0,0,1,Ligue-2,60,2017-2018
Sylvain Marveaux,fr FRA,"MF,FW",Lorient,31,1986,27,25,2052,22.8,7,5,2,5,5,0,0,0.31,0.22,0.53,0.09,0.31,0,17,,0.00,0.75,,0.12,,76,60.0,,12,2,,1,1.52,37,32,+5,+0.22,-0.44,0,16,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Julien Masson,fr FRA,MF,Valenciennes,19,1998,24,21,1754,19.5,1,2,1,0,0,3,2,0.05,0.10,0.15,0.05,0.15,0,1,,0.00,0.05,,1.00,,73,51.3,,11,3,,5,1.25,20,25,-5,-0.26,+0.23,1,33,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Edwin Massucco,fr FRA,MF,Bourg-Péronnas,18,1999,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,19,1.1,,0,2,,7,0.00,1,2,-1,-2.43,-1.47,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jean-Philippe Mateta,fr FRA,FW,Le Havre,20,1997,35,30,2697,30.0,17,0,16,1,1,1,0,0.57,0.00,0.57,0.53,0.53,0,41,,0.00,1.37,,0.39,,77,78.9,,11,5,,1,1.78,42,24,+18,+0.60,+0.48,0,48,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Tony Mauricio,fr FRA,MF,Valenciennes,23,1994,34,26,2256,25.1,6,1,4,2,2,2,1,0.24,0.04,0.28,0.16,0.20,0,21,,0.00,0.84,,0.19,,66,66.0,,11,8,,2,1.24,37,39,-2,-0.08,+0.85,0,21,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Kévin Mayi,ga GAB,FW,Brest,24,1993,14,6,551,6.1,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,0,4,,0.00,0.65,,0.00,,39,16.1,,0,8,,6,1.93,7,7,0,0.00,-0.47,0,9,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Nolan Mbemba,cg CGO,"MF,DF",Reims,22,1995,16,9,820,9.1,1,2,1,0,0,0,0,0.11,0.22,0.33,0.11,0.33,0,4,,0.00,0.44,,0.25,,51,24.0,,2,7,,10,2.50,19,6,+13,+1.43,+0.15,0,14,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Samson Mbingui,ga GAB,MF,Tours,25,1992,9,7,534,5.9,1,2,1,0,0,1,0,0.17,0.34,0.51,0.17,0.51,0,5,,0.00,0.84,,0.20,,59,15.6,,3,2,,1,0.67,7,10,-3,-0.51,+0.46,0,14,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Yakou Méïte,ci CIV,"FW,MF",Sochaux,21,1996,31,13,1432,15.9,3,0,2,1,1,3,1,0.19,0.00,0.19,0.13,0.13,0,21,,0.00,1.32,,0.10,,46,41.9,,3,18,,2,1.35,22,23,-1,-0.06,+0.39,0,35,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Edouard Mendy,sn SEN,GK,Reims,25,1992,34,34,2989,33.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,88,87.4,,33,0,,1,2.38,67,22,+45,+1.35,+0.31,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jules Mendy,sn SEN,DF,Quevilly-Rouen,22,1994,7,6,541,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,77,15.8,,6,1,,12,0.71,4,13,-9,-1.50,-1.12,0,9,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Yanis Merdji,dz ALG,FW,Bourg-Péronnas,23,1993,35,23,2118,23.5,9,3,9,0,0,3,0,0.38,0.13,0.51,0.38,0.51,0,22,,0.00,0.93,,0.41,,61,61.9,,12,12,,2,0.94,27,50,-23,-0.98,-0.01,0,60,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Mehdi Merghem,fr FRA,"MF,FW",Châteauroux,20,1997,24,13,1203,13.4,0,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,0,6,,0.00,0.45,,0.00,,50,35.2,,3,11,,6,1.42,16,18,-2,-0.15,-0.23,0,27,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Cyrille Merville,fr FRA,GK,Valenciennes,35,1982,4,2,250,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,63,7.3,,2,2,,33,1.50,4,5,-1,-0.36,+0.01,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Walid Mesloub,dz ALG,MF,Lens,31,1985,13,12,1081,12.0,5,2,5,0,0,2,0,0.42,0.17,0.58,0.42,0.58,0,9,,0.00,0.75,,0.56,,83,31.6,,11,1,,2,1.31,17,18,-1,-0.08,-0.08,0,6,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Romain Métanire,mg MAD,DF,Reims,27,1990,37,37,3326,37.0,0,2,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0,6,,0.00,0.16,,0.00,,90,97.3,,36,0,,0,2.38,74,23,+51,+1.38,+2.34,0,29,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jonathan Mexique,fr FRA,MF,Tours,22,1995,5,2,171,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,34,5.0,,0,3,,11,0.80,2,2,0,0.00,+0.94,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Axel Méyé,ga GAB,FW,Paris FC,22,1995,1,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,21,0.6,,0,1,,2,0.00,0,1,-1,-4.29,-4.58,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Florian Miguel,fr FRA,DF,Tours,20,1996,31,31,2706,30.1,4,1,4,0,0,5,0,0.13,0.03,0.17,0.13,0.17,0,11,,0.00,0.37,,0.36,,87,79.1,,28,0,,1,0.52,23,53,-30,-1.00,-0.49,0,40,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Martin Mimoun,fr FRA,MF,Paris FC,25,1992,8,4,384,4.3,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,0,2,,0.00,0.47,,0.50,,48,11.2,,0,4,,14,1.38,6,5,+1,+0.23,-0.03,0,5,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Axel Mohamed Bakayoko,fr FRA,"FW,DF",Sochaux,19,1998,17,4,605,6.7,1,1,1,0,0,2,0,0.15,0.15,0.30,0.15,0.30,0,2,,0.00,0.30,,0.50,,36,17.7,,0,13,,4,1.24,6,15,-9,-1.34,-1.27,0,8,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Jérôme Mombris,mg MAD,DF,Gazélec Ajaccio,29,1987,33,33,2970,33.0,2,4,2,0,0,11,1,0.06,0.12,0.18,0.06,0.18,0,4,,0.00,0.12,,0.50,,90,86.8,,32,0,,0,1.12,28,47,-19,-0.58,+0.62,0,34,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Adrien Monfray,fr FRA,DF,Orléans,26,1990,35,35,3150,35.0,1,2,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09,0,5,,0.00,0.14,,0.20,,90,92.1,,35,0,,0,1.23,49,54,-5,-0.14,+1.19,0,30,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Romain Montiel,fr FRA,FW,Auxerre,22,1995,3,1,117,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,39,3.4,,0,2,,0,0.00,1,2,-1,-0.77,-0.69,0,3,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Steven Moreira,fr FRA,DF,Lorient,22,1994,35,35,3150,35.0,1,2,1,0,0,10,0,0.03,0.06,0.09,0.03,0.09,0,4,,0.00,0.11,,0.25,,90,92.1,,35,0,,0,1.69,54,42,+12,+0.34,-0.66,0,29,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Lebo Mothiba,za RSA,"FW,MF",Valenciennes,21,1996,20,19,1512,16.8,8,2,8,0,1,2,0,0.48,0.12,0.60,0.48,0.60,0,18,,0.00,1.07,,0.44,,76,44.2,,9,1,,0,1.15,25,26,-1,-0.06,+0.55,0,24,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Harold Moukoudi,cm CMR,DF,Le Havre,19,1997,33,33,2929,32.5,4,1,4,0,0,5,0,0.12,0.03,0.15,0.12,0.15,0,5,,0.00,0.15,,0.80,,89,85.6,,32,0,,1,1.77,48,30,+18,+0.55,+0.37,0,30,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Bevic Moussiti-Oko,cg CGO,FW,Le Havre,22,1995,5,0,34,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,7,1.0,,0,5,,3,2.17,1,0,+1,+2.65,+2.17,0,6,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Rémi Mulumba,cd COD,"MF,DF",Gazélec Ajaccio,24,1992,12,12,1065,11.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,89,31.1,,11,0,,0,1.42,10,18,-8,-0.68,-0.03,0,22,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Vincent Muratori,fr FRA,"DF,MF",Nancy,29,1987,26,22,1930,21.4,1,2,1,0,0,1,2,0.05,0.09,0.14,0.05,0.14,0,1,,0.00,0.05,,1.00,,74,56.4,,17,4,,4,1.04,21,25,-4,-0.19,+0.48,1,25,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Gabriel Mutombo,fr FRA,DF,Orléans,21,1996,16,15,1335,14.8,1,0,1,0,0,4,2,0.07,0.00,0.07,0.07,0.07,0,4,,0.00,0.27,,0.25,,83,39.0,,14,1,,14,1.25,15,18,-3,-0.20,+0.06,1,18,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Arnold Mvuemba,cd COD,"FW,MF",Lorient,32,1985,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,6,0.2,,0,1,,1,0.00,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Alassane N'Diaye,fr FRA,"MF,FW",Clermont Foot,26,1991,38,26,2232,24.8,2,2,2,0,0,2,0,0.08,0.08,0.16,0.08,0.16,0,9,,0.00,0.36,,0.22,,59,65.3,,8,12,,0,1.66,31,17,+14,+0.56,+0.26,0,31,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Obite N'Dicka,fr FRA,DF,Auxerre,17,1999,12,10,890,9.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.10,,0.00,,74,26.0,,9,2,,9,0.58,10,25,-15,-1.52,-1.91,0,15,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Mayoro N'Doye,sn SEN,"MF,FW",Tours,25,1991,28,26,2316,25.7,1,3,1,0,0,6,2,0.04,0.12,0.16,0.04,0.16,0,13,,0.00,0.51,,0.08,,83,67.7,,21,2,,0,0.75,26,44,-18,-0.70,+0.60,1,59,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Guy N'dy Assembé,cm CMR,GK,Nancy,31,1986,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,15.8,,6,0,,8,0.67,6,10,-4,-0.67,-0.32,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Ferris N'Goma,fr FRA,"MF,FW",Orléans,24,1993,31,25,2142,23.8,2,1,1,1,1,7,3,0.08,0.04,0.13,0.04,0.08,0,6,,0.00,0.25,,0.17,,69,62.6,,11,6,,3,1.26,37,36,+1,+0.04,+0.75,1,47,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Serge N'Guessan,ci CIV,MF,Nancy,23,1994,12,8,715,7.9,0,2,0,0,0,4,0,0.00,0.25,0.25,0.00,0.25,0,1,,0.00,0.13,,0.00,,60,20.9,,6,4,,13,1.00,8,12,-4,-0.50,-0.14,0,24,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Steven N'Guessan,fr FRA,DF,Gazélec Ajaccio,17,2000,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,1,,,1.50,,0.00,,60,1.8,,0,0,,1,0.00,1,3,-2,-3.00,-2.38,,3,,,,,,,,,Ligue-2,60,2017-2018
Pierre-Daniel N'Guinda,fr FRA,DF,Quevilly-Rouen,21,1996,16,15,1232,13.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,77,36.0,,10,1,,3,0.94,18,21,-3,-0.22,+0.52,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Vital N'Simba,cd COD,"MF,DF",Bourg-Péronnas,24,1993,27,21,1885,20.9,1,4,1,0,0,5,2,0.05,0.19,0.24,0.05,0.24,0,4,,0.00,0.19,,0.25,,70,55.1,,13,6,,5,0.85,29,53,-24,-1.15,-0.38,1,31,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Livio Nabab,gp GLP,"FW,MF",Orléans,29,1988,22,5,709,7.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,3,,0.00,0.38,,0.00,,32,20.7,,2,17,,9,1.41,8,13,-5,-0.63,-0.50,0,29,0,0,0,0,0,0,0,1,Ligue-2,60,2017-2018
Lenny Nangis,fr FRA,"MF,FW",Valenciennes,23,1994,21,10,1028,11.4,0,3,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,0,7,,0.00,0.61,,0.00,,49,30.1,,6,11,,5,1.14,18,27,-9,-0.79,-0.60,0,27,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Ange Nanizayamo,fr FRA,DF,Tours,19,1998,1,1,80,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,80,2.3,,0,0,,6,0.00,0,1,-1,-1.13,-0.24,0,0,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Lamine Ndao,sn SEN,"FW,MF",Quevilly-Rouen,22,1994,12,11,908,10.1,7,3,7,0,0,3,0,0.69,0.30,0.99,0.69,0.99,0,14,,0.00,1.39,,0.50,,76,26.5,,5,1,,0,0.92,14,13,+1,+0.10,+0.89,0,25,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Lamine Ndao,sn SEN,FW,Valenciennes,22,1994,3,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,8,0.7,,0,3,,6,0.00,0,1,-1,-3.60,-3.26,0,1,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Youssouf Ndiaye,sn SEN,MF,Bourg-Péronnas,21,1995,18,14,1239,13.8,2,1,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22,,3,,,0.22,,0.67,,69,36.2,,10,4,,9,1.06,16,34,-18,-1.31,-0.52,,21,,,,,,,,,Ligue-2,60,2017-2018
Aly Ndom,fr FRA,MF,Reims,21,1996,26,6,766,8.5,2,1,2,0,0,3,2,0.23,0.12,0.35,0.23,0.35,0,4,,0.00,0.47,,0.50,,29,22.4,,5,20,,12,2.65,16,5,+11,+1.29,-0.03,1,22,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Loris Néry,fr FRA,DF,Valenciennes,26,1991,21,21,1872,20.8,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0,1,,0.00,0.05,,0.00,,89,54.7,,20,0,,10,1.29,30,30,0,0.00,+0.81,0,18,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Loïc Nestor,fr FRA,"DF,MF",Valenciennes,28,1989,17,16,1458,16.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.06,,0.00,,86,42.6,,16,1,,6,0.76,13,28,-15,-0.93,-0.97,0,14,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Anatole Ngamukol,cd COD,"FW,MF",Reims,29,1988,26,11,1049,11.7,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0,6,,0.00,0.51,,0.17,,40,30.7,,1,15,,10,2.31,20,6,+14,+1.20,-0.17,0,40,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Aurélien Nguiamba,fr FRA,MF,Nancy,18,1999,2,1,120,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,60,3.5,,1,1,,3,1.50,3,2,+1,+0.75,+1.19,0,4,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
Sikou Niakaté,fr FRA,DF,Valenciennes,18,1999,24,22,1980,22.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,1,,0.00,0.05,,0.00,,83,57.9,,21,2,,5,1.29,29,39,-10,-0.45,-0.20,0,28,0,0,0,0,0,0,0,0,Ligue-2,60,2017-2018
