Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
1.0,Fri,2019-08-09,20:45,Monaco,0.8,0–3,0.8,Lyon,10000.0,Stade Louis II.,Ruddy Buquet,Ligue-1,13,2019-2020
1.0,Sat,2019-08-10,17:30,Marseille,0.5,0–2,1.5,Reims,52887.0,Orange Vélodrome,Jérôme Brisard,Ligue-1,13,2019-2020
1.0,Sat,2019-08-10,20:00,Brest,1.7,1–1,2.0,Toulouse,14238.0,Stade Francis-Le Blé,Olivier Thual,Ligue-1,13,2019-2020
1.0,Sat,2019-08-10,20:00,Angers,1.4,3–1,1.0,Bordeaux,10749.0,Stade Raymond Kopa,Hakim Ben El Hadj Salem,Ligue-1,13,2019-2020
1.0,Sat,2019-08-10,20:00,Dijon,2.1,1–2,1.3,Saint-Étienne,14334.0,Stade Gaston Gérard,Thomas Léonard,Ligue-1,13,2019-2020
1.0,Sat,2019-08-10,20:00,Nice,1.7,2–1,0.9,Amiens,17719.0,Stade de Nice,Jérémie Pignard,Ligue-1,13,2019-2020
1.0,Sat,2019-08-10,20:00,Montpellier,2.0,0–1,1.1,Rennes,15212.0,Stade de la Mosson,Willy Delajod,Ligue-1,13,2019-2020
1.0,Sun,2019-08-11,15:00,Lille,1.5,2–1,0.7,Nantes,34494.0,Stade Pierre-Mauroy,Mikael Lesage,Ligue-1,13,2019-2020
1.0,Sun,2019-08-11,17:00,Strasbourg,1.3,1–1,0.7,Metz,25476.0,Stade de la Meinau,Antony Gautier,Ligue-1,13,2019-2020
1.0,Sun,2019-08-11,21:00,Paris S-G,3.0,3–0,0.3,Nîmes,47151.0,Parc des Princes,Clément Turpin,Ligue-1,13,2019-2020
,,,,,,,,,,,,Ligue-1,13,2019-2020
2.0,Fri,2019-08-16,20:45,Lyon,1.3,6–0,0.3,Angers,49871.0,Groupama Stadium,Benoît Millot,Ligue-1,13,2019-2020
2.0,Sat,2019-08-17,17:30,Nantes,0.6,0–0,1.1,Marseille,34832.0,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Ligue-1,13,2019-2020
2.0,Sat,2019-08-17,20:00,Nîmes,1.2,1–2,1.6,Nice,13243.0,Stade des Costières,François Letexier,Ligue-1,13,2019-2020
2.0,Sat,2019-08-17,20:00,Metz,2.3,3–0,0.8,Monaco,19088.0,Stade Saint-Symphorien,Eric Wattellier,Ligue-1,13,2019-2020
2.0,Sat,2019-08-17,20:00,Toulouse,1.9,1–0,1.3,Dijon,10583.0,Stadium Municipal,Ruddy Buquet,Ligue-1,13,2019-2020
2.0,Sat,2019-08-17,20:00,Bordeaux,0.9,1–1,0.5,Montpellier,30192.0,Stade Matmut-Atlantique,Franck Schneider,Ligue-1,13,2019-2020
2.0,Sat,2019-08-17,20:00,Amiens,1.3,1–0,0.2,Lille,12481.0,Stade de la Licorne,Karim Abed,Ligue-1,13,2019-2020
2.0,Sun,2019-08-18,15:00,Saint-Étienne,1.7,1–1,0.5,Brest,28645.0,Stade Geoffroy-Guichard,Johan Hamel,Ligue-1,13,2019-2020
2.0,Sun,2019-08-18,17:00,Reims,0.4,0–0,0.4,Strasbourg,13714.0,Stade Auguste-Delaune II,Florent Batta,Ligue-1,13,2019-2020
2.0,Sun,2019-08-18,21:00,Rennes,0.8,2–1,0.7,Paris S-G,28596.0,Roazhon Park,Antony Gautier,Ligue-1,13,2019-2020
3.0,Sat,2019-08-24,20:00,Angers,1.4,3–0,0.1,Metz,9001.0,Stade Raymond Kopa,Stéphanie Frappart,Ligue-1,13,2019-2020
3.0,Sat,2019-08-24,20:00,Amiens,0.4,1–2,2.2,Nantes,11393.0,Stade de la Licorne,Jeremy Stinat,Ligue-1,13,2019-2020
3.0,Sat,2019-08-24,20:00,Dijon,0.5,0–2,0.7,Bordeaux,12471.0,Stade Gaston Gérard,François Letexier,Ligue-1,13,2019-2020
3.0,Sat,2019-08-24,20:00,Brest,0.6,1–0,0.8,Reims,13958.0,Stade Francis-Le Blé,Hakim Ben El Hadj Salem,Ligue-1,13,2019-2020
3.0,Sun,2019-08-25,15:00,Monaco,3.0,2–2,1.3,Nîmes,7438.0,Stade Louis II.,Amaury Delerue,Ligue-1,13,2019-2020
3.0,Sun,2019-08-25,17:00,Strasbourg,1.8,0–2,0.4,Rennes,24951.0,Stade de la Meinau,Ruddy Buquet,Ligue-1,13,2019-2020
3.0,Sun,2019-08-25,21:00,Paris S-G,3.5,4–0,0.3,Toulouse,47325.0,Parc des Princes,Jérôme Brisard,Ligue-1,13,2019-2020
3.0,Tue,2019-08-27,19:00,Montpellier,2.0,1–0,0.8,Lyon,19387.0,Stade de la Mosson,Mikael Lesage,Ligue-1,13,2019-2020
3.0,Wed,2019-08-28,19:00,Lille,2.6,3–0,0.5,Saint-Étienne,36138.0,Stade Pierre-Mauroy,Olivier Thual,Ligue-1,13,2019-2020
3.0,Wed,2019-08-28,21:00,Nice,1.5,1–2,1.6,Marseille,31825.0,Stade de Nice,Clément Turpin,Ligue-1,13,2019-2020
4.0,Fri,2019-08-30,20:45,Metz,0.4,0–2,1.5,Paris S-G,20685.0,Stade Saint-Symphorien,Franck Schneider,Ligue-1,13,2019-2020
4.0,Sat,2019-08-31,17:30,Lyon,0.8,1–1,1.1,Bordeaux,52327.0,Groupama Stadium,Antony Gautier,Ligue-1,13,2019-2020
4.0,Sat,2019-08-31,20:00,Angers,1.0,2–0,0.7,Dijon,8988.0,Stade Raymond Kopa,Jérémie Pignard,Ligue-1,13,2019-2020
4.0,Sat,2019-08-31,20:00,Nîmes,2.2,3–0,1.1,Brest,12488.0,Stade des Costières,Thomas Léonard,Ligue-1,13,2019-2020
4.0,Sat,2019-08-31,20:00,Toulouse,0.9,2–0,0.4,Amiens,10184.0,Stadium Municipal,Florent Batta,Ligue-1,13,2019-2020
4.0,Sat,2019-08-31,20:00,Nantes,0.7,1–0,0.8,Montpellier,18980.0,Stade de la Beaujoire - Louis Fonteneau,Karim Abed,Ligue-1,13,2019-2020
4.0,Sun,2019-09-01,15:00,Rennes,0.6,1–2,1.9,Nice,26721.0,Roazhon Park,Johan Hamel,Ligue-1,13,2019-2020
4.0,Sun,2019-09-01,15:00,Reims,1.9,2–0,1.4,Lille,14477.0,Stade Auguste-Delaune II,Eric Wattellier,Ligue-1,13,2019-2020
4.0,Sun,2019-09-01,17:00,Strasbourg,1.1,2–2,3.1,Monaco,24556.0,Stade de la Meinau,Willy Delajod,Ligue-1,13,2019-2020
4.0,Sun,2019-09-01,21:00,Marseille,0.8,1–0,0.7,Saint-Étienne,44074.0,Orange Vélodrome,Benoît Millot,Ligue-1,13,2019-2020
5.0,Fri,2019-09-13,19:00,Lille,1.4,2–1,0.7,Angers,32834.0,Stade Pierre-Mauroy,Ruddy Buquet,Ligue-1,13,2019-2020
5.0,Fri,2019-09-13,20:45,Amiens,0.6,2–2,1.7,Lyon,12577.0,Stade de la Licorne,Benoît Bastien,Ligue-1,13,2019-2020
5.0,Sat,2019-09-14,17:30,Paris S-G,0.9,1–0,0.5,Strasbourg,47505.0,Parc des Princes,Amaury Delerue,Ligue-1,13,2019-2020
5.0,Sat,2019-09-14,20:00,Bordeaux,1.1,2–0,1.0,Metz,14352.0,Stade Matmut-Atlantique,Mikael Lesage,Ligue-1,13,2019-2020
5.0,Sat,2019-09-14,20:00,Brest,0.4,0–0,0.3,Rennes,14937.0,Stade Francis-Le Blé,Clément Turpin,Ligue-1,13,2019-2020
5.0,Sat,2019-09-14,20:00,Dijon,0.9,0–0,0.5,Nîmes,11413.0,Stade Gaston Gérard,Stéphanie Frappart,Ligue-1,13,2019-2020
5.0,Sat,2019-09-14,20:00,Montpellier,1.5,2–1,1.3,Nice,12765.0,Stade de la Mosson,Olivier Thual,Ligue-1,13,2019-2020
5.0,Sun,2019-09-15,15:00,Nantes,0.4,1–0,0.6,Reims,18897.0,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Ligue-1,13,2019-2020
5.0,Sun,2019-09-15,17:00,Saint-Étienne,1.4,2–2,1.7,Toulouse,24240.0,Stade Geoffroy-Guichard,Jeremy Stinat,Ligue-1,13,2019-2020
5.0,Sun,2019-09-15,21:00,Monaco,2.8,3–4,1.9,Marseille,9147.0,Stade Louis II.,Antony Gautier,Ligue-1,13,2019-2020
6.0,Fri,2019-09-20,20:45,Strasbourg,2.2,2–1,0.6,Nantes,24013.0,Stade de la Meinau,Florent Batta,Ligue-1,13,2019-2020
6.0,Sat,2019-09-21,17:30,Marseille,1.5,1–1,0.1,Montpellier,48007.0,Orange Vélodrome,Amaury Delerue,Ligue-1,13,2019-2020
6.0,Sat,2019-09-21,20:00,Metz,1.5,1–2,1.5,Amiens,15106.0,Stade Saint-Symphorien,Hakim Ben El Hadj Salem,Ligue-1,13,2019-2020
6.0,Sat,2019-09-21,20:00,Nice,1.0,2–1,1.7,Dijon,16255.0,Stade de Nice,Willy Delajod,Ligue-1,13,2019-2020
6.0,Sat,2019-09-21,20:00,Nîmes,1.5,1–0,0.9,Toulouse,12258.0,Stade des Costières,Karim Abed,Ligue-1,13,2019-2020
6.0,Sat,2019-09-21,20:00,Reims,1.8,0–0,0.6,Monaco,14426.0,Stade Auguste-Delaune II,Olivier Thual,Ligue-1,13,2019-2020
6.0,Sat,2019-09-21,20:00,Bordeaux,1.2,2–2,1.4,Brest,15213.0,Stade Matmut-Atlantique,Benoît Millot,Ligue-1,13,2019-2020
6.0,Sun,2019-09-22,15:00,Rennes,0.5,1–1,1.3,Lille,25772.0,Roazhon Park,Jérôme Brisard,Ligue-1,13,2019-2020
6.0,Sun,2019-09-22,17:00,Angers,1.6,4–1,0.5,Saint-Étienne,9831.0,Stade Raymond Kopa,Franck Schneider,Ligue-1,13,2019-2020
6.0,Sun,2019-09-22,21:00,Lyon,0.8,0–1,1.9,Paris S-G,54583.0,Groupama Stadium,Ruddy Buquet,Ligue-1,13,2019-2020
7.0,Tue,2019-09-24,19:00,Dijon,1.5,0–0,1.1,Marseille,15061.0,Stade Gaston Gérard,Jeremy Stinat,Ligue-1,13,2019-2020
7.0,Tue,2019-09-24,21:00,Monaco,2.0,3–1,0.6,Nice,9358.0,Stade Louis II.,Mikael Lesage,Ligue-1,13,2019-2020
7.0,Wed,2019-09-25,19:00,Nantes,1.3,1–0,1.2,Rennes,26952.0,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Ligue-1,13,2019-2020
7.0,Wed,2019-09-25,19:00,Lille,2.7,2–0,0.5,Strasbourg,30103.0,Stade Pierre-Mauroy,Johan Hamel,Ligue-1,13,2019-2020
7.0,Wed,2019-09-25,19:00,Amiens,1.6,1–3,1.0,Bordeaux,11367.0,Stade de la Licorne,Willy Delajod,Ligue-1,13,2019-2020
7.0,Wed,2019-09-25,19:00,Saint-Étienne,1.0,0–1,0.9,Metz,19712.0,Stade Geoffroy-Guichard,Eric Wattellier,Ligue-1,13,2019-2020
7.0,Wed,2019-09-25,19:00,Montpellier,0.6,1–0,1.1,Nîmes,16445.0,Stade de la Mosson,Benoît Bastien,Ligue-1,13,2019-2020
7.0,Wed,2019-09-25,19:00,Toulouse,0.2,0–2,1.7,Angers,10177.0,Stadium Municipal,Olivier Thual,Ligue-1,13,2019-2020
7.0,Wed,2019-09-25,19:00,Brest,0.6,2–2,1.0,Lyon,14472.0,Stade Francis-Le Blé,Amaury Delerue,Ligue-1,13,2019-2020
7.0,Wed,2019-09-25,21:00,Paris S-G,0.5,0–2,1.0,Reims,47376.0,Parc des Princes,François Letexier,Ligue-1,13,2019-2020
8.0,Sat,2019-09-28,13:30,Lyon,1.4,0–1,0.4,Nantes,46647.0,Groupama Stadium,Benoît Millot,Ligue-1,13,2019-2020
8.0,Sat,2019-09-28,17:30,Bordeaux,0.1,0–1,3.1,Paris S-G,39215.0,Stade Matmut-Atlantique,Jérôme Brisard,Ligue-1,13,2019-2020
