Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Emmanuel Bourgaud,fr FRA,"MF,FW",Red Star,30,1987,22,18,1497,16.6,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,,,,,,,,,68,43.8,80,11,4,15,5,0.82,11,19,-8,-0.48,+0.55,0,,,,,,,,,0,Ligue-2,60,2018-2019
Yacine Bourhane,km COM,MF,Niort,19,1998,18,13,1108,12.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,62,32.4,74,5,5,28,6,1.28,12,12,0,0.00,+0.27,0,,,,,,,,,0,Ligue-2,60,2018-2019
Grégory Bourillon,fr FRA,"MF,DF",Châteauroux,34,1984,35,34,3000,33.3,8,1,3,5,5,7,0,0.24,0.03,0.27,0.09,0.12,,,,,,,,,86,87.7,88,33,1,9,0,1.34,36,38,-2,-0.06,+0.58,0,,,,,,,,,0,Ligue-2,60,2018-2019
Lakdar Boussaha,fr FRA,"FW,MF",Grenoble,31,1987,14,3,385,4.3,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,,,,,,,,,28,11.3,73,0,11,15,5,1.00,4,4,0,0.00,+0.12,0,,,,,,,,,0,Ligue-2,60,2018-2019
Samir Bouzar,fr FRA,DF,Nancy,18,1999,1,1,90,1.0,0,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,,,,,,,,,90,2.6,90,1,0,,2,3.00,2,1,+1,+1.00,+1.41,0,,,,,,,,,0,Ligue-2,60,2018-2019
John Boye,gh GHA,DF,Metz,31,1987,36,36,3240,36.0,1,1,1,0,0,8,0,0.03,0.03,0.06,0.03,0.06,,,,,,,,,90,94.7,90,36,0,,0,2.08,56,22,+34,+0.94,-0.56,0,,,,,,,,,0,Ligue-2,60,2018-2019
Fabien Boyer,mg MAD,DF,Grenoble,27,1991,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,18,0.5,,0,1,17,0,0.00,0,1,-1,-5.00,-4.92,0,,,,,,,,,0,Ligue-2,60,2018-2019
Julien Boyer,fr FRA,DF,Béziers,20,1998,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,13.2,90,5,0,,6,1.40,3,2,+1,+0.20,+0.75,0,,,,,,,,,0,Ligue-2,60,2018-2019
Yohan Brun,fr FRA,MF,Grenoble,23,1994,9,3,320,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,36,9.4,65,0,6,21,5,0.44,6,8,-2,-0.56,-0.50,0,,,,,,,,,0,Ligue-2,60,2018-2019
Pylyp Budkivskyi,ua UKR,FW,Sochaux,26,1992,9,2,236,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,26,6.9,83,1,7,10,5,0.78,0,3,-3,-1.14,-0.78,0,,,,,,,,,1,Ligue-2,60,2018-2019
Alexis Busin,fr FRA,MF,Nancy,22,1995,16,9,934,10.4,1,1,0,1,1,1,0,0.10,0.10,0.19,0.00,0.10,,,,,,,,,58,27.3,84,5,7,26,3,0.75,8,17,-9,-0.87,-0.69,0,,,,,,,,,0,Ligue-2,60,2018-2019
Édouard Butin,fr FRA,"FW,MF",Brest,30,1988,27,5,765,8.5,3,1,2,1,1,0,0,0.35,0.12,0.47,0.24,0.35,,,,,,,,,28,22.4,81,1,22,16,2,2.11,17,5,+12,+1.41,+0.84,0,,,,,,,,,0,Ligue-2,60,2018-2019
Manuel Cabit,mq MTQ,DF,Ajaccio,25,1993,34,33,2896,32.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,85,84.7,88,30,1,8,4,1.09,26,37,-11,-0.34,+0.52,0,,,,,,,,,0,Ligue-2,60,2018-2019
Jimmy Cabot,fr FRA,MF,Lorient,24,1994,33,30,2485,27.6,1,3,1,0,0,6,0,0.04,0.11,0.14,0.04,0.14,,,,,,,,,75,72.7,80,13,3,29,0,1.67,39,31,+8,+0.29,+0.10,0,,,,,,,,,0,Ligue-2,60,2018-2019
Kevin Cabral,fr FRA,MF,Valenciennes,19,1999,12,5,549,6.1,2,0,2,0,0,2,0,0.33,0.00,0.33,0.33,0.33,,,,,,,,,46,16.1,88,4,7,16,13,1.00,9,12,-3,-0.49,-0.30,0,,,,,,,,,0,Ligue-2,60,2018-2019
Demba Camara,gn GUI,"FW,MF",Troyes,23,1994,4,0,89,1.0,1,0,1,0,0,1,0,1.01,0.00,1.01,1.01,1.01,,,,,,,,,22,2.6,,0,4,21,4,1.75,2,2,0,0.00,-0.62,0,,,,,,,,,0,Ligue-2,60,2018-2019
Demba Camara,gn GUI,FW,Red Star,23,1994,9,3,381,4.2,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,,,,,,,,,42,11.1,87,2,6,20,3,0.78,3,5,-2,-0.47,+0.36,0,,,,,,,,,0,Ligue-2,60,2018-2019
Fodé Camara,gn GUI,DF,Gazélec Ajaccio,20,1998,32,26,2477,27.5,0,3,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,,,,,,,,,77,72.4,90,26,6,22,2,1.09,22,41,-19,-0.69,-0.21,0,,,,,,,,,1,Ligue-2,60,2018-2019
Ismaël Camara,fr FRA,MF,Red Star,17,2000,6,2,234,2.6,1,0,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,,,,,,,,,39,6.8,70,0,4,24,5,0.50,2,2,0,0.00,+0.85,0,,,,,,,,,0,Ligue-2,60,2018-2019
Samba Camara,ml MLI,DF,Le Havre,25,1992,27,26,2351,26.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,87,68.7,90,26,1,10,10,1.67,35,28,+7,+0.27,+0.44,0,,,,,,,,,0,Ligue-2,60,2018-2019
Cédric Cambon,fr FRA,DF,Orléans,31,1986,29,24,2096,23.3,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,,,,,,,,,72,61.3,84,21,5,18,4,1.34,27,35,-8,-0.34,-0.75,1,,,,,,,,,0,Ligue-2,60,2018-2019
Thibault Campanini,fr FRA,DF,Gazélec Ajaccio,20,1998,17,16,1408,15.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,83,41.2,87,14,1,20,5,0.94,11,18,-7,-0.45,+0.31,0,,,,,,,,,0,Ligue-2,60,2018-2019
Maxime Cassara,fr FRA,GK,Gazélec Ajaccio,26,1991,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,18.4,90,7,0,,6,1.57,10,11,-1,-0.14,+0.60,0,,,,,,,,,0,Ligue-2,60,2018-2019
Jean-Charles Castelletto,cm CMR,DF,Brest,23,1995,31,31,2790,31.0,2,1,2,0,0,3,0,0.06,0.03,0.10,0.06,0.10,,,,,,,,,90,81.6,90,31,0,,4,2.10,53,25,+28,+0.90,+0.76,0,,,,,,,,,0,Ligue-2,60,2018-2019
Johan Cavalli,fr FRA,MF,Ajaccio,36,1981,30,23,1860,20.7,2,5,1,1,1,10,0,0.10,0.24,0.34,0.05,0.29,,,,,,,,,62,54.4,75,4,7,20,1,0.90,19,29,-10,-0.48,-0.14,0,,,,,,,,,0,Ligue-2,60,2018-2019
Fabien Centonze,fr FRA,DF,Lens,22,1996,35,34,2968,33.0,0,2,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,,,,,,,,,85,86.8,87,31,1,17,0,1.58,39,25,+14,+0.42,-0.97,0,,,,,,,,,0,Ligue-2,60,2018-2019
Julien Cétout,fr FRA,MF,Béziers,30,1988,10,10,748,8.3,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,,,,,,,,,75,21.9,75,3,0,,1,1.40,6,6,0,0.00,+0.57,0,,,,,,,,,0,Ligue-2,60,2018-2019
Clément Chantôme,fr FRA,MF,Red Star,30,1987,16,13,1180,13.1,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,,,,,,,,,74,34.5,86,10,3,23,2,0.94,10,23,-13,-0.99,-0.31,1,,,,,,,,,0,Ligue-2,60,2018-2019
Gaëtan Charbonnier,fr FRA,FW,Brest,29,1988,37,35,3146,35.0,27,8,23,4,5,5,0,0.77,0.23,1.00,0.66,0.89,,,,,,,,,85,92.0,88,30,2,30,0,1.97,60,34,+26,+0.74,-0.24,0,,,,,,,,,0,Ligue-2,60,2018-2019
Brendan Chardonnet,fr FRA,DF,Brest,23,1994,10,10,892,9.9,2,0,2,0,0,1,1,0.20,0.00,0.20,0.20,0.20,,,,,,,,,89,26.1,89,9,0,,27,1.80,15,10,+5,+0.50,-0.35,0,,,,,,,,,1,Ligue-2,60,2018-2019
Paul Charruau,fr FRA,GK,Red Star,25,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,2.6,90,1,0,,16,0.00,0,1,-1,-1.00,-0.22,0,,,,,,,,,0,Ligue-2,60,2018-2019
Cantyn Chastang,fr FRA,MF,Clermont Foot,20,1998,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,11,0.6,,0,2,10,15,1.50,1,2,-1,-4.09,-4.30,0,,,,,,,,,0,Ligue-2,60,2018-2019
Malek Chergui,fr FRA,"MF,FW",Grenoble,30,1988,29,22,1928,21.4,8,1,7,1,2,1,0,0.37,0.05,0.42,0.33,0.37,,,,,,,,,66,56.4,81,11,7,21,0,1.38,27,28,-1,-0.05,+0.13,0,,,,,,,,,0,Ligue-2,60,2018-2019
Sergei Chernik,by BLR,GK,Nancy,30,1988,18,18,1620,18.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,47.4,90,18,0,,12,0.72,12,22,-10,-0.56,-0.36,0,,,,,,,,,0,Ligue-2,60,2018-2019
Brian Chevreuil,ht HAI,MF,Châteauroux,21,1997,4,0,54,0.6,1,0,1,0,0,0,0,1.67,0.00,1.67,1.67,1.67,,,,,,,,,14,1.6,,0,4,13,5,2.50,1,1,0,0.00,+0.13,0,,,,,,,,,0,Ligue-2,60,2018-2019
Jérémy Choplin,fr FRA,DF,Ajaccio,33,1985,27,26,2345,26.1,3,0,3,0,0,9,0,0.12,0.00,0.12,0.12,0.12,,,,,,,,,87,68.6,88,25,1,45,6,1.11,25,36,-11,-0.42,0.00,0,,,,,,,,,0,Ligue-2,60,2018-2019
Ylyas Chouaref,fr FRA,"FW,MF",Châteauroux,17,2000,11,6,645,7.2,1,1,1,0,0,0,1,0.14,0.14,0.28,0.14,0.28,,,,,,,,,59,18.9,86,4,5,26,3,1.27,7,5,+2,+0.28,+0.51,0,,,,,,,,,0,Ligue-2,60,2018-2019
Mounir Chouiar,fr FRA,"MF,FW",Lens,19,1999,25,14,1289,14.3,3,1,3,0,0,3,0,0.21,0.07,0.28,0.21,0.28,,,,,,,,,52,37.7,72,3,11,25,6,1.37,18,10,+8,+0.56,+0.01,0,,,,,,,,,0,Ligue-2,60,2018-2019
Cidinho,br BRA,MF,Béziers,25,1993,4,1,127,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,32,3.7,62,0,3,22,1,0.00,0,3,-3,-2.13,-1.74,0,,,,,,,,,0,Ligue-2,60,2018-2019
Saliou Ciss,sn SEN,DF,Valenciennes,28,1989,18,17,1514,16.8,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,,,,,,,,,84,44.3,89,16,1,0,0,1.28,25,25,0,0.00,+0.42,0,,,,,,,,,0,Ligue-2,60,2018-2019
Ousmane Cissokho,sn SEN,MF,Orléans,31,1987,27,26,2157,24.0,4,6,4,0,0,9,3,0.17,0.25,0.42,0.17,0.42,,,,,,,,,80,63.1,82,11,1,36,0,1.37,34,30,+4,+0.17,+0.59,2,,,,,,,,,0,Ligue-2,60,2018-2019
Alexis Claude-Maurice,fr FRA,"MF,FW",Lorient,20,1998,35,35,3090,34.3,14,3,14,0,0,4,0,0.41,0.09,0.50,0.41,0.50,,,,,,,,,88,90.4,88,26,0,,0,1.54,46,40,+6,+0.17,-0.92,0,,,,,,,,,0,Ligue-2,60,2018-2019
Jérémy Clément,fr FRA,MF,Nancy,33,1984,13,8,829,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,64,24.2,82,4,5,34,7,0.38,3,12,-9,-0.98,-0.80,0,,,,,,,,,0,Ligue-2,60,2018-2019
Alexandre Coeff,fr FRA,"DF,MF",Gazélec Ajaccio,26,1992,13,12,1057,11.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,81,30.9,85,9,1,35,1,0.92,8,15,-7,-0.60,+0.05,0,,,,,,,,,0,Ligue-2,60,2018-2019
Renaud Cohade,fr FRA,MF,Metz,33,1984,38,37,3307,36.7,0,6,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,,,,,,,,,87,96.7,89,33,1,18,0,2.13,58,23,+35,+0.95,-0.64,0,,,,,,,,,0,Ligue-2,60,2018-2019
Sékou Condé,gn GUI,DF,Châteauroux,25,1993,33,31,2835,31.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,,,,,,,,,86,82.9,89,27,2,46,2,1.21,25,33,-8,-0.25,-0.72,0,,,,,,,,,0,Ligue-2,60,2018-2019
Alois Confais,fr FRA,MF,Troyes,21,1996,5,4,341,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,68,10.0,83,2,1,10,3,1.20,3,5,-2,-0.53,-1.26,0,,,,,,,,,0,Ligue-2,60,2018-2019
Ibrahima Conté,gn GUI,DF,Niort,22,1996,18,18,1560,17.3,2,0,2,0,0,1,1,0.12,0.00,0.12,0.12,0.12,,,,,,,,,87,45.6,87,16,0,,0,1.61,19,15,+4,+0.23,+0.76,1,,,,,,,,,0,Ligue-2,60,2018-2019
José Contreras Verna,ve VEN,GK,Châteauroux,23,1994,7,7,630,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,18.4,90,7,0,,27,1.00,4,6,-2,-0.29,-0.19,0,,,,,,,,,0,Ligue-2,60,2018-2019
Jérémy Cordoval,gp GLP,DF,Troyes,28,1990,28,25,2194,24.4,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,,,,,,,,,78,64.2,87,22,3,3,6,1.76,34,20,+14,+0.57,-0.09,0,,,,,,,,,0,Ligue-2,60,2018-2019
Jérémy Corinus,fr FRA,DF,Ajaccio,21,1997,1,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,22,0.6,,0,1,21,5,0.00,0,0,0,0.00,+0.42,0,,,,,,,,,0,Ligue-2,60,2018-2019
Ibréhima Coulibaly,mr MTN,"MF,DF",Grenoble,28,1989,29,25,2209,24.5,1,0,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,,,,,,,,,76,64.6,83,10,4,33,2,1.62,30,28,+2,+0.08,+0.53,1,,,,,,,,,0,Ligue-2,60,2018-2019
Séga Coulibaly,fr FRA,DF,Nancy,22,1996,14,11,1023,11.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,73,29.9,84,9,3,33,6,0.86,7,17,-10,-0.88,-0.73,0,,,,,,,,,0,Ligue-2,60,2018-2019
Yacouba Coulibaly,bf BFA,DF,Le Havre,23,1994,20,20,1787,19.9,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,,,,,,,,,89,52.3,89,18,0,,7,1.35,23,22,+1,+0.05,-0.17,0,,,,,,,,,0,Ligue-2,60,2018-2019
Yoann Court,fr FRA,MF,Brest,28,1990,23,21,1765,19.6,6,5,6,0,0,6,0,0.31,0.25,0.56,0.31,0.56,,,,,,,,,77,51.6,81,10,2,27,0,2.13,34,20,+14,+0.71,-0.10,0,,,,,,,,,1,Ligue-2,60,2018-2019
Gaëtan Courtet,fr FRA,"FW,MF",Lorient,29,1989,32,9,994,11.0,2,1,2,0,0,3,0,0.18,0.09,0.27,0.18,0.27,,,,,,,,,31,29.1,67,1,23,17,6,1.56,14,12,+2,+0.18,-0.12,0,,,,,,,,,0,Ligue-2,60,2018-2019
Mathieu Coutadeur,fr FRA,MF,Ajaccio,32,1986,32,32,2856,31.7,5,3,5,0,0,1,0,0.16,0.09,0.25,0.16,0.25,,,,,,,,,89,83.5,89,30,0,,0,1.16,24,34,-10,-0.32,+0.64,0,,,,,,,,,0,Ligue-2,60,2018-2019
Anderson Emanuel Castelo Branco Cruz,ao ANG,"MF,FW",Sochaux,22,1996,30,21,1736,19.3,1,0,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,,,,,,,,,58,50.8,74,5,9,19,3,1.20,17,17,0,0.00,+0.86,0,,,,,,,,,0,Ligue-2,60,2018-2019
Danilson da Cruz,cv CPV,MF,Nancy,32,1986,10,9,795,8.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,80,23.2,86,7,1,21,2,0.20,3,15,-12,-1.36,-1.29,0,,,,,,,,,0,Ligue-2,60,2018-2019
Joffrey Cuffaut,fr FRA,"DF,MF",Valenciennes,30,1988,23,20,1791,19.9,2,1,2,0,0,2,1,0.10,0.05,0.15,0.10,0.15,,,,,,,,,78,52.4,88,17,3,9,10,1.00,20,29,-9,-0.45,-0.45,0,,,,,,,,,0,Ligue-2,60,2018-2019
Maxime D'Arpino,fr FRA,MF,Orléans,22,1996,15,12,1046,11.6,3,3,3,0,0,4,0,0.26,0.26,0.52,0.26,0.52,,,,,,,,,70,30.6,86,8,3,7,11,1.88,23,14,+9,+0.77,+1.19,0,,,,,,,,,0,Ligue-2,60,2018-2019
Adrian Dabasse,fr FRA,FW,Niort,25,1993,8,1,219,2.4,1,0,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41,,,,,,,,,27,6.4,81,0,7,20,4,0.75,2,2,0,0.00,+0.20,0,,,,,,,,,0,Ligue-2,60,2018-2019
Elhadj Dabo,sn SEN,"DF,MF",Valenciennes,22,1995,11,11,928,10.3,1,0,1,0,0,2,2,0.10,0.00,0.10,0.10,0.10,,,,,,,,,84,27.1,84,9,0,,1,1.36,19,19,0,0.00,+0.33,0,,,,,,,,,0,Ligue-2,60,2018-2019
Julien Dacosta,fr FRA,DF,Niort,22,1996,27,23,2143,23.8,0,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,,,,,,,,,79,62.7,88,20,4,32,4,0.78,16,31,-15,-0.63,-1.19,0,,,,,,,,,0,Ligue-2,60,2018-2019
Francis Dady Ngoye,fr FRA,DF,Grenoble,28,1990,12,7,711,7.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,59,20.8,85,6,5,23,19,1.75,15,13,+2,+0.25,+0.45,0,,,,,,,,,0,Ligue-2,60,2018-2019
Sofiane Daham,dz ALG,MF,Sochaux,22,1996,24,18,1449,16.1,3,0,3,0,0,3,1,0.19,0.00,0.19,0.19,0.19,,,,,,,,,60,42.4,71,4,6,27,2,1.13,11,17,-6,-0.37,+0.08,1,,,,,,,,,0,Ligue-2,60,2018-2019
Maurice Dalé,fr FRA,FW,Nancy,33,1985,12,5,486,5.4,1,0,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,,,,,,,,,41,14.2,73,2,7,18,6,0.58,3,6,-3,-0.56,-0.22,0,,,,,,,,,0,Ligue-2,60,2018-2019
Stéphane Darbion,fr FRA,MF,Troyes,34,1984,6,1,145,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,24,4.2,70,0,5,15,3,2.00,3,0,+3,+1.86,+1.31,0,,,,,,,,,0,Ligue-2,60,2018-2019
Dyjan Carlos De Azevedo,br BRA,MF,Paris FC,27,1991,6,2,197,2.2,1,0,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46,,,,,,,,,33,5.8,71,0,4,14,9,1.00,2,0,+2,+0.91,+0.58,0,,,,,,,,,0,Ligue-2,60,2018-2019
Thomas Delaine,fr FRA,DF,Metz,26,1992,32,31,2826,31.4,0,5,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,,,,,,,,,88,82.6,89,29,1,62,0,2.03,43,17,+26,+0.83,-0.84,0,,,,,,,,,0,Ligue-2,60,2018-2019
Thomas Delaine,fr FRA,DF,Paris FC,26,1992,4,4,360,4.0,0,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,,,,,,,,,90,10.5,90,4,0,,0,2.00,5,2,+3,+0.75,+0.43,0,,,,,,,,,0,Ligue-2,60,2018-2019
Jonathan Delaplace,fr FRA,"DF,MF",Lorient,32,1986,12,7,764,8.5,0,2,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24,,,,,,,,,64,22.3,89,5,5,28,2,1.92,11,6,+5,+0.59,+0.42,0,,,,,,,,,0,Ligue-2,60,2018-2019
Paul Delecroix,fr FRA,GK,Metz,29,1988,1,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,23,0.7,,0,1,22,37,3.00,0,0,0,0.00,-0.98,0,,,,,,,,,0,Ligue-2,60,2018-2019
Julien Delétraz,fr FRA,MF,Grenoble,32,1985,9,4,378,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,42,11.1,85,2,5,8,10,2.44,5,2,+3,+0.71,+0.92,0,,,,,,,,,0,Ligue-2,60,2018-2019
Vincent Demarconnay,fr FRA,GK,Paris FC,35,1983,37,37,3330,37.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,97.4,90,37,0,,0,1.71,36,18,+18,+0.49,+4.49,0,,,,,,,,,0,Ligue-2,60,2018-2019
Papa Demba Camara,sn SEN,GK,Grenoble,25,1993,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,39.5,90,15,0,,21,1.13,18,21,-3,-0.20,-0.16,0,,,,,,,,,0,Ligue-2,60,2018-2019
Aliou Dembelé,ml MLI,MF,Ajaccio,30,1988,16,9,833,9.3,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,,,,,,,,,52,24.4,80,4,7,16,13,0.75,6,15,-9,-0.97,-0.73,0,,,,,,,,,0,Ligue-2,60,2018-2019
Malaly Dembélé,fr FRA,"FW,MF",Nancy,21,1997,22,11,1080,12.0,4,2,4,0,0,2,1,0.33,0.17,0.50,0.33,0.50,,,,,,,,,49,31.6,76,6,11,22,6,1.00,15,14,+1,+0.08,+0.66,0,,,,,,,,,0,Ligue-2,60,2018-2019
Ermedin Demirović,ba BIH,FW,Sochaux,20,1998,16,16,1363,15.1,4,1,3,1,1,6,1,0.26,0.07,0.33,0.20,0.26,,,,,,,,,85,39.9,85,12,0,,0,1.06,14,20,-6,-0.40,+0.04,0,,,,,,,,,0,Ligue-2,60,2018-2019
Yohan Demoncy,fr FRA,MF,Orléans,22,1996,32,28,2524,28.0,0,2,0,0,0,7,1,0.00,0.07,0.07,0.00,0.07,,,,,,,,,79,73.8,85,21,4,39,4,1.28,34,34,0,0.00,+0.20,0,,,,,,,,,0,Ligue-2,60,2018-2019
Kevin Denkey,tg TOG,FW,Béziers,17,2000,11,6,564,6.3,1,0,1,0,1,0,0,0.16,0.00,0.16,0.16,0.16,,,,,,,,,51,16.5,83,4,5,14,3,0.73,2,7,-5,-0.80,-0.42,0,,,,,,,,,0,Ligue-2,60,2018-2019
Mathieu Deplagne,fr FRA,DF,Troyes,26,1991,2,2,179,2.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,5.2,90,1,0,,3,0.00,1,4,-3,-1.51,-2.23,0,,,,,,,,,0,Ligue-2,60,2018-2019
Maxence Derrien,fr FRA,"DF,MF",Red Star,24,1993,33,33,2876,32.0,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,,,,,,,,,87,84.1,87,30,0,,1,0.91,24,43,-19,-0.59,+1.23,0,,,,,,,,,0,Ligue-2,60,2018-2019
Rémy Descamps,fr FRA,GK,Clermont Foot,22,1996,28,28,2520,28.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,73.7,90,28,0,,1,1.29,33,27,+6,+0.21,+0.11,0,,,,,,,,,0,Ligue-2,60,2018-2019
Modou Diagne,sn SEN,DF,Nancy,24,1994,14,11,1132,12.6,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,,,,,,,,,81,33.1,90,11,3,46,13,0.57,7,17,-10,-0.80,-0.64,0,,,,,,,,,0,Ligue-2,60,2018-2019
Samba Diakité,ml MLI,MF,Red Star,29,1989,18,5,672,7.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,37,19.6,77,2,13,22,9,0.72,5,16,-11,-1.47,-0.85,0,,,,,,,,,0,Ligue-2,60,2018-2019
Mickaël Diakota,fr FRA,MF,Béziers,27,1990,18,12,981,10.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,55,28.7,72,2,6,20,7,1.11,7,14,-7,-0.64,-0.27,0,,,,,,,,,0,Ligue-2,60,2018-2019
Amadou Diallo,gn GUI,"MF,FW",Red Star,24,1994,25,19,1630,18.1,3,1,3,0,0,3,0,0.17,0.06,0.22,0.17,0.22,,,,,,,,,65,47.7,80,10,6,17,4,0.92,14,27,-13,-0.72,+0.14,0,,,,,,,,,0,Ligue-2,60,2018-2019
Habib Diallo,sn SEN,FW,Metz,23,1995,37,29,2683,29.8,26,6,16,10,10,6,0,0.87,0.20,1.07,0.54,0.74,,,,,,,,,73,78.5,85,20,8,29,0,2.11,50,17,+33,+1.11,+0.62,0,,,,,,,,,0,Ligue-2,60,2018-2019
Ibrahima Diallo,fr FRA,MF,Brest,19,1999,23,16,1438,16.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,63,42.0,84,13,7,13,6,2.09,23,16,+7,+0.44,-0.56,0,,,,,,,,,0,Ligue-2,60,2018-2019
Ismael Diallo,ci CIV,DF,Ajaccio,21,1997,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,10.5,90,4,0,,3,1.00,1,3,-2,-0.50,-0.09,0,,,,,,,,,0,Ligue-2,60,2018-2019
Souleymane Diarra,ml MLI,"MF,FW",Lens,23,1995,32,19,1671,18.6,1,1,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,,,,,,,,,52,48.9,77,8,13,16,5,1.82,19,10,+9,+0.48,-0.13,0,,,,,,,,,0,Ligue-2,60,2018-2019
Christopher Dilo,fr FRA,GK,Paris FC,24,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,2.6,90,1,0,,23,0.00,0,4,-4,-4.00,-4.49,0,,,,,,,,,0,Ligue-2,60,2018-2019
Yehvann Diouf,fr FRA,GK,Troyes,18,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,90,2.6,90,1,0,,6,1.00,0,0,0,0.00,-0.62,0,,,,,,,,,0,Ligue-2,60,2018-2019
