Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Morgan Amalfitano,fr FRA,MF,Rennes,32,1985,14,10,747,8.3,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.5,1.6,0.13,0.06,0.19,0.13,0.19,11,2,18.2,1.33,0.24,0.00,0.00,13.3,0,0.10,-1.1,-1.1,207,260,79.6,3038,894,116,128,90.6,72,84,85.7,11,34,32.4,-0.5,5,16,5,0,22,248,12,3,70,7,15,0,0,0,0,194,16,50,22,222,11,5,0,0,6,5,4,15,1.81,12,0,0,0,0,2,0.24,1,0,0,1,0,0,3,1,0,3,0,2,66.7,1,20,19.4,34,47,22,0,4,11,6,0,336,11,19,10,70.0,7,0,243,1,9,15,296,232,78.4,34,53,21.8,,2,4,,3,0.71,8,16,-8,-0.96,-1.44,8.9,17.1,-8.2,-0.99,-1.13,1,6,0,0,0,57,0,3,0.0,Ligue-1,13,2017-2018
Romain Amalfitano,fr FRA,MF,Dijon,27,1989,33,31,2703,30.0,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,0.4,0.4,2.0,2.4,0.01,0.07,0.08,0.01,0.08,13,1,7.7,0.43,0.03,0.00,0.00,25.8,0,0.03,-0.4,-0.4,1129,1400,80.6,24954,6440,346,403,85.9,545,604,90.2,222,345,64.3,-1.0,26,138,25,5,121,1377,23,2,232,83,18,2,0,0,0,984,82,334,102,1224,60,7,1,5,34,31,30,57,1.90,44,3,1,4,4,5,0.17,4,1,0,0,0,0,46,34,14,28,4,11,18.0,50,139,26.1,182,287,63,0,38,114,21,0,1741,62,9,60,58.3,37,2,1298,0,44,42,1208,1142,94.5,58,82,79.0,,26,2,,0,1.33,47,55,-8,-0.27,+0.99,33.3,52.6,-19.3,-0.64,+0.22,0,40,0,0,0,308,6,12,33.3,Ligue-1,13,2017-2018
Jordan Amavi,fr FRA,DF,Marseille,23,1994,27,24,2193,24.4,0,3,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12,0.5,0.5,1.4,1.9,0.02,0.06,0.08,0.02,0.08,20,5,25.0,0.82,0.21,0.00,0.00,26.0,0,0.02,-0.5,-0.5,1050,1324,79.3,19323,6392,432,493,87.6,480,569,84.4,124,215,57.7,+1.6,19,65,21,13,72,1155,169,2,177,25,46,0,0,0,0,863,121,340,709,356,77,162,3,5,26,17,46,46,1.89,32,1,5,2,1,9,0.37,7,1,0,1,0,0,44,22,34,7,3,16,36.4,28,74,32.6,129,72,26,2,39,93,32,2,1608,87,10,64,54.7,42,1,1050,3,30,28,972,930,95.7,41,81,64.1,,22,3,,2,1.89,49,31,+18,+0.74,-0.36,42.4,27.7,+14.7,+0.60,-0.47,0,32,0,1,0,288,19,9,67.9,Ligue-1,13,2017-2018
Kelvin Amian,fr FRA,DF,Toulouse,19,1998,36,35,3154,35.0,1,1,1,0,0,3,1,0.03,0.03,0.06,0.03,0.06,0.9,0.9,0.9,1.9,0.03,0.03,0.05,0.03,0.05,16,6,37.5,0.46,0.17,0.06,0.17,19.2,0,0.06,+0.1,+0.1,962,1252,76.8,17603,7531,410,470,87.2,414,506,81.8,113,210,53.8,+0.1,11,80,18,10,74,998,254,0,244,25,31,2,0,0,0,724,166,362,171,758,82,228,1,4,35,37,37,27,0.77,20,5,2,0,0,3,0.09,2,0,1,0,0,0,51,24,41,8,2,17,60.7,11,104,32.6,205,88,26,0,43,87,82,1,1538,120,17,22,68.2,16,0,799,3,28,23,783,701,89.5,42,88,92.2,,33,1,,0,1.03,34,47,-13,-0.37,+0.64,40.9,47.7,-6.8,-0.19,-0.03,0,28,0,0,0,298,14,18,43.8,Ligue-1,13,2017-2018
Benjamin André,fr FRA,MF,Rennes,26,1990,34,34,3012,33.5,3,2,3,0,0,11,2,0.09,0.06,0.15,0.09,0.15,3.7,3.7,1.7,5.4,0.11,0.05,0.16,0.11,0.16,32,9,28.1,0.96,0.27,0.09,0.33,13.0,0,0.12,-0.7,-0.7,1453,1866,77.9,24773,5877,702,850,82.6,569,694,82.0,136,225,60.4,+0.3,28,150,23,5,148,1836,30,2,358,54,21,0,0,0,0,1265,194,407,229,1364,180,11,8,11,58,44,44,67,2.00,61,0,2,1,1,6,0.18,6,0,0,0,0,0,69,50,29,32,8,24,24.2,75,179,28.9,146,353,121,0,63,135,69,2,2309,76,63,40,70.0,31,1,1379,5,47,48,1719,1446,84.1,271,89,88.1,,29,0,,0,1.59,45,37,+8,+0.24,+0.68,42.1,44.0,-1.9,-0.06,+0.42,1,77,0,0,0,448,80,87,47.9,Ligue-1,13,2017-2018
Yoann Andreu,fr FRA,DF,Angers,28,1989,23,23,2070,23.0,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,0.2,0.2,1.8,2.1,0.01,0.08,0.09,0.01,0.09,6,2,33.3,0.26,0.09,0.17,0.50,22.1,0,0.04,+0.8,+0.8,910,1176,77.4,15622,7141,429,480,89.4,375,458,81.9,84,189,44.4,+0.2,19,67,19,15,94,965,211,0,191,23,55,2,0,0,0,690,135,351,342,550,72,201,5,3,29,28,33,38,1.65,30,3,2,1,2,4,0.17,3,0,0,0,1,0,36,25,30,4,2,10,43.5,13,56,27.9,139,42,20,0,37,78,27,2,1383,64,12,23,47.8,12,1,808,3,20,12,784,728,92.9,33,90,60.5,,23,0,,2,1.17,25,26,-1,-0.04,+0.56,28.5,25.5,+3.0,+0.13,+0.23,0,18,0,0,0,236,9,16,36.0,Ligue-1,13,2017-2018
Houssem Aouar,fr FRA,"MF,FW",Lyon,19,1998,32,27,2430,27.0,6,4,6,0,0,1,0,0.22,0.15,0.37,0.22,0.37,5.6,5.6,3.9,9.5,0.21,0.15,0.35,0.21,0.35,52,18,34.6,1.93,0.67,0.12,0.33,16.5,0,0.11,+0.4,+0.4,1312,1538,85.3,22771,5695,567,626,90.6,556,637,87.3,143,192,74.5,+0.1,35,138,20,1,138,1513,25,5,220,28,17,7,0,0,0,1308,89,141,96,1381,47,2,1,3,25,35,31,98,3.63,72,1,6,9,4,12,0.44,10,0,0,2,0,0,49,31,22,23,4,16,34.8,30,160,26.4,173,308,126,0,33,94,22,0,1897,36,83,88,64.8,58,5,1431,23,44,46,1560,1426,91.4,131,76,71.1,,18,5,,4,2.00,62,30,+32,+1.19,+0.09,50.8,29.8,+20.9,+0.77,+0.20,0,21,0,0,0,229,12,16,42.9,Ligue-1,13,2017-2018
Luiz Araújo,br BRA,"FW,MF",Lille,21,1996,34,24,2017,22.4,5,2,5,0,0,5,0,0.22,0.09,0.31,0.22,0.31,3.8,3.8,2.3,6.0,0.17,0.10,0.27,0.17,0.27,51,16,31.4,2.28,0.71,0.10,0.31,20.8,1,0.07,+1.2,+1.2,533,757,70.4,10652,2688,218,284,76.8,214,286,74.8,91,148,61.5,-0.3,26,43,30,12,60,724,33,2,149,46,55,19,0,0,0,571,51,135,601,133,13,7,2,4,13,24,40,52,2.32,38,2,5,2,0,7,0.31,6,0,0,0,1,0,30,17,17,10,3,8,19.5,33,98,26.9,101,193,70,0,28,36,5,0,1048,14,64,89,66.3,65,0,860,23,51,56,927,754,81.3,154,59,59.0,,10,10,,3,0.82,25,41,-16,-0.71,-0.07,23.2,34.7,-11.5,-0.51,-0.03,0,31,0,0,0,140,1,5,16.7,Ligue-1,13,2017-2018
Alphonse Areola,fr FRA,GK,Paris S-G,24,1993,34,34,3060,34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,524,584,89.7,11967,6058,118,120,98.3,308,311,99.0,94,148,63.5,0.0,0,1,0,0,0,489,95,0,54,8,0,0,0,0,0,458,24,102,60,428,3,0,91,0,8,4,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,,0,0,0,0,0,0,0,2,739,620,0,0,,0,0,409,0,0,0,332,331,99.7,0,90,89.5,,34,0,,3,2.47,101,25,+76,+2.24,+1.49,82.0,28.5,+53.5,+1.57,+0.70,0,0,0,0,0,135,0,0,,Ligue-1,13,2017-2018
Yoël Armougom,fr FRA,"MF,DF",Caen,19,1998,4,1,139,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,0,0,,0.00,0.00,,,,0,,0.0,0.0,48,81,59.3,780,428,24,36,66.7,21,30,70.0,3,10,30.0,0.0,1,2,3,1,6,57,24,0,13,3,4,1,0,0,0,33,18,30,39,11,6,23,1,0,4,3,9,1,0.65,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,0,1,2,1,100.0,0,1,7.7,5,5,3,0,0,3,2,0,93,4,3,1,100.0,1,0,46,1,4,1,53,44,83.0,4,35,4.1,,1,3,,11,1.00,0,3,-3,-1.94,-1.34,1.4,3.2,-1.8,-1.16,-1.03,0,3,0,0,0,16,2,0,100.0,Ligue-1,13,2017-2018
Benoît Assou-Ekotto,cm CMR,DF,Metz,33,1984,13,13,1053,11.7,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.03,0.03,0.00,0.03,2,0,0.0,0.17,0.00,0.00,,31.2,0,0.01,0.0,0.0,436,606,71.9,10200,5030,133,149,89.3,189,241,78.4,110,202,54.5,-0.3,8,57,7,4,50,504,102,0,85,25,11,0,0,0,0,281,83,242,472,21,22,85,6,4,16,21,13,15,1.28,11,3,1,0,0,0,0.00,0,0,0,0,0,0,15,10,6,8,1,6,40.0,9,23,29.5,53,21,4,0,18,48,6,0,679,33,1,8,87.5,7,0,389,1,5,2,352,343,97.4,2,81,30.8,,10,0,,3,0.62,7,18,-11,-0.94,+0.24,10.9,21.0,-10.1,-0.87,-0.14,1,11,0,0,0,124,0,4,0.0,Ligue-1,13,2017-2018
Danilo Avelar,br BRA,"DF,FW",Amiens,28,1989,21,20,1727,19.2,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,0.4,0.4,1.9,2.4,0.02,0.10,0.12,0.02,0.12,8,1,12.5,0.42,0.05,0.13,1.00,17.7,0,0.06,+0.6,+0.6,535,840,63.7,10542,6072,207,245,84.5,228,337,67.7,89,225,39.6,-1.9,14,56,18,9,88,696,144,0,123,17,58,0,0,0,0,394,68,378,545,50,90,129,3,4,20,11,22,28,1.46,23,3,0,2,0,4,0.21,4,0,0,0,0,0,41,23,23,14,4,10,23.8,32,63,29.3,129,60,26,1,23,78,48,1,1041,92,14,28,35.7,11,0,508,0,7,12,567,508,89.6,42,82,50.5,,18,1,,4,1.24,23,21,+2,+0.10,+0.48,20.1,25.8,-5.7,-0.30,+0.48,0,19,1,0,0,189,24,14,63.2,Ligue-1,13,2017-2018
Durel Avounou,cg CGO,"MF,DF",Caen,19,1997,9,8,651,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,1.0,0.05,0.09,0.15,0.05,0.15,7,1,14.3,0.97,0.14,0.00,0.00,24.3,0,0.06,-0.4,-0.4,179,268,66.8,3071,1067,80,103,77.7,73,102,71.6,17,45,37.8,-0.7,5,14,1,0,17,238,30,0,36,7,12,0,0,0,0,151,35,82,153,56,28,30,0,0,9,8,8,6,0.83,5,0,0,0,0,0,0.00,0,0,0,0,0,0,13,5,7,4,2,3,23.1,10,44,27.0,68,78,17,0,15,25,14,0,351,17,7,6,83.3,5,0,184,1,6,5,195,168,86.2,22,72,19.0,,3,1,,17,1.44,6,5,+1,+0.14,+0.98,9.1,6.8,+2.3,+0.32,+0.61,0,8,0,0,0,79,1,4,20.0,Ligue-1,13,2017-2018
Chidozie Awaziem,ng NGA,DF,Nantes,20,1997,22,16,1512,16.8,1,0,1,0,0,2,1,0.06,0.00,0.06,0.06,0.06,0.8,0.8,0.2,1.0,0.05,0.01,0.06,0.05,0.06,14,2,14.3,0.83,0.12,0.07,0.50,15.2,1,0.06,+0.2,+0.2,461,635,72.6,9971,4682,140,158,88.6,233,279,83.5,84,182,46.2,-0.2,3,38,3,1,45,570,65,0,66,12,2,0,0,0,0,359,43,233,72,443,65,42,4,4,13,11,9,11,0.65,7,0,1,1,0,1,0.06,1,0,0,0,0,0,37,22,31,5,1,15,48.4,16,38,34.9,77,26,6,1,24,56,57,1,802,105,13,8,75.0,6,0,410,0,4,8,377,357,94.7,9,69,44.2,,14,6,,7,1.50,14,18,-4,-0.24,-0.19,20.0,19.8,+0.1,+0.01,-0.08,0,23,0,0,0,193,14,9,60.9,Ligue-1,13,2017-2018
Karim Azamoum,fr FRA,MF,Troyes,27,1990,30,26,2278,25.3,1,0,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,1.4,1.4,2.0,3.4,0.05,0.08,0.13,0.05,0.13,22,7,31.8,0.87,0.28,0.05,0.14,20.4,4,0.06,-0.4,-0.4,664,953,69.7,11079,3333,318,405,78.5,237,318,74.5,75,151,49.7,-2.0,24,60,10,4,69,905,48,2,200,20,34,25,0,0,0,634,89,230,99,709,100,3,7,4,40,24,36,48,1.92,31,9,0,0,5,1,0.04,1,0,0,0,0,0,64,46,33,24,7,13,26.0,37,119,23.2,205,264,45,0,28,87,43,1,1245,68,33,23,60.9,18,1,707,5,37,30,812,693,85.3,93,76,66.6,,17,4,,5,0.83,19,33,-14,-0.55,+0.47,23.2,33.2,-10.0,-0.40,+0.16,0,65,0,1,0,269,37,26,58.7,Ligue-1,13,2017-2018
Ludovic Baal,gf GUF,DF,Rennes,31,1986,17,14,1159,12.9,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,0.6,0.6,0.00,0.05,0.05,0.00,0.05,0,0,,0.00,0.00,,,,0,,0.0,0.0,625,820,76.2,11127,5941,270,313,86.3,290,353,82.2,58,134,43.3,+0.4,7,77,8,2,91,687,133,1,118,8,22,0,0,0,0,516,106,198,600,46,49,119,0,3,14,35,18,17,1.32,14,1,1,0,1,2,0.16,2,0,0,0,0,0,33,22,25,4,4,8,28.6,20,43,29.3,67,60,20,0,24,49,22,0,941,34,7,14,85.7,12,0,562,2,12,11,568,535,94.2,10,68,33.9,,9,3,,5,1.29,12,12,0,0.00,-0.24,13.8,16.7,-2.9,-0.22,-0.17,0,13,0,0,0,150,11,4,73.3,Ligue-1,13,2017-2018
Dylan Bahamboula,cg CGO,"MF,FW",Dijon,22,1995,4,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.10,0.00,0.10,0.10,0.10,1,1,100.0,3.00,3.00,0.00,0.00,21.2,0,0.03,0.0,0.0,10,14,71.4,146,39,7,8,87.5,2,5,40.0,1,1,100.0,0.0,0,0,0,0,1,14,0,0,2,0,0,0,0,0,0,9,1,4,2,9,2,0,0,0,1,1,0,1,3.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,2,1,1,0,1,0,0,0,20,0,1,1,0.0,0,0,14,0,1,1,17,14,82.4,3,8,0.9,,0,4,,9,0.25,1,0,+1,+3.00,+3.50,1.1,0.6,+0.5,+1.52,+2.23,0,2,0,0,0,2,1,0,100.0,Ligue-1,13,2017-2018
