Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
21.0,Sun,2021-01-24,17:00,Rennes,0.8,0–1,1.0,Lille,,Roazhon Park,Eric Wattellier,Ligue-1,13,2020-2021
21.0,Sun,2021-01-24,21:00,Saint-tienne,0.5,0–5,1.7,Lyon,,Stade Geoffroy-Guichard,Benot Bastien,Ligue-1,13,2020-2021
20.0,Wed,2021-01-27,21:00,Lorient,1.2,3–2,0.9,Dijon,,Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Ligue-1,13,2020-2021
22.0,Fri,2021-01-29,21:00,Lyon,1.3,2–1,1.1,Bordeaux,,Groupama Stadium,Clment Turpin,Ligue-1,13,2020-2021
22.0,Sat,2021-01-30,17:00,Montpellier,1.4,1–2,0.8,Lens,,Stade de la Mosson,Amaury Delerue,Ligue-1,13,2020-2021
22.0,Sun,2021-01-31,13:00,Nice,0.5,0–1,1.1,Saint-tienne,,Stade de Nice,Franck Schneider,Ligue-1,13,2020-2021
22.0,Sun,2021-01-31,15:00,Angers,1.5,3–1,0.5,Nmes,,Stade Raymond Kopa,Ruddy Buquet,Ligue-1,13,2020-2021
22.0,Sun,2021-01-31,15:00,Lorient,1.4,3–2,2.6,Paris S-G,,Stade Yves Allainmat - Le Moustoir,Jeremy Stinat,Ligue-1,13,2020-2021
22.0,Sun,2021-01-31,15:00,Strasbourg,1.2,0–1,1.3,Reims,,Stade de la Meinau,Stphanie Frappart,Ligue-1,13,2020-2021
22.0,Sun,2021-01-31,15:00,Brest,1.5,2–4,1.6,Metz,,Stade Francis-Le Bl,Benot Millot,Ligue-1,13,2020-2021
22.0,Sun,2021-01-31,17:00,Lille,1.8,1–0,0.4,Dijon,,Stade Pierre-Mauroy,Jrmie Pignard,Ligue-1,13,2020-2021
22.0,Sun,2021-01-31,21:00,Nantes,0.8,1–2,1.5,Monaco,,Stade de la Beaujoire - Louis Fonteneau,Thomas Lonard,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,19:00,Rennes,1.5,1–1,0.9,Lorient,,Roazhon Park,Hakim Ben El Hadj Salem,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,19:00,Metz,0.7,1–1,1.1,Montpellier,,Stade Saint-Symphorien,Bastien Dechepy,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,19:00,Strasbourg,0.6,2–2,0.9,Brest,,Stade de la Meinau,Florent Batta,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,19:00,Reims,0.9,0–0,0.3,Angers,,Stade Auguste-Delaune II,Aurlien Petit,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,19:00,Bordeaux,0.9,0–3,2.1,Lille,,Stade Matmut-Atlantique,Mikael Lesage,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,21:00,Dijon,1.5,0–1,2.5,Lyon,,Stade Gaston Grard,Johan Hamel,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,21:00,Lens,1.5,2–2,1.7,Marseille,,Stade Bollaert-Delelis,Willy Delajod,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,21:00,Paris S-G,2.0,3–0,1.7,Nmes,,Parc des Princes,Franois Letexier,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,21:00,Monaco,2.2,2–1,0.3,Nice,,Stade Louis II.,Jrme Brisard,Ligue-1,13,2020-2021
23.0,Wed,2021-02-03,21:00,Saint-tienne,1.7,1–1,1.7,Nantes,,Stade Geoffroy-Guichard,Eric Wattellier,Ligue-1,13,2020-2021
24.0,Sat,2021-02-06,17:00,Lorient,0.8,1–0,1.0,Reims,,Stade Yves Allainmat - Le Moustoir,Thomas Lonard,Ligue-1,13,2020-2021
24.0,Sat,2021-02-06,19:00,Lyon,1.8,3–0,0.3,Strasbourg,,Groupama Stadium,Amaury Delerue,Ligue-1,13,2020-2021
24.0,Sat,2021-02-06,21:00,Lens,0.9,0–0,0.8,Rennes,,Stade Bollaert-Delelis,Jeremy Stinat,Ligue-1,13,2020-2021
24.0,Sun,2021-02-07,13:00,Brest,2.6,2–1,1.0,Bordeaux,,Stade Francis-Le Bl,Eric Wattellier,Ligue-1,13,2020-2021
24.0,Sun,2021-02-07,15:00,Saint-tienne,0.7,1–0,0.2,Metz,,Stade Geoffroy-Guichard,Ruddy Buquet,Ligue-1,13,2020-2021
24.0,Sun,2021-02-07,15:00,Montpellier,4.7,4–2,1.2,Dijon,,Stade de la Mosson,Franck Schneider,Ligue-1,13,2020-2021
24.0,Sun,2021-02-07,15:00,Nice,1.3,3–0,0.7,Angers,,Stade de Nice,Jrme Miguelgorry,Ligue-1,13,2020-2021
24.0,Sun,2021-02-07,15:00,Nmes,1.3,3–4,1.5,Monaco,,Stade des Costires,Clment Turpin,Ligue-1,13,2020-2021
24.0,Sun,2021-02-07,17:00,Nantes,0.5,0–2,1.8,Lille,,Stade de la Beaujoire - Louis Fonteneau,Stphanie Frappart,Ligue-1,13,2020-2021
24.0,Sun,2021-02-07,21:00,Marseille,0.5,0–2,1.1,Paris S-G,,Orange Vlodrome,Benot Bastien,Ligue-1,13,2020-2021
25.0,Sat,2021-02-13,17:00,Paris S-G,2.3,2–1,1.0,Nice,,Parc des Princes,Jrmie Pignard,Ligue-1,13,2020-2021
25.0,Sat,2021-02-13,19:00,Reims,0.6,1–1,3.3,Lens,,Stade Auguste-Delaune II,Eric Wattellier,Ligue-1,13,2020-2021
25.0,Sat,2021-02-13,21:00,Lyon,3.3,1–2,1.6,Montpellier,,Groupama Stadium,Antony Gautier,Ligue-1,13,2020-2021
25.0,Sun,2021-02-14,13:00,Monaco,1.8,2–2,1.3,Lorient,,Stade Louis II.,Benot Millot,Ligue-1,13,2020-2021
25.0,Sun,2021-02-14,15:00,Angers,1.4,1–3,1.9,Nantes,,Stade Raymond Kopa,Franois Letexier,Ligue-1,13,2020-2021
25.0,Sun,2021-02-14,15:00,Dijon,0.6,0–2,1.9,Nmes,,Stade Gaston Grard,Aurlien Petit,Ligue-1,13,2020-2021
25.0,Sun,2021-02-14,15:00,Metz,0.8,1–2,1.4,Strasbourg,,Stade Saint-Symphorien,Mikael Lesage,Ligue-1,13,2020-2021
25.0,Sun,2021-02-14,15:00,Rennes,1.2,0–2,0.4,Saint-tienne,,Roazhon Park,Florent Batta,Ligue-1,13,2020-2021
25.0,Sun,2021-02-14,17:00,Lille,0.6,0–0,0.1,Brest,,Stade Pierre-Mauroy,Bastien Dechepy,Ligue-1,13,2020-2021
25.0,Sun,2021-02-14,21:00,Bordeaux,1.3,0–0,0.2,Marseille,,Stade Matmut-Atlantique,Jrme Brisard,Ligue-1,13,2020-2021
11.0,Wed,2021-02-17,21:00,Marseille,0.6,3–2,0.7,Nice,,Orange Vlodrome,Mikael Lesage,Ligue-1,13,2020-2021
26.0,Fri,2021-02-19,21:00,Brest,1.8,2–3,3.9,Lyon,,Stade Francis-Le Bl,Franck Schneider,Ligue-1,13,2020-2021
26.0,Sat,2021-02-20,13:00,Saint-tienne,2.1,1–1,0.4,Reims,,Stade Geoffroy-Guichard,Antony Gautier,Ligue-1,13,2020-2021
26.0,Sat,2021-02-20,17:00,Nantes,1.3,1–1,0.5,Marseille,,Stade de la Beaujoire - Louis Fonteneau,Amaury Delerue,Ligue-1,13,2020-2021
26.0,Sun,2021-02-21,13:00,Montpellier,2.5,2–1,1.7,Rennes,,Stade de la Mosson,Clment Turpin,Ligue-1,13,2020-2021
26.0,Sun,2021-02-21,15:00,Nice,1.2,1–2,1.2,Metz,,Stade de Nice,Jeremy Stinat,Ligue-1,13,2020-2021
26.0,Sun,2021-02-21,15:00,Nmes,0.4,2–0,1.2,Bordeaux,,Stade des Costires,Willy Delajod,Ligue-1,13,2020-2021
26.0,Sun,2021-02-21,15:00,Strasbourg,1.3,0–0,0.3,Angers,,Stade de la Meinau,Hakim Ben El Hadj Salem,Ligue-1,13,2020-2021
26.0,Sun,2021-02-21,15:00,Lens,0.9,2–1,0.7,Dijon,,Stade Bollaert-Delelis,Benot Bastien,Ligue-1,13,2020-2021
26.0,Sun,2021-02-21,17:00,Lorient,0.3,1–4,1.0,Lille,,Stade Yves Allainmat - Le Moustoir,Johan Hamel,Ligue-1,13,2020-2021
26.0,Sun,2021-02-21,21:00,Paris S-G,0.6,0–2,0.7,Monaco,,Parc des Princes,Ruddy Buquet,Ligue-1,13,2020-2021
21.0,Wed,2021-02-24,19:00,Nmes,1.2,1–0,0.5,Lorient,,Stade des Costires,Jrme Miguelgorry,Ligue-1,13,2020-2021
27.0,Fri,2021-02-26,21:00,Rennes,1.2,1–2,2.1,Nice,,Roazhon Park,Johan Hamel,Ligue-1,13,2020-2021
27.0,Sat,2021-02-27,13:00,Bordeaux,0.7,1–2,1.7,Metz,,Stade Matmut-Atlantique,Aurlien Petit,Ligue-1,13,2020-2021
27.0,Sat,2021-02-27,17:00,Dijon,0.3,0–4,1.9,Paris S-G,,Stade Gaston Grard,Mikael Lesage,Ligue-1,13,2020-2021
27.0,Sun,2021-02-28,13:00,Monaco,2.3,2–0,0.4,Brest,,Stade Louis II.,Jrmie Pignard,Ligue-1,13,2020-2021
27.0,Sun,2021-02-28,15:00,Lorient,0.7,2–1,0.9,Saint-tienne,,Stade Yves Allainmat - Le Moustoir,Stphanie Frappart,Ligue-1,13,2020-2021
27.0,Sun,2021-02-28,15:00,Nmes,0.9,1–1,0.8,Nantes,,Stade des Costires,Florent Batta,Ligue-1,13,2020-2021
27.0,Sun,2021-02-28,15:00,Angers,1.6,2–2,1.6,Lens,,Stade Raymond Kopa,Bastien Dechepy,Ligue-1,13,2020-2021
27.0,Sun,2021-02-28,15:00,Reims,0.6,0–0,0.5,Montpellier,,Stade Auguste-Delaune II,Franois Letexier,Ligue-1,13,2020-2021
27.0,Sun,2021-02-28,17:00,Lille,0.8,1–1,1.0,Strasbourg,,Stade Pierre-Mauroy,Jrme Brisard,Ligue-1,13,2020-2021
27.0,Sun,2021-02-28,21:00,Marseille,1.7,1–1,0.5,Lyon,,Orange Vlodrome,Benot Millot,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,19:00,Nice,1.6,2–1,1.8,Nmes,,Stade de Nice,Hakim Ben El Hadj Salem,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,19:00,Lyon,2.2,1–0,0.8,Rennes,,Groupama Stadium,Ruddy Buquet,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,19:00,Brest,1.1,3–1,0.5,Dijon,,Stade Francis-Le Bl,Jeremy Stinat,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,19:00,Metz,0.8,0–1,1.1,Angers,,Stade Saint-Symphorien,Johan Hamel,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,19:00,Saint-tienne,1.8,2–3,2.3,Lens,,Stade Geoffroy-Guichard,Amaury Delerue,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,21:00,Lille,2.1,2–0,0.1,Marseille,,Stade Pierre-Mauroy,Clment Turpin,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,21:00,Strasbourg,1.0,1–0,0.7,Monaco,,Stade de la Meinau,Eric Wattellier,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,21:00,Bordeaux,0.6,0–1,0.9,Paris S-G,,Stade Matmut-Atlantique,Franck Schneider,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,21:00,Montpellier,1.1,1–1,1.8,Lorient,,Stade de la Mosson,Benot Bastien,Ligue-1,13,2020-2021
28.0,Wed,2021-03-03,21:00,Nantes,1.3,1–2,0.6,Reims,,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Ligue-1,13,2020-2021
22.0,Wed,2021-03-10,19:00,Marseille,0.8,1–0,0.5,Rennes,,Orange Vlodrome,Jrmie Pignard,Ligue-1,13,2020-2021
29.0,Fri,2021-03-12,21:00,Reims,0.8,1–1,1.8,Lyon,,Stade Auguste-Delaune II,Jrme Brisard,Ligue-1,13,2020-2021
29.0,Sat,2021-03-13,13:00,Angers,0.3,0–1,0.7,Saint-tienne,,Stade Raymond Kopa,Benot Millot,Ligue-1,13,2020-2021
29.0,Sat,2021-03-13,17:00,Marseille,1.5,3–1,0.3,Brest,,Orange Vlodrome,Jrme Miguelgorry,Ligue-1,13,2020-2021
29.0,Sun,2021-03-14,13:00,Nmes,1.5,1–1,0.9,Montpellier,,Stade des Costires,Eric Wattellier,Ligue-1,13,2020-2021
29.0,Sun,2021-03-14,15:00,Dijon,1.1,1–3,1.3,Bordeaux,,Stade Gaston Grard,Thomas Lonard,Ligue-1,13,2020-2021
29.0,Sun,2021-03-14,15:00,Lorient,2.1,1–1,0.5,Nice,,Stade Yves Allainmat - Le Moustoir,Ruddy Buquet,Ligue-1,13,2020-2021
29.0,Sun,2021-03-14,15:00,Rennes,1.3,1–0,0.7,Strasbourg,,Roazhon Park,Bastien Dechepy,Ligue-1,13,2020-2021
29.0,Sun,2021-03-14,15:00,Lens,2.2,2–2,1.4,Metz,,Stade Bollaert-Delelis,Florent Batta,Ligue-1,13,2020-2021
29.0,Sun,2021-03-14,17:05,Monaco,0.6,0–0,0.2,Lille,,Stade Louis II.,Stphanie Frappart,Ligue-1,13,2020-2021
29.0,Sun,2021-03-14,21:00,Paris S-G,0.8,1–2,1.3,Nantes,,Parc des Princes,Karim Abed,Ligue-1,13,2020-2021
30.0,Fri,2021-03-19,21:00,Saint-tienne,0.5,0–4,2.4,Monaco,,Stade Geoffroy-Guichard,Mikael Lesage,Ligue-1,13,2020-2021
30.0,Sat,2021-03-20,13:00,Metz,0.7,1–3,2.1,Rennes,,Stade Saint-Symphorien,Willy Delajod,Ligue-1,13,2020-2021
30.0,Sat,2021-03-20,17:00,Nice,2.5,3–0,0.4,Marseille,,Stade de Nice,Franois Letexier,Ligue-1,13,2020-2021
30.0,Sun,2021-03-21,13:00,Strasbourg,2.0,1–2,1.8,Lens,,Stade de la Meinau,Jeremy Stinat,Ligue-1,13,2020-2021
30.0,Sun,2021-03-21,15:00,Brest,0.5,0–0,1.0,Angers,,Stade Francis-Le Bl,Aurlien Petit,Ligue-1,13,2020-2021
30.0,Sun,2021-03-21,15:00,Dijon,0.9,0–1,1.1,Reims,,Stade Gaston Grard,Benot Bastien,Ligue-1,13,2020-2021
30.0,Sun,2021-03-21,15:00,Nantes,1.4,1–1,1.4,Lorient,,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Ligue-1,13,2020-2021
30.0,Sun,2021-03-21,15:00,Montpellier,2.5,3–1,1.4,Bordeaux,,Stade de la Mosson,Hakim Ben El Hadj Salem,Ligue-1,13,2020-2021
30.0,Sun,2021-03-21,17:05,Lille,1.0,1–2,0.6,Nmes,,Stade Pierre-Mauroy,Franck Schneider,Ligue-1,13,2020-2021
30.0,Sun,2021-03-21,21:00,Lyon,0.7,2–4,2.1,Paris S-G,,Groupama Stadium,Clment Turpin,Ligue-1,13,2020-2021
31.0,Sat,2021-04-03,13:00,Monaco,2.8,4–0,0.4,Metz,,Stade Louis II.,Johan Hamel,Ligue-1,13,2020-2021
31.0,Sat,2021-04-03,17:00,Paris S-G,0.9,0–1,0.4,Lille,,Parc des Princes,Benot Bastien,Ligue-1,13,2020-2021
31.0,Sat,2021-04-03,21:00,Lens,0.9,1–1,2.2,Lyon,,Stade Bollaert-Delelis,Benot Millot,Ligue-1,13,2020-2021
31.0,Sun,2021-04-04,13:00,Angers,1.3,1–1,1.7,Montpellier,,Stade Raymond Kopa,Florent Batta,Ligue-1,13,2020-2021
31.0,Sun,2021-04-04,15:00,Reims,1.2,2–2,1.8,Rennes,,Stade Auguste-Delaune II,Karim Abed,Ligue-1,13,2020-2021
31.0,Sun,2021-04-04,15:00,Lorient,1.5,1–0,0.5,Brest,,Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Ligue-1,13,2020-2021
31.0,Sun,2021-04-04,15:00,Nantes,1.4,1–2,2.1,Nice,,Stade de la Beaujoire - Louis Fonteneau,Stphanie Frappart,Ligue-1,13,2020-2021
31.0,Sun,2021-04-04,15:00,Bordeaux,2.0,2–3,2.1,Strasbourg,,Stade Matmut-Atlantique,Jrme Brisard,Ligue-1,13,2020-2021
31.0,Sun,2021-04-04,17:05,Nmes,1.7,0–2,1.9,Saint-tienne,,Stade des Costires,Thomas Lonard,Ligue-1,13,2020-2021
31.0,Sun,2021-04-04,21:00,Marseille,1.3,2–0,0.2,Dijon,,Orange Vlodrome,Ruddy Buquet,Ligue-1,13,2020-2021
32.0,Fri,2021-04-09,21:00,Metz,1.8,0–2,0.6,Lille,,Stade Saint-Symphorien,Clment Turpin,Ligue-1,13,2020-2021
32.0,Sat,2021-04-10,17:00,Strasbourg,0.7,1–4,1.7,Paris S-G,,Stade de la Meinau,Jrmie Pignard,Ligue-1,13,2020-2021
32.0,Sat,2021-04-10,21:00,Montpellier,2.1,3–3,1.7,Marseille,,Stade de la Mosson,Jrme Brisard,Ligue-1,13,2020-2021
32.0,Sun,2021-04-11,13:00,Rennes,0.7,1–0,0.3,Nantes,,Roazhon Park,Amaury Delerue,Ligue-1,13,2020-2021
32.0,Sun,2021-04-11,15:00,Saint-tienne,2.9,4–1,1.6,Bordeaux,,Stade Geoffroy-Guichard,Franck Schneider,Ligue-1,13,2020-2021
32.0,Sun,2021-04-11,15:00,Brest,2.3,1–1,0.9,Nmes,,Stade Francis-Le Bl,Willy Delajod,Ligue-1,13,2020-2021
32.0,Sun,2021-04-11,15:00,Lens,3.1,4–1,1.4,Lorient,,Stade Bollaert-Delelis,Eric Wattellier,Ligue-1,13,2020-2021
32.0,Sun,2021-04-11,15:00,Nice,0.6,0–0,0.5,Reims,,Stade de Nice,Jeremy Stinat,Ligue-1,13,2020-2021
32.0,Sun,2021-04-11,17:05,Monaco,3.4,3–0,0.9,Dijon,,Stade Louis II.,Aurlien Petit,Ligue-1,13,2020-2021
32.0,Sun,2021-04-11,21:00,Lyon,3.0,3–0,0.9,Angers,,Groupama Stadium,Mikael Lesage,Ligue-1,13,2020-2021
33.0,Fri,2021-04-16,21:00,Lille,1.2,1–1,0.7,Montpellier,,Stade Pierre-Mauroy,Benot Millot,Ligue-1,13,2020-2021
33.0,Sat,2021-04-17,12:45,Angers,0.9,0–3,1.5,Rennes,,Stade Raymond Kopa,Thomas Lonard,Ligue-1,13,2020-2021
33.0,Sat,2021-04-17,17:00,Marseille,1.9,3–2,1.8,Lorient,,Orange Vlodrome,Hakim Ben El Hadj Salem,Ligue-1,13,2020-2021
33.0,Sun,2021-04-18,13:00,Paris S-G,2.3,3–2,1.0,Saint-tienne,,Parc des Princes,Ruddy Buquet,Ligue-1,13,2020-2021
33.0,Sun,2021-04-18,15:00,Nmes,1.4,1–1,1.2,Strasbourg,,Stade des Costires,Antony Gautier,Ligue-1,13,2020-2021
33.0,Sun,2021-04-18,15:00,Brest,0.3,1–1,1.3,Lens,,Stade Francis-Le Bl,Karim Abed,Ligue-1,13,2020-2021
33.0,Sun,2021-04-18,15:00,Reims,0.9,0–0,0.4,Metz,,Stade Auguste-Delaune II,Jrme Miguelgorry,Ligue-1,13,2020-2021
33.0,Sun,2021-04-18,15:00,Dijon,1.3,2–0,0.9,Nice,,Stade Gaston Grard,Johan Hamel,Ligue-1,13,2020-2021
33.0,Sun,2021-04-18,17:05,Bordeaux,1.1,0–3,2.2,Monaco,,Stade Matmut-Atlantique,Franois Letexier,Ligue-1,13,2020-2021
33.0,Sun,2021-04-18,21:00,Nantes,0.9,1–2,2.3,Lyon,,Stade de la Beaujoire - Louis Fonteneau,Benot Bastien,Ligue-1,13,2020-2021
34.0,Fri,2021-04-23,21:00,Reims,0.8,1–3,2.2,Marseille,,Stade Auguste-Delaune II,Eric Wattellier,Ligue-1,13,2020-2021
34.0,Sat,2021-04-24,13:00,Saint-tienne,0.8,1–2,1.5,Brest,,Stade Geoffroy-Guichard,Florent Batta,Ligue-1,13,2020-2021
34.0,Sat,2021-04-24,17:00,Metz,0.5,1–3,2.7,Paris S-G,,Stade Saint-Symphorien,Willy Delajod,Ligue-1,13,2020-2021
34.0,Sun,2021-04-25,13:00,Nice,2.1,3–1,1.4,Montpellier,,Stade de Nice,Bastien Dechepy,Ligue-1,13,2020-2021
34.0,Sun,2021-04-25,15:00,Lens,0.4,2–1,1.4,Nmes,,Stade Bollaert-Delelis,Aurlien Petit,Ligue-1,13,2020-2021
34.0,Sun,2021-04-25,15:00,Rennes,3.5,5–1,1.1,Dijon,,Roazhon Park,Jeremy Stinat,Ligue-1,13,2020-2021
34.0,Sun,2021-04-25,15:00,Lorient,2.9,4–1,1.0,Bordeaux,,Stade Yves Allainmat - Le Moustoir,Jrmie Pignard,Ligue-1,13,2020-2021
34.0,Sun,2021-04-25,15:00,Strasbourg,1.4,1–2,0.8,Nantes,,Stade de la Meinau,Ruddy Buquet,Ligue-1,13,2020-2021
34.0,Sun,2021-04-25,17:05,Angers,0.1,0–1,1.3,Monaco,,Stade Raymond Kopa,Hakim Ben El Hadj Salem,Ligue-1,13,2020-2021
34.0,Sun,2021-04-25,21:00,Lyon,0.8,2–3,2.1,Lille,,Groupama Stadium,Franois Letexier,Ligue-1,13,2020-2021
35.0,Fri,2021-04-30,21:00,Marseille,0.8,1–1,0.3,Strasbourg,,Orange Vlodrome,Stphanie Frappart,Ligue-1,13,2020-2021
35.0,Sat,2021-05-01,17:00,Paris S-G,1.6,2–1,1.2,Lens,,Parc des Princes,Jrme Brisard,Ligue-1,13,2020-2021
35.0,Sat,2021-05-01,21:00,Lille,1.0,2–0,0.0,Nice,,Stade Pierre-Mauroy,Amaury Delerue,Ligue-1,13,2020-2021
35.0,Sun,2021-05-02,13:00,Bordeaux,0.6,1–0,0.8,Rennes,,Stade Matmut-Atlantique,Antony Gautier,Ligue-1,13,2020-2021
35.0,Sun,2021-05-02,15:00,Dijon,1.0,1–5,1.7,Metz,,Stade Gaston Grard,Franck Schneider,Ligue-1,13,2020-2021
35.0,Sun,2021-05-02,15:00,Nmes,2.6,2–2,1.0,Reims,,Stade des Costires,Benot Millot,Ligue-1,13,2020-2021
35.0,Sun,2021-05-02,15:00,Lorient,1.8,2–0,0.8,Angers,,Stade Yves Allainmat - Le Moustoir,Willy Delajod,Ligue-1,13,2020-2021
35.0,Sun,2021-05-02,15:00,Brest,1.7,1–4,2.2,Nantes,,Stade Francis-Le Bl,Mikael Lesage,Ligue-1,13,2020-2021
35.0,Sun,2021-05-02,17:05,Montpellier,0.9,1–2,3.0,Saint-tienne,,Stade de la Mosson,Karim Abed,Ligue-1,13,2020-2021
35.0,Sun,2021-05-02,21:00,Monaco,2.5,2–3,1.8,Lyon,,Stade Louis II.,Clment Turpin,Ligue-1,13,2020-2021
36.0,Fri,2021-05-07,21:00,Lens,1.0,0–3,1.5,Lille,,Stade Bollaert-Delelis,Clment Turpin,Ligue-1,13,2020-2021
36.0,Sat,2021-05-08,13:00,Nantes,1.9,3–0,1.1,Bordeaux,,Stade de la Beaujoire - Louis Fonteneau,Benot Millot,Ligue-1,13,2020-2021
36.0,Sat,2021-05-08,17:00,Lyon,4.2,4–1,0.6,Lorient,,Groupama Stadium,Mikael Lesage,Ligue-1,13,2020-2021
36.0,Sun,2021-05-09,13:00,Saint-tienne,1.9,1–0,1.6,Marseille,,Stade Geoffroy-Guichard,Johan Hamel,Ligue-1,13,2020-2021
36.0,Sun,2021-05-09,15:00,Metz,0.8,0–3,1.6,Nmes,,Stade Saint-Symphorien,Franois Letexier,Ligue-1,13,2020-2021
36.0,Sun,2021-05-09,15:00,Nice,1.8,3–2,0.7,Brest,,Stade de Nice,Thomas Lonard,Ligue-1,13,2020-2021
36.0,Sun,2021-05-09,15:00,Angers,1.7,3–0,0.5,Dijon,,Stade Raymond Kopa,Jrme Brisard,Ligue-1,13,2020-2021
36.0,Sun,2021-05-09,15:00,Strasbourg,1.7,2–3,0.6,Montpellier,,Stade de la Meinau,Jrme Miguelgorry,Ligue-1,13,2020-2021
36.0,Sun,2021-05-09,17:05,Reims,0.3,0–1,1.1,Monaco,,Stade Auguste-Delaune II,Antony Gautier,Ligue-1,13,2020-2021
36.0,Sun,2021-05-09,21:00,Rennes,1.0,1–1,1.9,Paris S-G,,Roazhon Park,Ruddy Buquet,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Lorient,1.1,2–1,0.1,Metz,,Stade Yves Allainmat - Le Moustoir,Florent Batta,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Montpellier,0.3,0–0,1.6,Brest,,Stade de la Mosson,Aurlien Petit,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Dijon,0.9,0–4,2.3,Nantes,,Stade Gaston Grard,Karim Abed,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Lille,0.9,0–0,0.4,Saint-tienne,,Stade Pierre-Mauroy,Jrme Brisard,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Monaco,1.0,2–1,0.5,Rennes,,Stade Louis II.,Benot Bastien,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Paris S-G,4.6,4–0,0.1,Reims,,Parc des Princes,Clment Turpin,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Nmes,1.1,2–5,2.7,Lyon,,Stade des Costires,Ruddy Buquet,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Marseille,2.7,3–2,1.3,Angers,,Orange Vlodrome,Franck Schneider,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Bordeaux,2.3,3–0,1.1,Lens,,Stade Matmut-Atlantique,Eric Wattellier,Ligue-1,13,2020-2021
37.0,Sun,2021-05-16,21:00,Nice,0.4,0–2,1.8,Strasbourg,,Stade de Nice,Mikael Lesage,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Metz,1.1,1–1,1.2,Marseille,,Stade Saint-Symphorien,Hakim Ben El Hadj Salem,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Strasbourg,0.3,1–1,0.6,Lorient,,Stade de la Meinau,Stphanie Frappart,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Rennes,1.0,2–0,1.1,Nmes,,Roazhon Park,Willy Delajod,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Lens,0.5,0–0,1.8,Monaco,,Stade Bollaert-Delelis,Jrmie Pignard,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Brest,0.9,0–2,2.6,Paris S-G,,Stade Francis-Le Bl,Mikael Lesage,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Saint-tienne,1.7,0–1,1.4,Dijon,,Stade Geoffroy-Guichard,Antony Gautier,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Lyon,1.9,2–3,1.6,Nice,,Groupama Stadium,Benot Millot,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Nantes,1.3,1–2,1.0,Montpellier,,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Angers,0.9,1–2,1.3,Lille,,Stade Raymond Kopa,Benot Bastien,Ligue-1,13,2020-2021
38.0,Sun,2021-05-23,21:00,Reims,0.8,1–2,1.2,Bordeaux,,Stade Auguste-Delaune II,Jrme Brisard,Ligue-1,13,2020-2021
