Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Oumar Diakité,fr FRA,MF,Paris FC,19,2002,19,12,981,10.9,1,2,1,0,0,2,0,0.09,0.18,0.28,0.09,0.28,17,5,29.4,1.56,0.46,0.06,0.20,,52,54.5,70,1,7,20,1,1.89,15,14,+1,+0.09,-0.79,0,18,27,5,23,8,12,,,0,Ligue-2,60,2021-2022
Ismael Diallo,ci CIV,DF,Ajaccio,24,1997,17,16,1467,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,1,0,0.0,0.06,0.00,0.00,,,86,77.6,87,12,1,74,0,1.94,12,7,+5,+0.31,-0.97,0,26,20,0,39,21,20,,,0,Ligue-2,60,2021-2022
Mamadou Diallo,gn GUI,"FW,MF",Grenoble,27,1994,14,10,984,10.9,2,2,2,0,0,1,0,0.18,0.18,0.37,0.18,0.37,16,6,37.5,1.46,0.55,0.13,0.33,,70,52.1,85,6,4,35,0,1.36,13,12,+1,+0.09,+1.18,0,12,43,9,19,4,5,,,0,Ligue-2,60,2021-2022
Djibril Dianessy,fr FRA,MF,Pau FC,25,1996,8,2,256,2.8,1,0,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,8,5,62.5,2.81,1.76,0.13,0.20,,32,13.5,66,0,6,21,9,1.00,3,5,-2,-0.70,-0.81,0,4,2,3,12,3,3,,,0,Ligue-2,60,2021-2022
Djibril Diani,fr FRA,MF,Caen,23,1998,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,4.8,90,1,0,,0,3.00,2,0,+2,+2.00,+2.00,0,1,0,0,0,2,0,,,0,Ligue-2,60,2021-2022
Moussa Diarra,fr FRA,DF,Toulouse,21,2000,14,8,801,8.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7,1,14.3,0.79,0.11,0.00,0.00,,57,40.5,86,6,6,19,8,2.29,16,8,+8,+0.90,-0.48,0,15,10,0,13,9,9,,,0,Ligue-2,60,2021-2022
Souleymane Diarra,ml MLI,MF,Guingamp,26,1995,17,15,1248,13.9,0,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,11,0,0.0,0.79,0.00,0.00,,,73,63.0,80,5,2,27,1,1.29,16,18,-2,-0.14,+0.47,0,18,23,0,4,26,13,,,0,Ligue-2,60,2021-2022
Lucas Dias,fr FRA,GK,Nîmes,22,1999,4,3,315,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,79,17.5,90,3,1,45,16,0.25,4,8,-4,-1.14,-1.32,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Christophe Diedhiou,sn SEN,DF,Sochaux,34,1988,9,3,284,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.63,0.00,0.00,,,32,14.3,90,3,6,2,9,1.89,3,2,+1,+0.32,+0.05,0,1,4,0,0,4,2,,,0,Ligue-2,60,2021-2022
Noah Diliberto,fr FRA,MF,Valenciennes,20,2001,7,3,292,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.62,0.00,0.00,,,42,16.2,72,0,4,19,0,1.00,3,3,0,0.00,+0.72,0,6,2,0,5,1,3,,,0,Ligue-2,60,2021-2022
Maguette Diongue,fr FRA,MF,Bastia,29,1992,6,5,418,4.6,2,1,2,0,0,1,0,0.43,0.22,0.65,0.43,0.65,9,4,44.4,1.94,0.86,0.22,0.50,,70,21.1,77,1,1,35,0,1.00,4,4,0,0.00,+0.06,0,7,4,0,2,3,6,,,0,Ligue-2,60,2021-2022
Souleymane Djimou Cissé,sn SEN,DF,Quevilly-Rouen,23,1999,2,1,154,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,77,7.8,90,1,1,64,3,0.50,1,2,-1,-0.58,-0.19,0,1,3,0,0,4,2,,,0,Ligue-2,60,2021-2022
Maxime Do Couto Teixeira,fr FRA,MF,Sochaux,25,1996,21,16,1270,14.1,2,1,2,0,0,3,0,0.14,0.07,0.21,0.14,0.21,36,7,19.4,2.55,0.50,0.06,0.29,,60,64.1,70,0,5,31,0,1.76,12,7,+5,+0.35,+0.23,0,29,21,3,18,10,22,,,0,Ligue-2,60,2021-2022
Mihai Dobre,ro ROU,"MF,FW",Dijon,23,1998,16,13,1113,12.4,4,2,4,0,0,1,0,0.32,0.16,0.49,0.32,0.49,44,18,40.9,3.56,1.46,0.09,0.22,,70,56.2,83,8,3,13,1,1.44,15,13,+2,+0.16,+0.47,0,10,11,1,18,8,10,,,0,Ligue-2,60,2021-2022
Laurent Dos Santos,fr FRA,"DF,MF",Valenciennes,28,1993,14,6,645,7.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.56,0.00,0.00,,,46,35.8,78,4,8,22,2,1.29,5,8,-3,-0.42,+0.28,0,10,7,1,21,8,17,,,0,Ligue-2,60,2021-2022
Mathieu Dossevi,tg TOG,MF,Amiens,33,1988,1,1,35,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,35,1.8,35,0,0,,0,0.00,0,1,-1,-2.57,-2.85,0,0,1,0,1,0,0,,,0,Ligue-2,60,2021-2022
Mahamadou Doucouré,ml MLI,FW,Nîmes,21,2000,12,4,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6,4,66.7,1.20,0.80,0.00,0.00,,38,25.0,72,0,8,20,1,1.58,8,4,+4,+0.80,+1.13,0,8,4,5,0,1,0,,,0,Ligue-2,60,2021-2022
Brahima Doukansy,fr FRA,MF,Niort,22,1999,10,8,560,6.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.16,0.00,0.00,,,56,32.7,68,1,2,9,9,1.80,9,5,+4,+0.64,+0.80,0,9,8,0,0,5,8,,,0,Ligue-2,60,2021-2022
Ismaël Doukouré,fr FRA,"DF,MF",Valenciennes,18,2003,9,6,540,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.17,0.00,0.00,,,60,30.0,84,5,3,12,5,1.44,4,7,-3,-0.50,+0.14,0,6,6,0,0,7,3,,,0,Ligue-2,60,2021-2022
Tom Ducrocq,fr FRA,MF,Bastia,22,1999,15,13,1213,13.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.37,0.07,0.00,0.00,,81,61.3,88,12,2,34,0,1.13,12,11,+1,+0.07,+0.31,0,22,14,0,8,26,28,,,0,Ligue-2,60,2021-2022
Émeric Dudouit,fr FRA,MF,Dunkerque,30,1991,14,10,944,10.5,0,1,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,4,1,25.0,0.38,0.10,0.00,0.00,,67,52.4,85,6,4,24,2,0.64,7,16,-9,-0.86,-0.65,0,18,20,0,57,11,9,,,0,Ligue-2,60,2021-2022
Rémy Dugimont,fr FRA,"MF,FW",Auxerre,35,1986,10,4,342,3.8,0,1,0,0,0,0,1,0.00,0.26,0.26,0.00,0.26,5,4,80.0,1.32,1.05,0.00,0.00,,34,19.0,76,1,6,7,1,1.50,4,9,-5,-1.32,-2.24,0,3,9,1,6,1,1,,,0,Ligue-2,60,2021-2022
Maxime Dupé,fr FRA,GK,Toulouse,28,1993,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,22,0,,0,1.91,45,19,+26,+1.18,,0,0,1,0,0,0,0,,,0,Ligue-2,60,2021-2022
Bruno Ecuele Manga,ga GAB,DF,Dijon,33,1988,6,5,512,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,85,25.9,90,5,1,62,5,1.50,8,9,-1,-0.18,-0.18,0,3,6,1,0,3,8,,,0,Ligue-2,60,2021-2022
Niclas Eliasson,se SWE,MF,Nîmes,26,1995,19,17,1493,16.6,4,3,4,0,0,1,0,0.24,0.18,0.42,0.24,0.42,16,7,43.8,0.96,0.42,0.25,0.57,,79,82.9,85,11,2,24,0,1.21,21,21,0,0.00,+0.29,0,20,37,8,74,5,9,,,0,Ligue-2,60,2021-2022
Théo Emmanuelli,fr FRA,FW,Ajaccio,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,5,0.3,,0,1,5,1,1.00,0,0,0,0.00,-0.53,0,1,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Samuel Essende,fr FRA,FW,Pau FC,24,1998,17,6,574,6.4,2,0,2,0,0,1,0,0.31,0.00,0.31,0.31,0.31,16,8,50.0,2.51,1.25,0.13,0.25,,34,30.4,64,0,11,17,4,1.12,8,7,+1,+0.16,+0.23,0,22,8,5,3,1,5,,,0,Ligue-2,60,2021-2022
Hatim Far,fr FRA,MF,Rodez Aveyron,19,2002,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,10,0.5,,0,1,10,2,3.00,0,0,0,0.00,+0.14,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Samy Faraj,fr FRA,MF,Sochaux,20,2001,4,0,51,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,2,50.0,7.06,3.53,0.00,0.00,,13,2.6,,0,4,13,1,2.50,2,0,+2,+3.53,+3.34,0,2,2,1,0,1,3,,,0,Ligue-2,60,2021-2022
Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,28,1993,7,4,391,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,1.15,0.00,0.00,,,56,21.7,86,3,3,16,0,0.57,1,12,-11,-2.53,-3.17,0,2,8,1,19,4,0,,,0,Ligue-2,60,2021-2022
Enzo Fernández,es ESP,MF,Rodez Aveyron,26,1995,14,3,383,4.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,1.17,0.00,0.00,,,27,19.3,65,0,11,17,4,0.86,2,6,-4,-0.94,-1.00,0,11,5,0,21,6,2,,,0,Ligue-2,60,2021-2022
Ivan Filipović,hr CRO,GK,Paris FC,27,1994,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,15.0,90,3,0,,13,2.00,2,2,0,0.00,-0.53,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Adama Fofana,ci CIV,"DF,MF",Dijon,22,1999,9,9,762,8.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.35,0.00,0.00,,,85,38.5,85,7,0,,0,1.67,7,7,0,0.00,+0.07,0,14,16,1,26,8,19,,,0,Ligue-2,60,2021-2022
Mamadou Fofana,fr FRA,MF,Amiens,21,2000,7,2,253,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,1.78,0.00,0.00,,,36,12.8,81,1,5,18,2,0.71,1,4,-3,-1.07,-1.48,0,8,5,0,1,1,3,,,0,Ligue-2,60,2021-2022
Mamadou Fofana,ml MLI,DF,Amiens,24,1998,16,14,1258,14.0,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,2,0,0.0,0.14,0.00,0.00,,,79,63.5,89,13,2,8,0,1.31,19,10,+9,+0.64,+1.14,0,8,8,0,3,24,29,,,0,Ligue-2,60,2021-2022
Yahia Fofana,fr FRA,GK,Le Havre,21,2000,21,21,1890,21.0,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,0,0,,0.00,0.00,,,,90,95.5,90,21,0,,0,1.62,22,15,+7,+0.33,+1.33,0,2,11,0,0,1,0,,,0,Ligue-2,60,2021-2022
Lamine Fomba,fr FRA,MF,Nîmes,24,1998,18,18,1527,17.0,2,0,2,0,0,4,0,0.12,0.00,0.12,0.12,0.12,14,5,35.7,0.83,0.29,0.14,0.40,,85,84.8,85,10,0,,0,1.44,21,20,+1,+0.06,+0.72,0,27,8,0,3,28,24,,,0,Ligue-2,60,2021-2022
Jean-Pascal Fontaine,fr FRA,MF,Le Havre,32,1989,9,7,627,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7,2,28.6,1.00,0.29,0.00,0.00,,70,31.7,83,2,2,22,0,1.78,9,5,+4,+0.57,+0.44,0,5,10,0,15,5,5,,,0,Ligue-2,60,2021-2022
Aloys Fouda,cm CMR,"DF,MF",Caen,21,2000,11,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.25,0.00,0.00,,,65,38.1,84,7,3,15,3,1.09,10,8,+2,+0.25,+0.25,0,9,12,0,19,10,6,,,0,Ligue-2,60,2021-2022
Dylan G'Beuly,fr FRA,FW,Quevilly-Rouen,21,2000,2,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,14,1.4,,0,2,14,1,0.00,0,2,-2,-6.67,-6.34,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Ruben Gabrielsen,no NOR,DF,Toulouse,29,1992,6,6,540,6.0,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,2,1,50.0,0.33,0.17,0.50,1.00,,90,27.3,90,6,0,,0,2.67,13,4,+9,+1.50,+0.44,0,5,5,0,0,10,2,,,0,Ligue-2,60,2021-2022
Marvin Gakpa,fr FRA,"MF,FW",Paris FC,28,1993,4,4,317,3.5,2,1,2,0,0,0,0,0.57,0.28,0.85,0.57,0.85,11,6,54.5,3.12,1.70,0.18,0.33,,79,17.6,79,1,0,,0,2.50,9,2,+7,+1.99,+1.87,0,3,3,0,13,4,1,,,0,Ligue-2,60,2021-2022
Jordy Gaspar,fr FRA,"MF,DF",Grenoble,24,1997,18,12,1134,12.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.32,0.08,0.00,0.00,,63,60.0,83,8,6,23,0,1.11,10,14,-4,-0.32,+0.40,0,11,16,0,20,14,16,,,0,Ligue-2,60,2021-2022
Garland Gbelle,fr FRA,MF,Quevilly-Rouen,29,1992,21,19,1620,18.0,5,1,4,1,1,3,0,0.28,0.06,0.33,0.22,0.28,28,11,39.3,1.56,0.61,0.14,0.36,,77,81.8,84,12,2,15,0,1.19,17,26,-9,-0.50,-0.50,0,34,22,2,18,18,17,,,0,Ligue-2,60,2021-2022
Valentin Gendrey,fr FRA,DF,Amiens,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.00,0.00,0.00,,,90,4.5,90,1,0,,0,0.00,1,2,-1,-1.00,-1.29,0,0,1,0,0,0,0,,,0,Ligue-2,60,2021-2022
Owen Géne,fr FRA,MF,Amiens,18,2003,7,7,606,6.7,0,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,4,1,25.0,0.59,0.15,0.00,0.00,,87,30.6,87,2,0,,2,1.57,10,4,+6,+0.89,+0.96,0,1,3,2,17,8,10,,,0,Ligue-2,60,2021-2022
Denis Genreau,au AUS,MF,Toulouse,22,1999,19,10,1004,11.2,1,3,1,0,0,4,0,0.09,0.27,0.36,0.09,0.36,13,3,23.1,1.17,0.27,0.08,0.33,,53,50.7,77,4,9,26,0,1.84,24,11,+13,+1.17,-0.03,0,23,9,2,34,10,16,,,0,Ligue-2,60,2021-2022
Alec Georgen,fr FRA,DF,Auxerre,23,1998,7,6,500,5.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.36,0.00,0.00,,,71,27.8,82,4,1,7,10,2.00,4,9,-5,-0.90,-1.94,0,8,5,1,10,15,14,,,0,Ligue-2,60,2021-2022
Alex Gersbach,au AUS,"DF,MF",Grenoble,24,1997,14,13,1151,12.8,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,2,1,50.0,0.16,0.08,0.00,0.00,,82,60.9,88,10,1,7,1,1.29,13,10,+3,+0.23,+1.82,0,14,4,1,57,17,16,,,0,Ligue-2,60,2021-2022
Pierre Gibaud,fr FRA,DF,Le Havre,33,1988,19,19,1710,19.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,9,2,22.2,0.47,0.11,0.00,0.00,,90,86.4,90,19,0,,0,1.58,19,13,+6,+0.32,+0.32,0,7,14,2,3,22,13,,,0,Ligue-2,60,2021-2022
Nicholas Gioacchini,us USA,FW,Caen,21,2000,3,1,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.78,0.00,0.00,,,39,6.1,75,0,2,21,0,1.33,0,1,-1,-0.78,-0.93,0,4,3,0,0,2,3,,,0,Ligue-2,60,2021-2022
Eddy Gnahoré,fr FRA,MF,Amiens,28,1993,10,6,498,5.5,1,1,1,0,0,0,0,0.18,0.18,0.36,0.18,0.36,6,2,33.3,1.08,0.36,0.17,0.50,,50,25.2,74,0,4,14,0,1.60,8,4,+4,+0.72,+0.66,0,9,3,1,0,10,7,,,0,Ligue-2,60,2021-2022
Ylan Gomes,fr FRA,FW,Le Havre,19,2002,4,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,12,2.4,,0,4,12,3,1.25,0,0,0,0.00,-0.28,0,1,0,1,0,1,2,,,0,Ligue-2,60,2021-2022
Charbel Gomez,bj BEN,FW,Amiens,21,2001,5,0,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5,0,0.0,4.02,0.00,0.00,,,22,5.7,,0,5,22,2,0.80,0,1,-1,-0.80,-1.09,0,1,0,0,7,1,3,,,0,Ligue-2,60,2021-2022
Adon Gomis,fr FRA,DF,Dunkerque,29,1992,20,19,1671,18.6,1,1,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,5,2,40.0,0.27,0.11,0.20,0.50,,84,92.8,87,17,1,12,0,0.85,15,25,-10,-0.54,+0.16,0,20,16,1,2,22,24,,,0,Ligue-2,60,2021-2022
David Gomis,gw GNB,MF,Pau FC,29,1992,17,9,801,8.9,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,14,3,21.4,1.57,0.34,0.07,0.33,,47,42.4,68,0,8,24,1,1.59,9,7,+2,+0.22,+0.39,0,8,11,3,4,5,5,,,0,Ligue-2,60,2021-2022
Iron Gomis,fr FRA,MF,Amiens,22,1999,19,5,521,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.35,0.00,0.00,,,27,26.3,67,0,14,13,0,1.05,5,10,-5,-0.86,-1.48,0,11,20,0,7,3,8,,,0,Ligue-2,60,2021-2022
Yannick Gomis,sn SEN,"MF,FW",Guingamp,29,1992,20,11,1087,12.1,1,2,1,0,1,1,0,0.08,0.17,0.25,0.08,0.25,21,5,23.8,1.74,0.41,0.05,0.20,,54,54.9,83,5,9,20,0,1.20,14,17,-3,-0.25,+0.15,0,10,15,9,22,7,7,,,0,Ligue-2,60,2021-2022
Anthony Gonçalves,fr FRA,MF,Caen,35,1986,9,3,370,4.1,0,1,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24,2,1,50.0,0.49,0.24,0.00,0.00,,41,19.6,71,1,6,26,12,1.33,7,3,+4,+0.97,+1.09,0,14,1,0,25,4,8,,,0,Ligue-2,60,2021-2022
Oumar Gonzalez,cm CMR,DF,Ajaccio,23,1998,18,18,1560,17.3,3,0,3,0,0,6,0,0.17,0.00,0.17,0.17,0.17,9,3,33.3,0.52,0.17,0.33,1.00,,87,82.5,87,15,0,,0,2.00,17,8,+9,+0.52,-0.03,0,21,46,0,0,38,13,,,0,Ligue-2,60,2021-2022
Mathieu Gorgelin,fr FRA,GK,Le Havre,31,1990,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,4.5,90,1,0,,15,0.00,0,1,-1,-1.00,-1.33,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Alimani Gory,ml MLI,"MF,FW",Paris FC,25,1996,6,5,343,3.8,2,3,2,0,0,1,0,0.52,0.79,1.31,0.52,1.31,3,2,66.7,0.79,0.52,0.67,1.00,,57,19.1,66,0,1,13,0,2.17,7,4,+3,+0.79,+0.42,0,7,9,2,6,1,3,,,0,Ligue-2,60,2021-2022
Axel Guessand,fr FRA,DF,Nancy,17,2004,2,2,145,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,73,7.7,73,1,0,,3,0.50,0,2,-2,-1.24,-0.21,0,0,1,0,0,1,1,,,0,Ligue-2,60,2021-2022
Kelyan Guessoum,fr FRA,DF,Nîmes,22,1999,15,9,882,9.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.51,0.10,0.00,0.00,,59,49.0,90,9,6,12,4,1.33,8,15,-7,-0.71,-1.30,0,15,13,0,3,20,14,,,0,Ligue-2,60,2021-2022
Doumé Guidi,fr FRA,DF,Bastia,25,1996,13,12,1073,11.9,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,6,0,0.0,0.50,0.00,0.00,,,83,54.2,87,10,1,31,6,1.08,11,8,+3,+0.25,+0.65,0,9,15,0,1,13,13,,,1,Ligue-2,60,2021-2022
Morgan Guilavogui,gn GUI,"MF,FW",Paris FC,23,1998,17,14,1079,12.0,6,1,6,0,0,3,0,0.50,0.08,0.58,0.50,0.58,27,10,37.0,2.25,0.83,0.22,0.60,,63,59.9,73,3,3,21,0,1.94,19,8,+11,+0.92,+1.17,0,36,15,2,22,8,11,,,0,Ligue-2,60,2021-2022
Baptiste Guillaume,be BEL,FW,Valenciennes,26,1995,15,15,1153,12.8,4,1,4,0,0,2,0,0.31,0.08,0.39,0.31,0.39,21,9,42.9,1.64,0.70,0.19,0.44,,77,64.1,77,10,0,,0,1.20,10,17,-7,-0.55,+0.15,0,20,20,8,4,3,4,,,0,Ligue-2,60,2021-2022
Régis Gurtner,fr FRA,GK,Amiens,35,1986,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,22,0,,0,1.14,26,21,+5,+0.23,,0,0,5,0,0,0,0,,,0,Ligue-2,60,2021-2022
Giovanni Haag,fr FRA,"MF,DF",Nancy,21,2000,11,10,788,8.8,1,0,1,0,0,5,4,0.11,0.00,0.11,0.11,0.11,19,6,31.6,2.17,0.69,0.05,0.17,,72,41.7,75,5,1,36,0,0.55,6,16,-10,-1.14,-0.16,2,20,26,0,12,13,17,,,0,Ligue-2,60,2021-2022
Manoubi Haddad,tn TUN,"MF,FW",Quevilly-Rouen,25,1996,18,14,1180,13.1,2,1,1,1,2,0,0,0.15,0.08,0.23,0.08,0.15,16,7,43.8,1.22,0.53,0.06,0.14,,66,59.6,77,6,4,26,1,1.00,12,17,-5,-0.38,+0.07,0,13,19,1,62,8,22,,,0,Ligue-2,60,2021-2022
Jaouen Hadjam,fr FRA,"DF,MF",Paris FC,18,2003,11,6,594,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6,2,33.3,0.91,0.30,0.00,0.00,,54,33.0,88,4,5,13,3,2.36,11,6,+5,+0.76,+0.46,0,7,12,0,7,9,8,,,0,Ligue-2,60,2021-2022
Ilyes Hamache,fr FRA,"MF,FW",Valenciennes,18,2003,11,7,650,7.2,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,14,7,50.0,1.94,0.97,0.07,0.14,,59,36.1,83,4,4,18,5,1.45,5,10,-5,-0.69,-0.14,0,9,1,2,8,15,7,,,0,Ligue-2,60,2021-2022
Florent Hanin,dz ALG,"DF,MF",Paris FC,31,1990,19,18,1592,17.7,0,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,8,2,25.0,0.45,0.11,0.00,0.00,,84,88.4,88,15,1,10,0,1.89,23,14,+9,+0.51,+0.51,0,12,19,1,49,19,15,,,0,Ligue-2,60,2021-2022
Yassine Haouari,fr FRA,FW,Valenciennes,18,2003,4,0,59,0.7,1,0,1,0,0,1,0,1.53,0.00,1.53,1.53,1.53,1,1,100.0,1.53,1.53,1.00,1.00,,15,3.3,,0,4,15,4,1.00,1,2,-1,-1.53,-0.96,0,2,0,0,3,0,0,,,0,Ligue-2,60,2021-2022
Rhys Healey,wls WAL,FW,Toulouse,27,1994,21,21,1758,19.5,12,3,12,0,0,7,0,0.61,0.15,0.77,0.61,0.77,74,29,39.2,3.79,1.48,0.16,0.41,,84,88.8,84,12,0,,0,1.95,42,17,+25,+1.28,+0.87,0,43,28,26,5,5,6,,,0,Ligue-2,60,2021-2022
Gauthier Hein,fr FRA,"MF,FW",Auxerre,25,1996,18,18,1503,16.7,2,5,2,0,0,4,0,0.12,0.30,0.42,0.12,0.42,21,8,38.1,1.26,0.48,0.10,0.25,,84,83.5,84,6,0,,0,1.67,26,19,+7,+0.42,-0.49,0,18,13,3,49,5,9,,,0,Ligue-2,60,2021-2022
David Henen,tg TOG,"MF,FW",Grenoble,25,1996,16,8,729,8.1,2,1,2,0,0,2,0,0.25,0.12,0.37,0.25,0.37,14,5,35.7,1.73,0.62,0.14,0.40,,46,38.6,73,1,8,18,2,1.19,7,14,-7,-0.86,-0.63,0,6,9,3,11,2,3,,,0,Ligue-2,60,2021-2022
Valentin Henry,fr FRA,DF,Sochaux,28,1993,19,19,1656,18.4,0,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,5,1,20.0,0.27,0.05,0.00,0.00,,87,83.6,87,15,0,,1,1.63,19,17,+2,+0.11,-1.00,0,17,17,0,80,16,25,,,0,Ligue-2,60,2021-2022
Loup Hervieu,fr FRA,MF,Caen,21,2000,1,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,4.29,0.00,0.00,,,21,1.1,,0,1,21,3,1.00,0,1,-1,-4.29,-4.43,0,0,0,0,1,2,0,,,0,Ligue-2,60,2021-2022
Andreas Hountondji,bj BEN,"MF,FW",Caen,19,2002,15,3,446,5.0,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,16,4,25.0,3.23,0.81,0.06,0.25,,30,23.6,60,0,12,22,3,0.93,7,10,-3,-0.61,-0.92,0,5,5,1,14,4,1,,,0,Ligue-2,60,2021-2022
Matthieu Huard,fr FRA,DF,Ajaccio,23,1998,4,3,288,3.2,0,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,0,0,,0.00,0.00,,,,72,15.2,90,3,1,18,1,2.00,6,3,+3,+0.94,+0.49,0,6,3,0,6,5,2,,,0,Ligue-2,60,2021-2022
Jérémy Huysman,fr FRA,DF,Dunkerque,33,1988,6,1,203,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.44,0.00,0.00,,,34,11.3,90,1,5,23,2,0.50,0,2,-2,-0.89,-0.38,0,6,8,0,2,2,3,,,0,Ligue-2,60,2021-2022
