Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Ludovic Ajorque,re REU,FW,Strasbourg,25,1994,26,24,2058,22.9,8,4,7,1,1,3,0,0.35,0.17,0.52,0.31,0.48,6.2,5.4,3.0,8.5,0.27,0.13,0.40,0.24,0.37,44,18,40.9,1.92,0.79,0.16,0.39,13.0,0,0.12,+1.8,+1.6,371,509,72.9,5861,927,199,252,79.0,127,177,71.8,33,52,63.5,+1.0,14,14,12,4,27,486,23,2,170,11,18,0,0,0,0,260,155,94,254,113,48,3,7,5,11,13,12,36,1.57,27,0,3,2,1,10,0.44,6,0,1,1,2,0,18,14,3,13,2,3,15.8,16,75,26.8,19,146,115,0,9,21,23,0,755,22,110,27,51.9,15,1,404,10,73,23,977,580,59.4,208,79,84.7,84,12,2,20,1,1.46,31,21,+10,+0.44,+2.86,29.8,24.2,+5.6,+0.25,+0.61,0,37,1,1,0,74,112,71,61.2,Ligue-1,13,2019-2020
Marley Aké,fr FRA,"FW,MF",Marseille,18,2001,9,0,99,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.19,0.00,0.19,0.19,0.19,3,0,0.0,2.73,0.00,0.00,,21.5,0,0.07,-0.2,-0.2,25,29,86.2,414,68,14,14,100.0,7,11,63.6,3,3,100.0,0.0,0,1,1,0,2,27,2,0,6,1,1,0,0,0,0,22,3,4,2,27,0,0,0,0,1,0,0,4,3.64,3,0,1,0,0,1,0.91,1,0,0,0,0,0,4,2,2,2,0,1,50.0,1,4,26.7,3,10,2,0,0,6,0,0,43,1,2,4,75.0,3,0,35,0,2,2,46,28,60.9,8,11,3.9,,0,9,10,15,1.89,3,3,0,0.00,-0.45,2.3,1.3,+1.0,+0.91,+0.79,0,3,0,0,0,7,0,4,0.0,Ligue-1,13,2019-2020
Chadrac Akolo,cd COD,"FW,MF",Amiens,24,1995,15,5,544,6.0,2,1,2,0,0,1,0,0.33,0.17,0.50,0.33,0.50,1.0,1.0,1.2,2.2,0.17,0.20,0.37,0.17,0.37,9,4,44.4,1.49,0.66,0.22,0.50,19.1,0,0.12,+1.0,+1.0,172,206,83.5,2703,811,88,98,89.8,70,83,84.3,8,14,57.1,-0.2,5,15,2,0,26,202,4,0,48,3,7,1,0,0,1,164,21,21,14,181,6,1,0,0,2,6,4,17,2.81,9,0,2,1,3,4,0.66,1,0,1,1,0,1,17,13,7,7,3,3,17.6,14,43,30.7,40,71,29,0,7,22,4,0,281,5,15,19,57.9,12,0,224,6,6,14,256,196,76.6,36,36,21.6,65,0,10,22,6,0.87,7,16,-9,-1.49,-1.03,6.9,9.3,-2.4,-0.40,-0.12,0,9,0,0,0,35,4,10,28.6,Ligue-1,13,2019-2020
Sofiane Alakouch,fr FRA,DF,Nîmes,21,1998,17,17,1400,15.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.1,1.7,0.04,0.07,0.11,0.04,0.11,10,4,40.0,0.64,0.26,0.00,0.00,19.7,0,0.06,-0.6,-0.6,664,810,82.0,11883,4858,301,330,91.2,290,336,86.3,68,116,58.6,-1.1,13,48,13,6,64,612,198,1,99,13,27,0,0,0,0,418,224,168,45,544,29,184,3,1,9,7,30,25,1.61,22,1,1,1,0,3,0.19,3,0,0,0,0,0,49,30,28,12,9,25,51.0,24,78,31.2,124,81,45,0,21,67,35,2,992,43,25,34,58.8,20,2,540,7,14,12,558,509,91.2,19,82,55.6,82,11,0,,8,0.76,13,23,-10,-0.64,-0.24,15.4,23.9,-8.5,-0.55,-0.08,0,14,0,1,1,148,8,20,28.6,Ligue-1,13,2019-2020
Haitam Aleesami,no NOR,DF,Amiens,28,1991,22,21,1916,21.3,1,1,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,0.2,0.2,1.3,1.5,0.01,0.06,0.07,0.01,0.07,2,1,50.0,0.09,0.05,0.50,1.00,14.7,0,0.08,+0.8,+0.8,910,1170,77.8,15008,6447,461,514,89.7,365,478,76.4,70,143,49.0,-0.3,13,67,12,6,98,934,236,0,200,17,36,4,1,2,0,648,231,291,757,124,57,213,1,2,13,24,23,27,1.27,23,3,0,0,1,3,0.14,3,0,0,0,0,0,44,28,24,17,3,20,40.0,30,105,28.1,170,160,44,1,42,70,98,1,1436,84,20,32,59.4,22,2,778,4,15,24,830,763,91.9,36,87,76.0,89,20,1,51,6,0.86,27,42,-15,-0.70,-0.11,23.3,30.4,-7.1,-0.33,-0.09,0,31,0,0,0,197,38,22,63.3,Ligue-1,13,2019-2020
Rúnar Alex Rúnarsson,is ISL,GK,Dijon,24,1995,11,9,901,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,237,327,72.5,7492,4994,34,35,97.1,107,109,98.2,95,182,52.2,-0.1,2,1,0,0,0,222,105,0,45,9,0,0,0,0,0,154,27,146,23,238,0,0,54,2,14,2,0,3,0.30,1,2,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0.0,2,0,0,0,0,0,1,1,351,310,0,1,100.0,1,0,162,0,0,1,146,145,99.3,0,82,35.8,90,9,2,45,15,0.64,8,17,-9,-0.90,-0.84,10.6,16.1,-5.5,-0.54,-0.06,0,0,0,0,0,45,0,0,,Ligue-1,13,2019-2020
Rachid Alioui,ma MAR,FW,Angers,27,1992,28,17,1563,17.4,6,1,6,0,0,1,0,0.35,0.06,0.40,0.35,0.40,5.3,5.3,1.4,6.7,0.30,0.08,0.39,0.30,0.39,58,21,36.2,3.34,1.21,0.10,0.29,20.9,11,0.09,+0.7,+0.7,342,467,73.2,5013,717,204,264,77.3,106,141,75.2,19,30,63.3,-0.4,18,22,9,1,24,430,37,1,116,7,14,1,1,0,0,300,90,77,97,301,28,2,7,0,7,19,21,39,2.25,30,0,4,2,0,2,0.12,2,0,0,0,0,0,13,11,2,8,3,4,30.8,9,84,22.5,10,213,150,0,4,17,10,0,656,14,79,30,76.7,25,1,419,15,42,26,851,496,58.3,175,56,62.0,75,5,11,27,0,1.39,14,21,-7,-0.40,-0.59,16.1,19.5,-3.3,-0.19,-0.35,0,24,0,0,0,67,43,63,40.6,Ligue-1,13,2019-2020
Mickaël Alphonse,gp GLP,DF,Dijon,30,1989,17,15,1378,15.3,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.3,0.5,0.01,0.02,0.03,0.01,0.03,8,0,0.0,0.52,0.00,0.00,,23.0,0,0.03,-0.2,-0.2,500,716,69.8,9890,3681,191,224,85.3,223,289,77.2,82,177,46.3,+0.7,9,31,12,5,53,547,169,0,110,14,26,1,0,1,0,379,129,208,73,440,30,161,1,2,15,19,33,17,1.11,12,4,0,1,0,3,0.20,2,1,0,0,0,0,43,19,30,10,3,16,47.1,18,59,26.7,122,81,18,0,33,56,82,0,945,65,11,30,60.0,22,3,503,3,16,15,539,485,90.0,19,81,54.7,89,14,2,19,6,0.88,11,23,-12,-0.78,-0.94,14.8,22.1,-7.3,-0.48,+0.07,0,14,0,0,1,101,35,9,79.5,Ligue-1,13,2019-2020
Romain Amalfitano,fr FRA,MF,Dijon,29,1989,26,18,1695,18.8,1,1,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,0.3,0.3,0.9,1.2,0.02,0.05,0.06,0.02,0.06,11,2,18.2,0.58,0.11,0.09,0.50,25.1,0,0.03,+0.7,+0.7,700,892,78.5,14193,4185,262,301,87.0,301,360,83.6,125,199,62.8,+0.1,8,81,13,1,91,868,24,1,158,29,11,5,1,4,0,586,125,181,72,767,33,8,3,1,19,22,14,27,1.43,18,0,3,3,1,2,0.11,2,0,0,0,0,0,43,22,20,20,3,14,24.6,43,123,28.1,155,242,41,0,17,60,22,1,1092,36,8,43,65.1,31,0,779,3,16,15,773,727,94.0,26,65,67.3,83,12,8,24,2,1.04,18,25,-7,-0.37,-0.04,19.1,26.8,-7.7,-0.41,+0.31,0,26,0,0,0,214,11,13,45.8,Ligue-1,13,2019-2020
Jordan Amavi,fr FRA,DF,Marseille,25,1994,26,24,2164,24.0,1,1,1,0,0,9,0,0.04,0.04,0.08,0.04,0.08,0.6,0.6,1.3,1.9,0.02,0.05,0.08,0.02,0.08,15,4,26.7,0.62,0.17,0.07,0.25,22.2,0,0.04,+0.4,+0.4,983,1222,80.4,17629,6127,422,484,87.2,447,531,84.2,96,159,60.4,-0.3,14,46,15,8,74,1005,217,1,183,11,31,0,0,0,0,705,259,258,639,286,55,204,6,0,26,13,38,27,1.12,21,1,1,1,2,2,0.08,2,0,0,0,0,0,62,28,40,17,5,31,45.6,37,88,30.7,143,97,47,0,48,92,131,1,1590,79,31,56,50.0,32,0,876,6,27,24,945,865,91.5,49,83,85.9,88,23,2,24,1,2.04,36,22,+14,+0.58,+1.09,30.7,23.8,+6.9,+0.29,+0.95,0,41,0,1,0,219,72,19,79.1,Ligue-1,13,2019-2020
Thierry Ambrose,fr FRA,FW,Metz,22,1997,18,4,548,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,0.5,1.8,0.21,0.09,0.30,0.21,0.30,23,4,17.4,3.78,0.66,0.00,0.00,19.5,0,0.06,-1.3,-1.3,140,193,72.5,2513,752,66,83,79.5,56,74,75.7,15,25,60.0,-0.5,11,20,7,3,17,191,2,0,60,5,12,0,0,0,0,110,29,54,38,122,14,0,1,0,5,2,9,23,3.78,17,0,4,1,0,0,0.00,0,0,0,0,0,0,7,5,1,4,2,1,12.5,7,37,30.3,25,53,44,0,5,11,3,0,312,4,34,45,53.3,27,1,256,5,20,25,304,229,75.3,46,30,21.7,78,1,14,17,8,1.06,6,10,-4,-0.66,-0.47,8.4,8.9,-0.5,-0.08,+0.21,0,7,0,0,0,50,21,18,53.8,Ligue-1,13,2019-2020
Kelvin Amian,fr FRA,DF,Toulouse,21,1998,20,17,1633,18.1,0,2,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.7,0.7,0.4,1.1,0.04,0.02,0.06,0.04,0.06,8,3,37.5,0.44,0.17,0.00,0.00,17.8,0,0.09,-0.7,-0.7,551,669,82.4,9533,3668,259,279,92.8,224,254,88.2,54,105,51.4,+1.6,3,36,8,2,56,526,143,1,116,6,9,0,0,0,0,402,145,122,53,465,18,124,3,2,10,6,17,11,0.61,10,0,0,0,0,1,0.06,1,0,0,0,0,0,27,15,22,4,1,9,39.1,14,51,23.4,128,56,34,0,16,39,61,2,837,84,12,18,44.4,9,1,475,3,14,14,480,434,90.4,18,82,64.8,90,17,3,34,0,0.60,20,43,-23,-1.27,+0.05,21.7,31.2,-9.5,-0.52,-0.06,0,23,0,1,0,132,20,17,54.1,Ligue-1,13,2019-2020
Joachim Andersen,dk DEN,DF,Lyon,23,1996,18,17,1531,17.0,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.2,1.1,0.05,0.01,0.06,0.05,0.06,10,1,10.0,0.59,0.06,0.10,1.00,15.3,0,0.09,+0.1,+0.1,1192,1308,91.1,27960,7114,227,242,93.8,703,742,94.7,257,315,81.6,-0.2,4,57,3,1,65,1281,27,0,156,53,3,0,0,0,0,1028,117,163,172,1054,44,1,3,3,14,9,4,12,0.71,12,0,0,0,0,0,0.00,0,0,0,0,0,0,18,10,16,2,0,6,31.6,13,34,31.8,79,24,4,0,8,26,95,2,1476,211,13,2,100.0,2,0,1043,0,2,1,1134,1123,99.0,10,85,60.8,90,17,1,0,10,1.56,29,17,+12,+0.71,+0.43,22.3,17.7,+4.6,+0.27,-0.33,0,17,0,1,0,170,56,25,69.1,Ligue-1,13,2019-2020
Benjamin André,fr FRA,MF,Lille,28,1990,26,23,2054,22.8,2,1,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,1.0,1.0,1.1,2.1,0.04,0.05,0.09,0.04,0.09,16,3,18.8,0.70,0.13,0.13,0.67,13.8,0,0.06,+1.0,+1.0,981,1239,79.2,17299,4174,462,534,86.5,379,464,81.7,112,173,64.7,-0.1,13,98,8,4,81,1218,21,0,273,24,10,0,0,0,0,793,224,222,153,942,83,1,8,7,42,31,32,43,1.88,34,0,3,1,4,5,0.22,4,0,0,0,0,1,83,63,34,44,5,37,37.0,63,190,32.0,191,313,89,0,33,128,47,0,1515,55,23,27,85.2,25,0,951,2,17,23,1007,927,92.1,68,79,81.5,87,19,3,14,0,1.88,30,21,+9,+0.39,+0.59,30.8,21.7,+9.1,+0.40,+0.23,0,55,0,0,0,323,70,49,58.8,Ligue-1,13,2019-2020
Victorien Angban,ci CIV,MF,Metz,22,1996,20,11,1029,11.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,4,0,0.0,0.35,0.00,0.00,,30.0,0,0.02,-0.1,-0.1,548,622,88.1,10236,2280,226,250,90.4,243,264,92.0,68,90,75.6,0.0,3,43,2,0,43,595,27,0,132,21,2,1,0,0,1,488,60,74,98,489,21,1,8,1,7,8,10,11,0.96,10,0,0,1,0,0,0.00,0,0,0,0,0,0,25,16,14,10,1,14,46.7,16,62,25.5,68,148,27,0,13,34,8,0,719,11,3,21,85.7,18,0,567,1,11,12,537,502,93.5,15,51,40.8,84,8,9,12,3,1.30,11,13,-2,-0.17,+0.19,10.9,14.1,-3.2,-0.28,-0.05,0,19,0,0,0,127,5,14,26.3,Ligue-1,13,2019-2020
Janis Antiste,fr FRA,MF,Toulouse,16,2002,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.55,0.00,0.55,0.55,0.55,1,1,100.0,7.50,7.50,0.00,0.00,26.9,1,0.07,-0.1,-0.1,5,9,55.6,96,11,4,4,100.0,0,2,0.0,1,3,33.3,0.0,0,1,0,0,1,7,2,0,0,2,1,2,1,1,0,6,1,2,0,9,0,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0,1,0,0,1,0,0,11,0,0,1,100.0,1,0,9,0,0,1,6,6,100.0,1,12,0.5,,0,1,11,0,0.00,0,0,0,0.00,+1.29,0.2,0.1,+0.2,+1.29,+1.80,0,0,0,0,0,1,0,0,,Ligue-1,13,2019-2020
Houssem Aouar,fr FRA,"MF,FW",Lyon,21,1998,25,23,1956,21.7,3,4,3,0,0,3,0,0.14,0.18,0.32,0.14,0.32,3.7,3.7,3.0,6.7,0.17,0.14,0.31,0.17,0.31,45,17,37.8,2.07,0.78,0.07,0.18,19.5,2,0.08,-0.7,-0.7,911,1076,84.7,15872,3591,461,517,89.2,343,387,88.6,98,134,73.1,+1.0,27,108,23,0,107,1032,44,6,209,30,21,11,4,5,0,834,146,96,100,936,21,4,2,0,14,22,30,69,3.17,45,1,8,7,2,10,0.46,9,0,0,1,0,0,28,19,8,16,4,3,10.7,25,100,25.8,88,205,95,0,18,39,12,0,1366,16,66,104,62.5,72,5,1118,13,45,58,1291,1100,85.2,153,78,77.6,84,14,2,14,1,1.32,30,23,+7,+0.32,-0.95,28.1,22.1,+6.1,+0.28,-0.54,0,24,0,0,0,137,15,13,53.6,Ligue-1,13,2019-2020
